Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.11924750185014,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.1764463547816,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,14.1764463547816,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.1764463547816,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.1764463547816,0.75,1,0.5
Si2,Ba1_1_-1_-1_-1,12.4709357286801,0.68377,0.68377,0.68377
Ge2,Ba1_1_-1_-1_-1,12.4709357286801,0.68377,0.68377,0.68377
Si3,Ba1_1_-1_-1_-1,11.9830066943627,0.5,0.62037,0.8125
Ge3,Ba1_1_-1_-1_-1,11.9830066943627,0.5,0.62037,0.8125
Ba1,Ba1_25_-1_-1_-1,18.2384950037003,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.1000937498098,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,23.1000937498098,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.1000937498098,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.1000937498098,1.25,1.5,1
Si2,Ba1_25_-1_-1_-1,21.5901832305303,1.18377,1.18377,1.18377
Ge2,Ba1_25_-1_-1_-1,21.5901832305303,1.18377,1.18377,1.18377
Si3,Ba1_25_-1_-1_-1,21.0017020648361,1,1.12037,1.3125
Ge3,Ba1_25_-1_-1_-1,21.0017020648361,1,1.12037,1.3125
Ba1,Ba2_1_-1_-1_-1,12.0636305169713,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.2278198628158,1.25,0.5,0.75
Cu1,Ba2_1_-1_-1_-1,17.0605498885587,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.0605498885587,1.25,1,0.25
Si1,Ba2_1_-1_-1_-1,17.0605498885587,1.25,1,0.25
Si2,Ba2_1_-1_-1_-1,15.1024182068757,1.18377,0.68377,0.43377
Ge2,Ba2_1_-1_-1_-1,15.1024182068757,1.18377,0.68377,0.43377
Si3,Ba2_1_-1_-1_-1,13.7345482292699,1,0.62037,0.5625
Ge3,Ba2_1_-1_-1_-1,13.7345482292699,1,0.62037,0.5625
Ba1,Ba2_2_-1_-1_-1,14.1764463547816,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.3448452436301,0.75,0.75,1.5
Cu1,Ba2_2_-1_-1_-1,18.6145860147359,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,18.6145860147359,0.75,1.25,1
Si1,Ba2_2_-1_-1_-1,18.6145860147359,0.75,1.25,1
Si2,Ba2_2_-1_-1_-1,17.4327298117183,0.68377,0.93377,1.18377
Ge2,Ba2_2_-1_-1_-1,17.4327298117183,0.68377,0.93377,1.18377
Si3,Ba2_2_-1_-1_-1,17.3990532473362,0.5,0.87037,1.3125
Ge3,Ba2_2_-1_-1_-1,17.3990532473362,0.5,0.87037,1.3125
Ba1,Ba2_3_-1_-1_-1,12.0636305169713,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.795,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.4620295212212,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,17.4620295212212,0.5,1.5,0.5
Si1,Ba2_3_-1_-1_-1,17.4620295212212,0.5,1.5,0.5
Si2,Ba2_3_-1_-1_-1,15.1024182068757,0.43377,1.18377,0.68377
Ge2,Ba2_3_-1_-1_-1,15.1024182068757,0.43377,1.18377,0.68377
Si3,Ba2_3_-1_-1_-1,14.8091083330544,0.25,1.12037,0.8125
Ge3,Ba2_3_-1_-1_-1,14.8091083330544,0.25,1.12037,0.8125
Ba1,Ba2_4_-1_-1_-1,14.1764463547816,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.3448452436301,1.25,0.5,1.25
Cu1,Ba2_4_-1_-1_-1,18.6145860147359,1.25,1,0.75
Ge1,Ba2_4_-1_-1_-1,18.6145860147359,1.25,1,0.75
Si1,Ba2_4_-1_-1_-1,18.6145860147359,1.25,1,0.75
Si2,Ba2_4_-1_-1_-1,17.4327298117183,1.18377,0.68377,0.93377
Ge2,Ba2_4_-1_-1_-1,17.4327298117183,1.18377,0.68377,0.93377
Si3,Ba2_4_-1_-1_-1,16.6951653574363,1,0.62037,1.0625
Ge3,Ba2_4_-1_-1_-1,16.6951653574363,1,0.62037,1.0625
Ba1,Ba2_5_-1_-1_-1,12.0636305169713,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,17.8544836805773,0.75,0.25,1.5
Cu1,Ba2_5_-1_-1_-1,15.3499808631803,0.75,0.75,1
