Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.2418507182639,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.3670408002181,0.75,1,0.5
Cu1,Ba1_1_-1_-1_-1,14.3670408002181,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,12.6280648214358,0.6832,0.6832,0.6832
Ge2,Ba1_1_-1_-1_-1,12.1563215944214,0.5,0.81484,0.6194
Ba1,Ba1_25_-1_-1_-1,18.4837014365278,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.4106616768905,1.25,1.5,1
Cu1,Ba1_25_-1_-1_-1,23.4106616768905,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,21.8699155396997,1.1832,1.1832,1.1832
Ge2,Ba1_25_-1_-1_-1,21.294691002677,1,1.31484,1.1194
Ba1,Ba2_1_-1_-1_-1,12.225819327255,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.094527294505,0.75,1.5,0.25
Cu1,Ba2_1_-1_-1_-1,15.5563528281186,0.75,1,0.75
Ge1,Ba2_1_-1_-1_-1,15.2957021111244,0.6832,1.1832,0.4332
Ge2,Ba2_1_-1_-1_-1,15.5206625298481,0.5,1.31484,0.3694
Ba1,Ba2_2_-1_-1_-1,14.3670408002181,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.6049259407945,1.25,1.25,0.5
Cu1,Ba2_2_-1_-1_-1,18.8648487822673,1.25,0.75,1
Ge1,Ba2_2_-1_-1_-1,17.6568106698927,1.1832,0.9332,0.6832
Ge2,Ba2_2_-1_-1_-1,16.9323235191652,1,1.06484,0.6194
Ba1,Ba2_3_-1_-1_-1,12.225819327255,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.007355,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.6967968070065,0.5,0.5,1.5
Ge1,Ba2_3_-1_-1_-1,15.2957021111244,0.4332,0.6832,1.1832
Ge2,Ba2_3_-1_-1_-1,15.0144119944483,0.25,0.81484,1.1194
Ba1,Ba2_4_-1_-1_-1,14.3670408002181,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.6049259407945,0.75,1.5,0.75
Cu1,Ba2_4_-1_-1_-1,18.8648487822673,0.75,1,1.25
Ge1,Ba2_4_-1_-1_-1,17.6568106698927,0.6832,1.1832,0.9332
Ge2,Ba2_4_-1_-1_-1,17.6473716968252,0.5,1.31484,0.8694
Ba1,Ba2_5_-1_-1_-1,12.225819327255,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.4459938854159,1.25,0.75,0.5
Cu1,Ba2_5_-1_-1_-1,17.2899195037271,1.25,0.25,1
Ge1,Ba2_5_-1_-1_-1,15.2957021111244,1.1832,0.4332,0.6832
Ge2,Ba2_5_-1_-1_-1,13.9250723458366,1,0.56484,0.6194
Ba1,Ba2_6_-1_-1_-1,14.3670408002181,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.4837014365278,1,1,1
Cu1,Ba2_6_-1_-1_-1,19.9646793594876,1,0.5,1.5
Ge1,Ba2_6_-1_-1_-1,17.6568106698927,0.9332,0.6832,1.1832
Ge2,Ba2_6_-1_-1_-1,16.803980798355,0.75,0.81484,1.1194
Ba1,Cu1_1_-1_-1_-1,12.225819327255,1,0.5,0.25
Ba2,Cu1_1_-1_-1_-1,17.2899195037271,1.25,1,0.25
Cu1,Cu1_1_-1_-1_-1,16.4459938854159,1.25,0.5,0.75
Ge1,Cu1_1_-1_-1_-1,15.2957021111244,1.1832,0.6832,0.4332
Ge2,Cu1_1_-1_-1_-1,14.3190861641722,1,0.81484,0.3694
Ba1,Cu1_2_-1_-1_-1,14.3670408002181,0.5,0.75,1
Ba2,Cu1_2_-1_-1_-1,18.8648487822673,0.75,1.25,1
Cu1,Cu1_2_-1_-1_-1,19.6049259407945,0.75,0.75,1.5
Ge1,Cu1_2_-1_-1_-1,17.6568106698927,0.6832,0.9332,1.1832
Ge2,Cu1_2_-1_-1_-1,17.3291990312796,0.5,1.06484,1.1194
Ba1,Cu1_3_-1_-1_-1,12.225819327255,0.25,1,0.5
Ba2,Cu1_3_-1_-1_-1,17.6967968070065,0.5,1.5,0.5
Cu1,Cu1_3_-1_-1_-1,16.007355,0.5,1,1
Ge1,Cu1_3_-1_-1_-1,15.2957021111244,0.4332,1.1832,0.6832
Ge2,Cu1_3_-1_-1_-1,15.7381620597656,0.25,1.31484,0.6194
Ba1,Cu1_4_-1_-1_-1,14.3670408002181,1,0.5,0.75
Ba2,Cu1_4_-1_-1_-1,18.8648487822673,1.25,1,0.75
Cu1,Cu1_4_-1_-1_-1,19.6049259407945,1.25,0.5,1.25
Ge1,Cu1_4_-1_-1_-1,17.6568106698927,1.1832,0.6832,0.9332
Ge2,Cu1_4_-1_-1_-1,16.6004515305297,1,0.81484,0.8694
Ba1,Cu1_5_-1_-1_-1,12.225819327255,0.5,0.25,1
Ba2,Cu1_5_-1_-1_-1,15.5563528281186,0.75,0.75,1
Cu1,Cu1_5_-1_-1_-1,18.094527294505,0.75,0.25,1.5
Ge1,Cu1_5_-1_-1_-1,15.2957021111244,0.6832,0.4332,1.1832
Ge2,Cu1_5_-1_-1_-1,14.4050407547085,0.5,0.56484,1.1194
Ba1,Cu1_6_-1_-1_-1,14.3670408002181,0.75,1,0.5
Ba2,Cu1_6_-1_-1_-1,19.9646793594876,1,1.5,0.5
Cu1,Cu1_6_-1_-1_-1,18.4837014365278,1,1,1
Ge1,Cu1_6_-1_-1_-1,17.6568106698927,0.9332,1.1832,0.6832
Ge2,Cu1_6_-1_-1_-1,17.4536800747548,0.75,1.31484,0.6194
Ba1,Ge1_1_-1_-1_-1,8.71865779942449,0.3168,0.6832,0.3168
Ba2,Ge1_1_-1_-1_-1,14.403009369357,0.5668,1.1832,0.3168
Cu1,Ge1_1_-1_-1_-1,12.8732344513074,0.5668,0.6832,0.8168
Ge1,Ge1_1_-1_-1_-1,11.9342747143467,0.5,0.8664,0.5
Ge2,Ge1_1_-1_-1_-1,12.1051383164593,0.3168,0.99804,0.4362
Ba1,Ge1_4_-1_-1_-1,10.8508758853341,0.6832,0.3168,0.6832
Ba2,Ge1_4_-1_-1_-1,15.1099283824086,0.9332,0.8168,0.6832
Cu1,Ge1_4_-1_-1_-1,16.4327858069463,0.9332,0.3168,1.1832
Ge1,Ge1_4_-1_-1_-1,14.1223943159903,0.8664,0.5,0.8664
Ge2,Ge1_4_-1_-1_-1,13.1130022366514,0.6832,0.63164,0.8026
Ba1,Ge1_7_-1_-1_-1,8.71865779942449,0.3168,0.3168,0.6832
Ba2,Ge1_7_-1_-1_-1,12.8732344513074,0.5668,0.8168,0.6832
Cu1,Ge1_7_-1_-1_-1,14.403009369357,0.5668,0.3168,1.1832
Ge1,Ge1_7_-1_-1_-1,11.9342747143467,0.5,0.5,0.8664
Ge2,Ge1_7_-1_-1_-1,11.4115868310662,0.3168,0.63164,0.8026
Ba1,Ge1_10_-1_-1_-1,10.8508758853341,0.6832,0.6832,0.3168
Ba2,Ge1_10_-1_-1_-1,16.4327858069463,0.9332,1.1832,0.3168
Cu1,Ge1_10_-1_-1_-1,15.1099283824086,0.9332,0.6832,0.8168
Ge1,Ge1_10_-1_-1_-1,14.1223943159903,0.8664,0.8664,0.5
Ge2,Ge1_10_-1_-1_-1,13.7208194841296,0.6832,0.99804,0.4362
Ba1,Ge1_13_-1_-1_-1,8.71865779942449,0.6832,0.3168,0.3168
Ba2,Ge1_13_-1_-1_-1,13.6595542411184,0.9332,0.8168,0.3168
Cu1,Ge1_13_-1_-1_-1,13.6595542411184,0.9332,0.3168,0.8168
Ge1,Ge1_13_-1_-1_-1,11.9342747143467,0.8664,0.5,0.5
Ge2,Ge1_13_-1_-1_-1,10.96631307879,0.6832,0.63164,0.4362
Ba1,Ge1_16_-1_-1_-1,10.8508758853341,0.3168,0.6832,0.6832
Ba2,Ge1_16_-1_-1_-1,15.7852207000487,0.5668,1.1832,0.6832
Cu1,Ge1_16_-1_-1_-1,15.7852207000487,0.5668,0.6832,1.1832
Ge1,Ge1_16_-1_-1_-1,14.1223943159903,0.5,0.8664,0.8664
Ge2,Ge1_16_-1_-1_-1,14.0792463852648,0.3168,0.99804,0.8026
Ba1,Ge1_19_-1_-1_-1,12.6280648214358,0.6832,0.6832,0.6832
Ba2,Ge1_19_-1_-1_-1,17.6568106698927,0.9332,1.1832,0.6832
Cu1,Ge1_19_-1_-1_-1,17.6568106698927,0.9332,0.6832,1.1832
Ge1,Ge1_19_-1_-1_-1,16.0142789246077,0.8664,0.8664,0.8664
Ge2,Ge1_19_-1_-1_-1,15.4903741863279,0.6832,0.99804,0.8026
Ba1,Ge1_22_-1_-1_-1,5.85563661509201,0.3168,0.3168,0.3168
Ba2,Ge1_22_-1_-1_-1,11.1352436696674,0.5668,0.8168,0.3168
Cu1,Ge1_22_-1_-1_-1,11.1352436696674,0.5668,0.3168,0.8168
Ge1,Ge1_22_-1_-1_-1,9.2418507182639,0.5,0.5,0.5
Ge2,Ge1_22_-1_-1_-1,8.86191338744524,0.3168,0.63164,0.4362
