Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.68484915931186,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.5011466879669,0.75,1,0.5
Cu1,Ba1_1_-1_-1_-1,13.5011466879669,0.75,0.5,1
Zn1,Ba1_1_-1_-1_-1,13.5011466879669,0.75,0.5,1
P1,Ba1_1_-1_-1_-1,13.5011466879669,0.75,0.5,1
Cu2,Ba1_1_-1_-1_-1,11.9098810461307,0.68567,0.68567,0.68567
Zn2,Ba1_1_-1_-1_-1,11.9098810461307,0.68567,0.68567,0.68567
P2,Ba1_1_-1_-1_-1,11.9098810461307,0.68567,0.68567,0.68567
Cu3,Ba1_1_-1_-1_-1,11.3849237673533,0.5,0.80848,0.62064
Zn3,Ba1_1_-1_-1_-1,11.3849237673533,0.5,0.80848,0.62064
P3,Ba1_1_-1_-1_-1,11.3849237673533,0.5,0.80848,0.62064
Ba1,Ba1_25_-1_-1_-1,17.3696983186237,1,1,1
Ba2,Ba1_25_-1_-1_-1,21.9997132156308,1.25,1.5,1
Cu1,Ba1_25_-1_-1_-1,21.9997132156308,1.25,1,1.5
Zn1,Ba1_25_-1_-1_-1,21.9997132156308,1.25,1,1.5
P1,Ba1_25_-1_-1_-1,21.9997132156308,1.25,1,1.5
Cu2,Ba1_25_-1_-1_-1,20.5947302054426,1.18567,1.18567,1.18567
Zn2,Ba1_25_-1_-1_-1,20.5947302054426,1.18567,1.18567,1.18567
P2,Ba1_25_-1_-1_-1,20.5947302054426,1.18567,1.18567,1.18567
Cu3,Ba1_25_-1_-1_-1,19.9762957081505,1,1.30848,1.12064
Zn3,Ba1_25_-1_-1_-1,19.9762957081505,1,1.30848,1.12064
P3,Ba1_25_-1_-1_-1,19.9762957081505,1,1.30848,1.12064
Ba1,Ba2_1_-1_-1_-1,11.4889755248238,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.0039795006934,0.75,1.5,0.25
Cu1,Ba2_1_-1_-1_-1,14.6187794955667,0.75,1,0.75
Zn1,Ba2_1_-1_-1_-1,14.6187794955667,0.75,1,0.75
P1,Ba2_1_-1_-1_-1,14.6187794955667,0.75,1,0.75
Cu2,Ba2_1_-1_-1_-1,14.4135882201477,0.68567,1.18567,0.43567
Zn2,Ba2_1_-1_-1_-1,14.4135882201477,0.68567,1.18567,0.43567
P2,Ba2_1_-1_-1_-1,14.4135882201477,0.68567,1.18567,0.43567
Cu3,Ba2_1_-1_-1_-1,14.5307810497019,0.5,1.30848,0.37064
Zn3,Ba2_1_-1_-1_-1,14.5307810497019,0.5,1.30848,0.37064
P3,Ba2_1_-1_-1_-1,14.5307810497019,0.5,1.30848,0.37064
Ba1,Ba2_2_-1_-1_-1,13.5011466879669,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,18.4233472023951,1.25,1.25,0.5
Cu1,Ba2_2_-1_-1_-1,17.7278741111279,1.25,0.75,1
Zn1,Ba2_2_-1_-1_-1,17.7278741111279,1.25,0.75,1
P1,Ba2_2_-1_-1_-1,17.7278741111279,1.25,0.75,1
Cu2,Ba2_2_-1_-1_-1,16.6345585746655,1.18567,0.93567,0.68567
Zn2,Ba2_2_-1_-1_-1,16.6345585746655,1.18567,0.93567,0.68567
P2,Ba2_2_-1_-1_-1,16.6345585746655,1.18567,0.93567,0.68567
Cu3,Ba2_2_-1_-1_-1,15.8739591432718,1,1.05848,0.62064
Zn3,Ba2_2_-1_-1_-1,15.8739591432718,1,1.05848,0.62064
P3,Ba2_2_-1_-1_-1,15.8739591432718,1,1.05848,0.62064
Ba1,Ba2_3_-1_-1_-1,11.4889755248238,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.0426,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,16.6302200238,0.5,0.5,1.5
Zn1,Ba2_3_-1_-1_-1,16.6302200238,0.5,0.5,1.5
P1,Ba2_3_-1_-1_-1,16.6302200238,0.5,0.5,1.5
Cu2,Ba2_3_-1_-1_-1,14.4135882201477,0.43567,0.68567,1.18567
Zn2,Ba2_3_-1_-1_-1,14.4135882201477,0.43567,0.68567,1.18567
P2,Ba2_3_-1_-1_-1,14.4135882201477,0.43567,0.68567,1.18567
Cu3,Ba2_3_-1_-1_-1,14.0825801507339,0.25,0.80848,1.12064
Zn3,Ba2_3_-1_-1_-1,14.0825801507339,0.25,0.80848,1.12064
P3,Ba2_3_-1_-1_-1,14.0825801507339,0.25,0.80848,1.12064
Ba1,Ba2_4_-1_-1_-1,13.5011466879669,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,18.4233472023951,0.75,1.5,0.75
Cu1,Ba2_4_-1_-1_-1,17.7278741111279,0.75,1,1.25
Zn1,Ba2_4_-1_-1_-1,17.7278741111279,0.75,1,1.25
P1,Ba2_4_-1_-1_-1,17.7278741111279,0.75,1,1.25
Cu2,Ba2_4_-1_-1_-1,16.6345585746655,0.68567,1.18567,0.93567
Zn2,Ba2_4_-1_-1_-1,16.6345585746655,0.68567,1.18567,0.93567
P2,Ba2_4_-1_-1_-1,16.6345585746655,0.68567,1.18567,0.93567
Cu3,Ba2_4_-1_-1_-1,16.5396681350556,0.5,1.30848,0.87064
Zn3,Ba2_4_-1_-1_-1,16.5396681350556,0.5,1.30848,0.87064
P3,Ba2_4_-1_-1_-1,16.5396681350556,0.5,1.30848,0.87064
Ba1,Ba2_5_-1_-1_-1,11.4889755248238,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,15.4548023468435,1.25,0.75,0.5
Cu1,Ba2_5_-1_-1_-1,16.2478650049783,1.25,0.25,1
Zn1,Ba2_5_-1_-1_-1,16.2478650049783,1.25,0.25,1
P1,Ba2_5_-1_-1_-1,16.2478650049783,1.25,0.25,1
Cu2,Ba2_5_-1_-1_-1,14.4135882201477,1.18567,0.43567,0.68567
Zn2,Ba2_5_-1_-1_-1,14.4135882201477,1.18567,0.43567,0.68567
P2,Ba2_5_-1_-1_-1,14.4135882201477,1.18567,0.43567,0.68567
Cu3,Ba2_5_-1_-1_-1,13.0642531418613,1,0.55848,0.62064
Zn3,Ba2_5_-1_-1_-1,13.0642531418613,1,0.55848,0.62064
P3,Ba2_5_-1_-1_-1,13.0642531418613,1,0.55848,0.62064
Ba1,Ba2_6_-1_-1_-1,13.5011466879669,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,17.3696983186237,1,1,1
Cu1,Ba2_6_-1_-1_-1,18.7614184687619,1,0.5,1.5
