Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,17.7544443133262,0.75,1.5,0.25
Na1,Cs1_1_-1_-1_-1,11.9960375254707,0.5,1,0.25
Si1,Cs1_1_-1_-1_-1,15.1146856249176,0.5,1.30307,0.3683
Ga1,Cs1_1_-1_-1_-1,15.1146856249176,0.5,1.30307,0.3683
Si2,Cs1_1_-1_-1_-1,15.0191428906119,0.68385,1.18385,0.43385
Ga2,Cs1_1_-1_-1_-1,15.0191428906119,0.68385,1.18385,0.43385
Si3,Cs1_1_-1_-1_-1,15.2639743227313,0.75,1,0.75
Ga3,Cs1_1_-1_-1_-1,15.2639743227313,0.75,1,0.75
Cs1,Cs1_2_-1_-1_-1,19.236455322512,1.25,1.25,0.5
Na1,Cs1_2_-1_-1_-1,14.0970151738763,1,0.75,0.5
Si1,Cs1_2_-1_-1_-1,16.5271104721699,1,1.05307,0.6183
Ga1,Cs1_2_-1_-1_-1,16.5271104721699,1,1.05307,0.6183
Si2,Cs1_2_-1_-1_-1,17.3364709827712,1.18385,0.93385,0.68385
Ga2,Cs1_2_-1_-1_-1,17.3364709827712,1.18385,0.93385,0.68385
Si3,Cs1_2_-1_-1_-1,18.5102877645109,1.25,0.75,1
Ga3,Cs1_2_-1_-1_-1,18.5102877645109,1.25,0.75,1
Cs1,Cs1_3_-1_-1_-1,15.7065,0.5,1,1
Na1,Cs1_3_-1_-1_-1,11.9960375254707,0.25,0.5,1
Si1,Cs1_3_-1_-1_-1,14.651979848255,0.25,0.80307,1.1183
Ga1,Cs1_3_-1_-1_-1,14.651979848255,0.25,0.80307,1.1183
Si2,Cs1_3_-1_-1_-1,15.0191428906119,0.43385,0.68385,1.18385
Ga2,Cs1_3_-1_-1_-1,15.0191428906119,0.43385,0.68385,1.18385
Si3,Cs1_3_-1_-1_-1,17.3641890899057,0.5,0.5,1.5
Ga3,Cs1_3_-1_-1_-1,17.3641890899057,0.5,0.5,1.5
