Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Eu1,Eu1_1_-1_-1_-1,9.24967092766008,0.5,0.5,0.5
Eu2,Eu1_1_-1_-1_-1,14.7401915443748,0.5,0.757,1.04
Ga1,Eu1_1_-1_-1_-1,14.3791978097702,0.75,0.5,1
Ge1,Eu1_1_-1_-1_-1,14.3791978097702,0.75,0.5,1
Ga2,Eu1_1_-1_-1_-1,12.6498499606679,0.6838,0.6838,0.6838
Ge2,Eu1_1_-1_-1_-1,12.6498499606679,0.6838,0.6838,0.6838
Ga3,Eu1_1_-1_-1_-1,12.107298453315,0.5,0.8092,0.6166
Ge3,Eu1_1_-1_-1_-1,12.107298453315,0.5,0.8092,0.6166
Eu1,Eu1_25_-1_-1_-1,18.4993418553202,1,1,1
Eu2,Eu1_25_-1_-1_-1,23.7667926109893,1,1.257,1.54
Ga1,Eu1_25_-1_-1_-1,23.4304711589951,1.25,1,1.5
Ge1,Eu1_25_-1_-1_-1,23.4304711589951,1.25,1,1.5
Ga2,Eu1_25_-1_-1_-1,21.899520888328,1.1838,1.1838,1.1838
Ge2,Eu1_25_-1_-1_-1,21.899520888328,1.1838,1.1838,1.1838
Ga3,Eu1_25_-1_-1_-1,21.2562729511486,1,1.3092,1.1166
Ge3,Eu1_25_-1_-1_-1,21.2562729511486,1,1.3092,1.1166
Eu1,Eu2_1_-1_-1_-1,14.1074878042569,0.96,0.757,0.5
Eu2,Eu2_1_-1_-1_-1,18.5958907980456,0.96,1.014,1.04
Ga1,Eu2_1_-1_-1_-1,18.6135281258701,1.21,0.757,1
Ge1,Eu2_1_-1_-1_-1,18.6135281258701,1.21,0.757,1
Ga2,Eu2_1_-1_-1_-1,17.4226925996099,1.1438,0.9408,0.6838
Ge2,Eu2_1_-1_-1_-1,17.4226925996099,1.1438,0.9408,0.6838
Ga3,Eu2_1_-1_-1_-1,16.6787683286487,0.96,1.0662,0.6166
Ge3,Eu2_1_-1_-1_-1,16.6787683286487,0.96,1.0662,0.6166
Eu1,Eu2_2_-1_-1_-1,11.8484830648576,0.243,0.5,0.96
Eu2,Eu2_2_-1_-1_-1,18.1321800377319,0.243,0.757,1.5
Ga1,Eu2_2_-1_-1_-1,17.3033928044201,0.493,0.5,1.46
Ge1,Eu2_2_-1_-1_-1,17.3033928044201,0.493,0.5,1.46
Ga2,Eu2_2_-1_-1_-1,14.9452820231342,0.4268,0.6838,1.1438
