Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Si1,Si1_1_-1_-1_-1,15.7038446725635,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.6021917792741,1.183,0.683,0.433
Si3,Si1_1_-1_-1_-1,13.6335040918173,1,0.81,0.366
Na1,Si1_1_-1_-1_-1,11.6741115829,1,0.5,0.25
Na2,Si1_1_-1_-1_-1,16.509686929194,1.25,1,0.25
Si1,Si1_2_-1_-1_-1,18.7202253592204,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,16.8565732300103,0.683,0.933,1.183
Si3,Si1_2_-1_-1_-1,16.490984225376,0.5,1.06,1.116
Na1,Si1_2_-1_-1_-1,13.7187073461751,0.5,0.75,1
Na2,Si1_2_-1_-1_-1,18.0135452507273,0.75,1.25,1
Si1,Si1_3_-1_-1_-1,15.285,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.6021917792741,0.433,1.183,0.683
Si3,Si1_3_-1_-1_-1,14.969439489226,0.25,1.31,0.616
Na1,Si1_3_-1_-1_-1,11.6741115829,0.25,1,0.5
Na2,Si1_3_-1_-1_-1,16.8982033068608,0.5,1.5,0.5
Si1,Si1_4_-1_-1_-1,18.7202253592204,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,16.8565732300103,1.183,0.683,0.933
Si3,Si1_4_-1_-1_-1,15.8061845940632,1,0.81,0.866
Na1,Si1_4_-1_-1_-1,13.7187073461751,1,0.5,0.75
Na2,Si1_4_-1_-1_-1,18.0135452507273,1.25,1,0.75
Si1,Si1_5_-1_-1_-1,17.2779856320116,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.6021917792741,0.683,0.433,1.183
Si3,Si1_5_-1_-1_-1,13.7056674307237,0.5,0.56,1.116
Na1,Si1_5_-1_-1_-1,11.6741115829,0.5,0.25,1
Na2,Si1_5_-1_-1_-1,14.8543499521184,0.75,0.75,1
Si1,Si1_6_-1_-1_-1,17.6495977291269,1,1,1
Si2,Si1_6_-1_-1_-1,16.8565732300103,0.933,1.183,0.683
Si3,Si1_6_-1_-1_-1,16.6133129935483,0.75,1.31,0.616
Na1,Si1_6_-1_-1_-1,13.7187073461751,0.75,1,0.5
Na2,Si1_6_-1_-1_-1,19.0637443856132,1,1.5,0.5
Si1,Si2_1_-1_-1_-1,12.2934949041637,0.567,0.683,0.817
Si2,Si2_1_-1_-1_-1,11.3925658309092,0.5,0.866,0.5
Si3,Si2_1_-1_-1_-1,11.5017387804932,0.317,0.993,0.433
Na1,Si2_1_-1_-1_-1,8.32509280180708,0.317,0.683,0.317
Na2,Si2_1_-1_-1_-1,13.7526008288869,0.567,1.183,0.317
Si1,Si2_4_-1_-1_-1,15.6888510879127,0.933,0.317,1.183
Si2,Si2_4_-1_-1_-1,13.4797639973109,0.866,0.5,0.866
Si3,Si2_4_-1_-1_-1,12.4719064575509,0.683,0.627,0.799
Na1,Si2_4_-1_-1_-1,10.3591110988685,0.683,0.317,0.683
Na2,Si2_4_-1_-1_-1,14.4269205258329,0.933,0.817,0.683
Si1,Si2_7_-1_-1_-1,13.7526008288869,0.567,0.317,1.183
Si2,Si2_7_-1_-1_-1,11.3925658309092,0.5,0.5,0.866
Si3,Si2_7_-1_-1_-1,10.8417912766249,0.317,0.627,0.799
Na1,Si2_7_-1_-1_-1,8.32509280180708,0.317,0.317,0.683
Na2,Si2_7_-1_-1_-1,12.2934949041637,0.567,0.817,0.683
Si1,Si2_10_-1_-1_-1,14.4269205258329,0.933,0.683,0.817
Si2,Si2_10_-1_-1_-1,13.4797639973109,0.866,0.866,0.5
Si3,Si2_10_-1_-1_-1,13.0496746156638,0.683,0.993,0.433
Na1,Si2_10_-1_-1_-1,10.3591110988685,0.683,0.683,0.317
Na2,Si2_10_-1_-1_-1,15.6888510879127,0.933,1.183,0.317
Si1,Si2_13_-1_-1_-1,13.0434666886798,0.933,0.317,0.817
Si2,Si2_13_-1_-1_-1,11.3925658309092,0.866,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.4272483025341,0.683,0.627,0.433
Na1,Si2_13_-1_-1_-1,8.32509280180708,0.683,0.317,0.317
Na2,Si2_13_-1_-1_-1,13.0434666886798,0.933,0.817,0.317
Si1,Si2_16_-1_-1_-1,15.071099567009,0.567,0.683,1.183
Si2,Si2_16_-1_-1_-1,13.4797639973109,0.5,0.866,0.866
Si3,Si2_16_-1_-1_-1,13.3832334843976,0.317,0.993,0.799
Na1,Si2_16_-1_-1_-1,10.3591110988685,0.317,0.683,0.683
Na2,Si2_16_-1_-1_-1,15.071099567009,0.567,1.183,0.683
Si1,Si2_19_-1_-1_-1,16.8565732300103,0.933,0.683,1.183
Si2,Si2_19_-1_-1_-1,15.2845516334239,0.866,0.866,0.866
Si3,Si2_19_-1_-1_-1,14.7348210405794,0.683,0.993,0.799
Na1,Si2_19_-1_-1_-1,12.0546752489936,0.683,0.683,0.683
Na2,Si2_19_-1_-1_-1,16.8565732300103,0.933,1.183,0.683
Si1,Si2_22_-1_-1_-1,10.6360709079387,0.567,0.317,0.817
Si2,Si2_22_-1_-1_-1,8.82479886456343,0.5,0.5,0.5
Si3,Si2_22_-1_-1_-1,8.40972618833098,0.317,0.627,0.433
Na1,Si2_22_-1_-1_-1,5.59492248013321,0.317,0.317,0.317
