Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Te1,Te1_1_-1_-1_-1,16.8790150707543,0.25,1.5,0.75
Te2,Te1_1_-1_-1_-1,11.4045415676442,0.25,1,0.5
Se1,Te1_1_-1_-1_-1,11.4045415676442,0.25,1,0.5
P1,Te1_1_-1_-1_-1,14.2809808393108,0.434,1.184,0.684
Si1,Te1_1_-1_-1_-1,13.952855933701,0.25,1.11717,0.80871
Si2,Te1_1_-1_-1_-1,16.1284573576102,0.25,1.25,1
Te1,Te1_2_-1_-1_-1,14.93205,1,1,0.5
Te2,Te1_2_-1_-1_-1,11.4045415676442,1,0.5,0.25
Se1,Te1_2_-1_-1_-1,11.4045415676442,1,0.5,0.25
P1,Te1_2_-1_-1_-1,14.2809808393108,1.184,0.684,0.434
Si1,Te1_2_-1_-1_-1,12.9528040656407,1,0.61717,0.55871
Si2,Te1_2_-1_-1_-1,14.5113442069041,1,0.75,0.75
Te1,Te1_3_-1_-1_-1,18.2879516568628,0.5,1.25,1.25
Te2,Te1_3_-1_-1_-1,13.4019250263955,0.5,0.75,1
Se1,Te1_3_-1_-1_-1,13.4019250263955,0.5,0.75,1
P1,Te1_3_-1_-1_-1,16.4841776671547,0.684,0.934,1.184
Si1,Te1_3_-1_-1_-1,16.4017259695627,0.5,0.86717,1.30871
Si2,Te1_3_-1_-1_-1,18.6235383940593,0.5,1,1.5
Te1,Te1_4_-1_-1_-1,18.2879516568628,0.75,1.5,0.75
Te2,Te1_4_-1_-1_-1,13.4019250263955,0.75,1,0.5
Se1,Te1_4_-1_-1_-1,13.4019250263955,0.75,1,0.5
P1,Te1_4_-1_-1_-1,16.4841776671547,0.934,1.184,0.684
Si1,Te1_4_-1_-1_-1,15.6278666090934,0.75,1.11717,0.80871
Si2,Te1_4_-1_-1_-1,17.5975896866943,0.75,1.25,1
Te1,Te1_5_-1_-1_-1,17.2420461741059,1,1,1
Te2,Te1_5_-1_-1_-1,13.4019250263955,1,0.5,0.75
Se1,Te1_5_-1_-1_-1,13.4019250263955,1,0.5,0.75
P1,Te1_5_-1_-1_-1,16.4841776671547,1.184,0.684,0.934
Si1,Te1_5_-1_-1_-1,15.7453199855888,1,0.61717,1.05871
Si2,Te1_5_-1_-1_-1,17.5975896866943,1,0.75,1.25
Te1,Te1_6_-1_-1_-1,15.3412230188388,0.5,0.75,1.25
Te2,Te1_6_-1_-1_-1,11.4045415676442,0.5,0.25,1
Se1,Te1_6_-1_-1_-1,11.4045415676442,0.5,0.25,1
P1,Te1_6_-1_-1_-1,14.2809808393108,0.684,0.434,1.184
Si1,Te1_6_-1_-1_-1,14.4172641063498,0.5,0.36717,1.30871
Si2,Te1_6_-1_-1_-1,16.5080024002755,0.5,0.5,1.5
Te1,Te2_1_-1_-1_-1,13.4019250263955,0.5,1,0.75
Te2,Te2_1_-1_-1_-1,8.62102308705295,0.5,0.5,0.5
Se1,Te2_1_-1_-1_-1,8.62102308705295,0.5,0.5,0.5
P1,Te2_1_-1_-1_-1,11.7935595830884,0.684,0.684,0.684
Si1,Te2_1_-1_-1_-1,11.2840407205311,0.5,0.61717,0.80871
Si2,Te2_1_-1_-1_-1,13.4019250263955,0.5,0.75,1
Te1,Te2_25_-1_-1_-1,21.8380344967931,1,1.5,1.25
Te2,Te2_25_-1_-1_-1,17.2420461741059,1,1,1
Se1,Te2_25_-1_-1_-1,17.2420461741059,1,1,1
P1,Te2_25_-1_-1_-1,20.4145826701414,1.184,1.184,1.184
Si1,Te2_25_-1_-1_-1,19.8115804228031,1,1.11717,1.30871
Si2,Te2_25_-1_-1_-1,21.8380344967931,1,1.25,1.5
Te1,P1_1_-1_-1_-1,13.4372521536035,0.316,1.184,0.566
Te2,P1_1_-1_-1_-1,8.13347117174562,0.316,0.684,0.316
Se1,P1_1_-1_-1_-1,8.13347117174562,0.316,0.684,0.316
P1,P1_1_-1_-1_-1,11.14492575098,0.5,0.868,0.5
Si1,P1_1_-1_-1_-1,10.5913140610572,0.316,0.80117,0.62471
Si2,P1_1_-1_-1_-1,12.7407249344361,0.316,0.934,0.816
Te1,P1_4_-1_-1_-1,14.0994120098706,0.684,0.816,0.934
Te2,P1_4_-1_-1_-1,10.1301875831959,0.684,0.316,0.684
Se1,P1_4_-1_-1_-1,10.1301875831959,0.684,0.316,0.684
P1,P1_4_-1_-1_-1,13.1945708881423,0.868,0.5,0.868
Si1,P1_4_-1_-1_-1,12.7519877690741,0.684,0.43317,0.99271
Si2,P1_4_-1_-1_-1,14.7318394170125,0.684,0.566,1.184
Te1,P1_7_-1_-1_-1,12.7407249344361,0.316,0.816,0.934
Te2,P1_7_-1_-1_-1,8.13347117174562,0.316,0.316,0.684
Se1,P1_7_-1_-1_-1,8.13347117174562,0.316,0.316,0.684
P1,P1_7_-1_-1_-1,11.14492575098,0.5,0.5,0.868
Si1,P1_7_-1_-1_-1,11.2314667293945,0.316,0.43317,0.99271
Si2,P1_7_-1_-1_-1,13.4372521536035,0.316,0.566,1.184
Te1,P1_10_-1_-1_-1,14.7318394170125,0.684,1.184,0.566
Te2,P1_10_-1_-1_-1,10.1301875831959,0.684,0.684,0.316
Se1,P1_10_-1_-1_-1,10.1301875831959,0.684,0.684,0.316
P1,P1_10_-1_-1_-1,13.1945708881423,0.868,0.868,0.5
Si1,P1_10_-1_-1_-1,12.1919350682764,0.684,0.80117,0.62471
Si2,P1_10_-1_-1_-1,14.0994120098706,0.684,0.934,0.816
Te1,P1_13_-1_-1_-1,12.0038493105504,0.684,0.816,0.566
Te2,P1_13_-1_-1_-1,8.13347117174562,0.684,0.316,0.316
Se1,P1_13_-1_-1_-1,8.13347117174562,0.684,0.316,0.316
P1,P1_13_-1_-1_-1,11.14492575098,0.868,0.5,0.5
Si1,P1_13_-1_-1_-1,10.1798907363654,0.684,0.43317,0.62471
Si2,P1_13_-1_-1_-1,12.0038493105504,0.684,0.566,0.816
Te1,P1_16_-1_-1_-1,15.3382126140304,0.316,1.184,0.934
Te2,P1_16_-1_-1_-1,10.1301875831959,0.316,0.684,0.684
Se1,P1_16_-1_-1_-1,10.1301875831959,0.316,0.684,0.684
P1,P1_16_-1_-1_-1,13.1945708881423,0.5,0.868,0.868
Si1,P1_16_-1_-1_-1,13.0827730316713,0.316,0.80117,0.99271
Si2,P1_16_-1_-1_-1,15.3382126140304,0.316,0.934,1.184
Te1,P1_19_-1_-1_-1,16.4841776671547,0.684,1.184,0.934
Te2,P1_19_-1_-1_-1,11.7935595830884,0.684,0.684,0.684
Se1,P1_19_-1_-1_-1,11.7935595830884,0.684,0.684,0.684
P1,P1_19_-1_-1_-1,14.9660960791239,0.868,0.868,0.868
Si1,P1_19_-1_-1_-1,14.4092434696394,0.684,0.80117,0.99271
Si2,P1_19_-1_-1_-1,16.4841776671547,0.684,0.934,1.184
Te1,P1_22_-1_-1_-1,10.3742494235141,0.316,0.816,0.566
Te2,P1_22_-1_-1_-1,5.44848659101747,0.316,0.316,0.316
Se1,P1_22_-1_-1_-1,5.44848659101747,0.316,0.316,0.316
P1,P1_22_-1_-1_-1,8.62102308705295,0.5,0.5,0.5
