Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.71446722812129,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.5471898470679,0.75,1,0.5
P1,Ba1_1_-1_-1_-1,13.5471898470679,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,13.5471898470679,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,13.5471898470679,0.75,0.5,1
P2,Ba1_1_-1_-1_-1,11.9391686812153,0.68502,0.68502,0.68502
Cu2,Ba1_1_-1_-1_-1,11.9391686812153,0.68502,0.68502,0.68502
Ge2,Ba1_1_-1_-1_-1,11.9391686812153,0.68502,0.68502,0.68502
P3,Ba1_1_-1_-1_-1,11.4247915810079,0.5,0.80861,0.62066
Cu3,Ba1_1_-1_-1_-1,11.4247915810079,0.5,0.80861,0.62066
Ge3,Ba1_1_-1_-1_-1,11.4247915810079,0.5,0.80861,0.62066
Ba1,Ba1_25_-1_-1_-1,17.4289344562426,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.074739161143,1.25,1.5,1
P1,Ba1_25_-1_-1_-1,22.074739161143,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,22.074739161143,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,22.074739161143,1.25,1,1.5
P2,Ba1_25_-1_-1_-1,20.6536359093366,1.18502,1.18502,1.18502
Cu2,Ba1_25_-1_-1_-1,20.6536359093366,1.18502,1.18502,1.18502
Ge2,Ba1_25_-1_-1_-1,20.6536359093366,1.18502,1.18502,1.18502
P3,Ba1_25_-1_-1_-1,20.0453936884655,1,1.30861,1.12066
Cu3,Ba1_25_-1_-1_-1,20.0453936884655,1,1.30861,1.12066
Ge3,Ba1_25_-1_-1_-1,20.0453936884655,1,1.30861,1.12066
Ba1,Ba2_1_-1_-1_-1,11.5281565470157,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.0619684220491,0.75,1.5,0.25
P1,Ba2_1_-1_-1_-1,14.6686341342676,0.75,1,0.75
Cu1,Ba2_1_-1_-1_-1,14.6686341342676,0.75,1,0.75
Ge1,Ba2_1_-1_-1_-1,14.6686341342676,0.75,1,0.75
P2,Ba2_1_-1_-1_-1,14.4522450901408,0.68502,1.18502,0.43502
Cu2,Ba2_1_-1_-1_-1,14.4522450901408,0.68502,1.18502,0.43502
Ge2,Ba2_1_-1_-1_-1,14.4522450901408,0.68502,1.18502,0.43502
P3,Ba2_1_-1_-1_-1,14.5815683820946,0.5,1.30861,0.37066
Cu3,Ba2_1_-1_-1_-1,14.5815683820946,0.5,1.30861,0.37066
Ge3,Ba2_1_-1_-1_-1,14.5815683820946,0.5,1.30861,0.37066
Ba1,Ba2_2_-1_-1_-1,13.5471898470679,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,18.4861766142975,1.25,1.25,0.5
