Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.94049985850903,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.8985718507334,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,12.2377562063272,0.6844,0.6844,0.6844
Si2,Ba1_1_-1_-1_-1,11.7223859764288,0.5,0.8099,0.6192
Si3,Ba1_1_-1_-1_-1,13.8985718507334,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,13.8985718507334,0.75,0.5,1
Ba1,Ba1_25_-1_-1_-1,17.8809997170181,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.6473055874203,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,21.1782560648362,1.1844,1.1844,1.1844
Si2,Ba1_25_-1_-1_-1,20.5656027236721,1,1.3099,1.1192
Si3,Ba1_25_-1_-1_-1,22.6473055874203,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,22.6473055874203,1.25,1,1.5
Ba1,Ba2_1_-1_-1_-1,11.8271696111115,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.504515453448,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,14.8168300779624,0.6844,1.1844,0.4344
Si2,Ba2_1_-1_-1_-1,14.9679620698832,0.5,1.3099,0.3692
Si3,Ba2_1_-1_-1_-1,15.0491037454062,0.75,1,0.75
Cu1,Ba2_1_-1_-1_-1,15.0491037454062,0.75,1,0.75
Ba1,Ba2_2_-1_-1_-1,13.8985718507334,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,18.9656642314473,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,17.1020337576159,1.1844,0.9344,0.6844
Si2,Ba2_2_-1_-1_-1,16.3452181705637,1,1.0599,0.6192
Si3,Ba2_2_-1_-1_-1,18.2497189156436,1.25,0.75,1
Cu1,Ba2_2_-1_-1_-1,18.2497189156436,1.25,0.75,1
Ba1,Ba2_3_-1_-1_-1,11.8271696111115,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.4854,0.5,1,1
Si1,Ba2_3_-1_-1_-1,14.8168300779624,0.4344,0.6844,1.1844
Si2,Ba2_3_-1_-1_-1,14.4937117720757,0.25,0.8099,1.1192
Si3,Ba2_3_-1_-1_-1,17.1197538428565,0.5,0.5,1.5
Cu1,Ba2_3_-1_-1_-1,17.1197538428565,0.5,0.5,1.5
Ba1,Ba2_4_-1_-1_-1,13.8985718507334,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,18.9656642314473,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,17.1020337576159,0.6844,1.1844,0.9344
Si2,Ba2_4_-1_-1_-1,17.0303315195886,0.5,1.3099,0.8692
Si3,Ba2_4_-1_-1_-1,18.2497189156436,0.75,1,1.25
Cu1,Ba2_4_-1_-1_-1,18.2497189156436,0.75,1,1.25
Ba1,Ba2_5_-1_-1_-1,11.8271696111115,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,15.9097361002626,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,14.8168300779624,1.1844,0.4344,0.6844
Si2,Ba2_5_-1_-1_-1,13.4480360639546,1,0.5599,0.6192
Si3,Ba2_5_-1_-1_-1,16.7261436685209,1.25,0.25,1
Cu1,Ba2_5_-1_-1_-1,16.7261436685209,1.25,0.25,1
Ba1,Ba2_6_-1_-1_-1,13.8985718507334,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,17.8809997170181,1,1,1
Si1,Ba2_6_-1_-1_-1,17.1020337576159,0.9344,0.6844,1.1844
Si2,Ba2_6_-1_-1_-1,16.2282481929507,0.75,0.8099,1.1192
Si3,Ba2_6_-1_-1_-1,19.3136870990497,1,0.5,1.5
Cu1,Ba2_6_-1_-1_-1,19.3136870990497,1,0.5,1.5
Ba1,Si1_1_-1_-1_-1,8.4351461478627,0.3156,0.6844,0.3156
Ba2,Si1_1_-1_-1_-1,13.9361338114096,0.5656,1.1844,0.3156
Si1,Si1_1_-1_-1_-1,11.5643372846214,0.5,0.8688,0.5
Si2,Si1_1_-1_-1_-1,11.6674351659758,0.3156,0.9943,0.4348
Si3,Si1_1_-1_-1_-1,12.4462979393339,0.5656,0.6844,0.8156
Cu1,Si1_1_-1_-1_-1,12.4462979393339,0.5656,0.6844,0.8156
Ba1,Si1_4_-1_-1_-1,10.509861262198,0.6844,0.3156,0.6844
Ba2,Si1_4_-1_-1_-1,14.6242460392643,0.9344,0.8156,0.6844
Si1,Si1_4_-1_-1_-1,13.6943512422082,0.8688,0.5,0.8688
Si2,Si1_4_-1_-1_-1,12.6666262854382,0.6844,0.6255,0.8036
Si3,Si1_4_-1_-1_-1,15.9114444797381,0.9344,0.3156,1.1844
Cu1,Si1_4_-1_-1_-1,15.9114444797381,0.9344,0.3156,1.1844
Ba1,Si1_7_-1_-1_-1,8.4351461478627,0.3156,0.3156,0.6844
Ba2,Si1_7_-1_-1_-1,12.4462979393339,0.5656,0.8156,0.6844
Si1,Si1_7_-1_-1_-1,11.5643372846214,0.5,0.5,0.8688
Si2,Si1_7_-1_-1_-1,11.0062676798316,0.3156,0.6255,0.8036
Si3,Si1_7_-1_-1_-1,13.9361338114096,0.5656,0.3156,1.1844
Cu1,Si1_7_-1_-1_-1,13.9361338114096,0.5656,0.3156,1.1844
Ba1,Si1_10_-1_-1_-1,10.509861262198,0.6844,0.6844,0.3156
Ba2,Si1_10_-1_-1_-1,15.9114444797381,0.9344,1.1844,0.3156
Si1,Si1_10_-1_-1_-1,13.6943512422082,0.8688,0.8688,0.5
Si2,Si1_10_-1_-1_-1,13.2451703109887,0.6844,0.9943,0.4348
Si3,Si1_10_-1_-1_-1,14.6242460392643,0.9344,0.6844,0.8156
Cu1,Si1_10_-1_-1_-1,14.6242460392643,0.9344,0.6844,0.8156
Ba1,Si1_13_-1_-1_-1,8.4351461478627,0.6844,0.3156,0.3156
Ba2,Si1_13_-1_-1_-1,13.2122321733343,0.9344,0.8156,0.3156
Si1,Si1_13_-1_-1_-1,11.5643372846214,0.8688,0.5,0.5
Si2,Si1_13_-1_-1_-1,10.5720148816432,0.6844,0.6255,0.4348
Si3,Si1_13_-1_-1_-1,13.2122321733343,0.9344,0.3156,0.8156
Cu1,Si1_13_-1_-1_-1,13.2122321733343,0.9344,0.3156,0.8156
Ba1,Si1_16_-1_-1_-1,10.509861262198,0.3156,0.6844,0.6844
Ba2,Si1_16_-1_-1_-1,15.2814043472569,0.5656,1.1844,0.6844
Si1,Si1_16_-1_-1_-1,13.6943512422082,0.5,0.8688,0.8688
Si2,Si1_16_-1_-1_-1,13.5942990311938,0.3156,0.9943,0.8036
Si3,Si1_16_-1_-1_-1,15.2814043472569,0.5656,0.6844,1.1844
Cu1,Si1_16_-1_-1_-1,15.2814043472569,0.5656,0.6844,1.1844
Ba1,Si1_19_-1_-1_-1,12.2377562063272,0.6844,0.6844,0.6844
Ba2,Si1_19_-1_-1_-1,17.1020337576159,0.9344,1.1844,0.6844
Si1,Si1_19_-1_-1_-1,15.5350125541453,0.8688,0.8688,0.8688
Si2,Si1_19_-1_-1_-1,14.9703192806421,0.6844,0.9943,0.8036
Si3,Si1_19_-1_-1_-1,17.1020337576159,0.9344,0.6844,1.1844
Cu1,Si1_19_-1_-1_-1,17.1020337576159,0.9344,0.6844,1.1844
Ba1,Si1_22_-1_-1_-1,5.6432435106909,0.3156,0.3156,0.3156
Ba2,Si1_22_-1_-1_-1,10.7519690838385,0.5656,0.8156,0.3156
Si1,Si1_22_-1_-1_-1,8.94049985850903,0.5,0.5,0.5
Si2,Si1_22_-1_-1_-1,8.51246177335545,0.3156,0.6255,0.4348
Si3,Si1_22_-1_-1_-1,10.7519690838385,0.5656,0.3156,0.8156
Cu1,Si1_22_-1_-1_-1,10.7519690838385,0.5656,0.3156,0.8156
Ba1,Si1_25_-1_-1_-1,12.0587871244803,0.8156,0.8156,0.1844
Ba2,Si1_25_-1_-1_-1,17.581397171226,1.0656,1.3156,0.1844
Si1,Si1_25_-1_-1_-1,15.0880515580255,1,1,0.3688
Si2,Si1_25_-1_-1_-1,14.6875717714708,0.8156,1.1255,0.3036
Si3,Si1_25_-1_-1_-1,15.5510225627527,1.0656,0.8156,0.6844
Cu1,Si1_25_-1_-1_-1,15.5510225627527,1.0656,0.8156,0.6844
Ba1,Si1_28_-1_-1_-1,8.83985990660367,0.1844,0.1844,0.8156
Ba2,Si1_28_-1_-1_-1,11.8712875093443,0.4344,0.6844,0.8156
Si1,Si1_28_-1_-1_-1,11.643386481401,0.3688,0.3688,1
Si2,Si1_28_-1_-1_-1,11.0813490180823,0.1844,0.4943,0.9348
Si3,Si1_28_-1_-1_-1,14.4290918243203,0.4344,0.1844,1.3156
Cu1,Si1_28_-1_-1_-1,14.4290918243203,0.4344,0.1844,1.3156
