Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Al1,Al1_1_-1_-1_-1,16.5637804259776,1.25,0.5,0.75
Ge1,Al1_1_-1_-1_-1,16.5637804259776,1.25,0.5,0.75
Al2,Al1_1_-1_-1_-1,15.4018014959409,1.183,0.683,0.433
Ge2,Al1_1_-1_-1_-1,15.4018014959409,1.183,0.683,0.433
Al3,Al1_1_-1_-1_-1,14.3800688889944,1,0.81,0.366
Ge3,Al1_1_-1_-1_-1,14.3800688889944,1,0.81,0.366
Na1,Al1_1_-1_-1_-1,12.3133808923463,1,0.5,0.25
Na2,Al1_1_-1_-1_-1,17.4137502566219,1.25,1,0.25
Al1,Al1_2_-1_-1_-1,19.7453368165752,0.75,0.75,1.5
Ge1,Al1_2_-1_-1_-1,19.7453368165752,0.75,0.75,1.5
Al2,Al1_2_-1_-1_-1,17.7796319014868,0.683,0.933,1.183
Ge2,Al1_2_-1_-1_-1,17.7796319014868,0.683,0.933,1.183
Al3,Al1_2_-1_-1_-1,17.3940234008186,0.5,1.06,1.116
Ge3,Al1_2_-1_-1_-1,17.3940234008186,0.5,1.06,1.116
Na1,Al1_2_-1_-1_-1,14.4699378367704,0.5,0.75,1
Na2,Al1_2_-1_-1_-1,18.9999592104825,0.75,1.25,1
Al1,Al1_3_-1_-1_-1,16.122,0.5,1,1
Ge1,Al1_3_-1_-1_-1,16.122,0.5,1,1
Al2,Al1_3_-1_-1_-1,15.4018014959409,0.433,1.183,0.683
Ge2,Al1_3_-1_-1_-1,15.4018014959409,0.433,1.183,0.683
Al3,Al1_3_-1_-1_-1,15.7891595319138,0.25,1.31,0.616
Ge3,Al1_3_-1_-1_-1,15.7891595319138,0.25,1.31,0.616
Na1,Al1_3_-1_-1_-1,12.3133808923463,0.25,1,0.5
Na2,Al1_3_-1_-1_-1,17.8235416233699,0.5,1.5,0.5
Al1,Al1_4_-1_-1_-1,19.7453368165752,1.25,0.5,1.25
Ge1,Al1_4_-1_-1_-1,19.7453368165752,1.25,0.5,1.25
Al2,Al1_4_-1_-1_-1,17.7796319014868,1.183,0.683,0.933
Ge2,Al1_4_-1_-1_-1,17.7796319014868,1.183,0.683,0.933
Al3,Al1_4_-1_-1_-1,16.6717244373887,1,0.81,0.866
Ge3,Al1_4_-1_-1_-1,16.6717244373887,1,0.81,0.866
Na1,Al1_4_-1_-1_-1,14.4699378367704,1,0.5,0.75
Na2,Al1_4_-1_-1_-1,18.9999592104825,1.25,1,0.75
Al1,Al1_5_-1_-1_-1,18.2241206646576,0.75,0.25,1.5
Ge1,Al1_5_-1_-1_-1,18.2241206646576,0.75,0.25,1.5
Al2,Al1_5_-1_-1_-1,15.4018014959409,0.683,0.433,1.183
Ge2,Al1_5_-1_-1_-1,15.4018014959409,0.683,0.433,1.183
Al3,Al1_5_-1_-1_-1,14.4561838611794,0.5,0.56,1.116
Ge3,Al1_5_-1_-1_-1,14.4561838611794,0.5,0.56,1.116
Na1,Al1_5_-1_-1_-1,12.3133808923463,0.5,0.25,1
Na2,Al1_5_-1_-1_-1,15.6677677414493,0.75,0.75,1
Al1,Al1_6_-1_-1_-1,18.6160820797503,1,1,1
Ge1,Al1_6_-1_-1_-1,18.6160820797503,1,1,1
Al2,Al1_6_-1_-1_-1,17.7796319014868,0.933,1.183,0.683
Ge2,Al1_6_-1_-1_-1,17.7796319014868,0.933,1.183,0.683
Al3,Al1_6_-1_-1_-1,17.5230508395149,0.75,1.31,0.616
Ge3,Al1_6_-1_-1_-1,17.5230508395149,0.75,1.31,0.616
Na1,Al1_6_-1_-1_-1,14.4699378367704,0.75,1,0.5
Na2,Al1_6_-1_-1_-1,20.1076667965232,1,1.5,0.5
Al1,Al2_1_-1_-1_-1,12.9666813768353,0.567,0.683,0.817
Ge1,Al2_1_-1_-1_-1,12.9666813768353,0.567,0.683,0.817
Al2,Al2_1_-1_-1_-1,12.0164178165468,0.5,0.866,0.5
Ge2,Al2_1_-1_-1_-1,12.0164178165468,0.5,0.866,0.5
Al3,Al2_1_-1_-1_-1,12.1315690297096,0.317,0.993,0.433
Ge3,Al2_1_-1_-1_-1,12.1315690297096,0.317,0.993,0.433
Na1,Al2_1_-1_-1_-1,8.78097128889327,0.317,0.683,0.317
Na2,Al2_1_-1_-1_-1,14.5056873119604,0.567,1.183,0.317
Al1,Al2_4_-1_-1_-1,16.5479657991056,0.933,0.317,1.183
Ge1,Al2_4_-1_-1_-1,16.5479657991056,0.933,0.317,1.183
Al2,Al2_4_-1_-1_-1,14.2179100532971,0.866,0.5,0.866
Ge2,Al2_4_-1_-1_-1,14.2179100532971,0.866,0.5,0.866
Al3,Al2_4_-1_-1_-1,13.1548626698486,0.683,0.627,0.799
Ge3,Al2_4_-1_-1_-1,13.1548626698486,0.683,0.627,0.799
Na1,Al2_4_-1_-1_-1,10.926371549621,0.683,0.317,0.683
Na2,Al2_4_-1_-1_-1,15.2169324643427,0.933,0.817,0.683
Al1,Al2_7_-1_-1_-1,14.5056873119604,0.567,0.317,1.183
Ge1,Al2_7_-1_-1_-1,14.5056873119604,0.567,0.317,1.183
Al2,Al2_7_-1_-1_-1,12.0164178165468,0.5,0.5,0.866
Ge2,Al2_7_-1_-1_-1,12.0164178165468,0.5,0.5,0.866
Al3,Al2_7_-1_-1_-1,11.4354830854921,0.317,0.627,0.799
Ge3,Al2_7_-1_-1_-1,11.4354830854921,0.317,0.627,0.799
Na1,Al2_7_-1_-1_-1,8.78097128889327,0.317,0.317,0.683
Na2,Al2_7_-1_-1_-1,12.9666813768353,0.567,0.817,0.683
Al1,Al2_10_-1_-1_-1,15.2169324643427,0.933,0.683,0.817
Ge1,Al2_10_-1_-1_-1,15.2169324643427,0.933,0.683,0.817
Al2,Al2_10_-1_-1_-1,14.2179100532971,0.866,0.866,0.5
Ge2,Al2_10_-1_-1_-1,14.2179100532971,0.866,0.866,0.5
Al3,Al2_10_-1_-1_-1,13.7642691628218,0.683,0.993,0.433
Ge3,Al2_10_-1_-1_-1,13.7642691628218,0.683,0.993,0.433
Na1,Al2_10_-1_-1_-1,10.926371549621,0.683,0.683,0.317
Na2,Al2_10_-1_-1_-1,16.5479657991056,0.933,1.183,0.317
Al1,Al2_13_-1_-1_-1,13.7577212924368,0.933,0.317,0.817
Ge1,Al2_13_-1_-1_-1,13.7577212924368,0.933,0.317,0.817
Al2,Al2_13_-1_-1_-1,12.0164178165468,0.866,0.5,0.5
Ge2,Al2_13_-1_-1_-1,12.0164178165468,0.866,0.5,0.5
Al3,Al2_13_-1_-1_-1,10.998239917138,0.683,0.627,0.433
Ge3,Al2_13_-1_-1_-1,10.998239917138,0.683,0.627,0.433
Na1,Al2_13_-1_-1_-1,8.78097128889327,0.683,0.317,0.317
Na2,Al2_13_-1_-1_-1,13.7577212924368,0.933,0.817,0.317
Al1,Al2_16_-1_-1_-1,15.8963864716598,0.567,0.683,1.183
Ge1,Al2_16_-1_-1_-1,15.8963864716598,0.567,0.683,1.183
Al2,Al2_16_-1_-1_-1,14.2179100532971,0.5,0.866,0.866
Ge2,Al2_16_-1_-1_-1,14.2179100532971,0.5,0.866,0.866
Al3,Al2_16_-1_-1_-1,14.1160935711781,0.317,0.993,0.799
Ge3,Al2_16_-1_-1_-1,14.1160935711781,0.317,0.993,0.799
Na1,Al2_16_-1_-1_-1,10.926371549621,0.317,0.683,0.683
Na2,Al2_16_-1_-1_-1,15.8963864716598,0.567,1.183,0.683
Al1,Al2_19_-1_-1_-1,17.7796319014868,0.933,0.683,1.183
Ge1,Al2_19_-1_-1_-1,17.7796319014868,0.933,0.683,1.183
Al2,Al2_19_-1_-1_-1,16.1215270810638,0.866,0.866,0.866
Ge2,Al2_19_-1_-1_-1,16.1215270810638,0.866,0.866,0.866
Al3,Al2_19_-1_-1_-1,15.5416934783265,0.683,0.993,0.799
Ge3,Al2_19_-1_-1_-1,15.5416934783265,0.683,0.993,0.799
Na1,Al2_19_-1_-1_-1,12.7147840604695,0.683,0.683,0.683
Na2,Al2_19_-1_-1_-1,17.7796319014868,0.933,1.183,0.683
Al1,Al2_22_-1_-1_-1,11.2184975582458,0.567,0.317,0.817
Ge1,Al2_22_-1_-1_-1,11.2184975582458,0.567,0.317,0.817
Al2,Al2_22_-1_-1_-1,9.30804103987515,0.5,0.5,0.5
Ge2,Al2_22_-1_-1_-1,9.30804103987515,0.5,0.5,0.5
Al3,Al2_22_-1_-1_-1,8.87023916311888,0.317,0.627,0.433
Ge3,Al2_22_-1_-1_-1,8.87023916311888,0.317,0.627,0.433
Na1,Al2_22_-1_-1_-1,5.90129801928084,0.317,0.317,0.317
Na2,Al2_22_-1_-1_-1,11.2184975582458,0.567,0.817,0.317
Al1,Al2_25_-1_-1_-1,16.2022918346871,1.067,0.817,0.683
Ge1,Al2_25_-1_-1_-1,16.2022918346871,1.067,0.817,0.683
Al2,Al2_25_-1_-1_-1,15.7007496215252,1,1,0.366
Ge2,Al2_25_-1_-1_-1,15.7007496215252,1,1,0.366
Al3,Al2_25_-1_-1_-1,15.3022949088879,0.817,1.127,0.299
Ge3,Al2_25_-1_-1_-1,15.3022949088879,0.817,1.127,0.299
Na1,Al2_25_-1_-1_-1,12.5731710033853,0.817,0.817,0.183
Na2,Al2_25_-1_-1_-1,18.3235811519574,1.067,1.317,0.183
Al1,Al2_28_-1_-1_-1,15.0297896834376,0.433,0.183,1.317
Ge1,Al2_28_-1_-1_-1,15.0297896834376,0.433,0.183,1.317
Al2,Al2_28_-1_-1_-1,12.1024198140557,0.366,0.366,1
Ge2,Al2_28_-1_-1_-1,12.1024198140557,0.366,0.366,1
Al3,Al2_28_-1_-1_-1,11.5110377514196,0.183,0.493,0.933
Ge3,Al2_28_-1_-1_-1,11.5110377514196,0.183,0.493,0.933
Na1,Al2_28_-1_-1_-1,9.21114887212057,0.183,0.183,0.817
Na2,Al2_28_-1_-1_-1,12.355371803081,0.433,0.683,0.817
Al1,Al2_31_-1_-1_-1,18.3235811519574,1.067,0.183,1.317
Ge1,Al2_31_-1_-1_-1,18.3235811519574,1.067,0.183,1.317
Al2,Al2_31_-1_-1_-1,15.7007496215252,1,0.366,1
Ge2,Al2_31_-1_-1_-1,15.7007496215252,1,0.366,1
Al3,Al2_31_-1_-1_-1,14.343756678451,0.817,0.493,0.933
Ge3,Al2_31_-1_-1_-1,14.343756678451,0.817,0.493,0.933
Na1,Al2_31_-1_-1_-1,12.5731710033853,0.817,0.183,0.817
Na2,Al2_31_-1_-1_-1,16.2022918346871,1.067,0.683,0.817
Al1,Al2_34_-1_-1_-1,12.355371803081,0.433,0.817,0.683
Ge1,Al2_34_-1_-1_-1,12.355371803081,0.433,0.817,0.683
Al2,Al2_34_-1_-1_-1,12.1024198140557,0.366,1,0.366
Ge2,Al2_34_-1_-1_-1,12.1024198140557,0.366,1,0.366
Al3,Al2_34_-1_-1_-1,12.6854587596419,0.183,1.127,0.299
Ge3,Al2_34_-1_-1_-1,12.6854587596419,0.183,1.127,0.299
Na1,Al2_34_-1_-1_-1,9.21114887212057,0.183,0.817,0.183
Na2,Al2_34_-1_-1_-1,15.0297896834376,0.433,1.317,0.183
Al1,Al2_37_-1_-1_-1,17.2954891074051,0.433,0.817,1.317
Ge1,Al2_37_-1_-1_-1,17.2954891074051,0.433,0.817,1.317
Al2,Al2_37_-1_-1_-1,15.7007496215252,0.366,1,1
Ge2,Al2_37_-1_-1_-1,15.7007496215252,0.366,1,1
Al3,Al2_37_-1_-1_-1,15.847768369172,0.183,1.127,0.933
