Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.25052829280982,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.38053063806,0.75,1,0.5
Cu1,Ba1_1_-1_-1_-1,14.38053063806,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,12.6412169332563,0.68327,0.68327,0.68327
Ge2,Ba1_1_-1_-1_-1,12.1666660359427,0.5,0.8147,0.6194
Ba1,Ba1_25_-1_-1_-1,18.5010565856196,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.432642962681,1.25,1.5,1
Cu1,Ba1_25_-1_-1_-1,23.432642962681,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,21.8917452260662,1.18327,1.18327,1.18327
Ge2,Ba1_25_-1_-1_-1,21.3137001840055,1,1.3147,1.1194
Ba1,Ba2_1_-1_-1_-1,12.2372986793708,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.1115170311128,0.75,1.5,0.25
Cu1,Ba2_1_-1_-1_-1,15.5709593626152,0.75,1,0.75
Ge1,Ba2_1_-1_-1_-1,15.3112635411285,0.68327,1.18327,0.43327
Ge2,Ba2_1_-1_-1_-1,15.5338836341362,0.5,1.3147,0.3694
Ba1,Ba2_2_-1_-1_-1,14.38053063806,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.6233338562115,1.25,1.25,0.5
Cu1,Ba2_2_-1_-1_-1,18.882561807136,1.25,0.75,1
Ge1,Ba2_2_-1_-1_-1,17.6746545790947,1.18327,0.93327,0.68327
Ge2,Ba2_2_-1_-1_-1,16.9472184498727,1,1.0647,0.6194
Ba1,Ba2_3_-1_-1_-1,12.2372986793708,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.022385,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.7134130972062,0.5,0.5,1.5
Ge1,Ba2_3_-1_-1_-1,15.3112635411285,0.43327,0.68327,1.18327
Ge2,Ba2_3_-1_-1_-1,15.0276436501081,0.25,0.8147,1.1194
Ba1,Ba2_4_-1_-1_-1,14.38053063806,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.6233338562115,0.75,1.5,0.75
Cu1,Ba2_4_-1_-1_-1,18.882561807136,0.75,1,1.25
Ge1,Ba2_4_-1_-1_-1,17.6746545790947,0.68327,1.18327,0.93327
Ge2,Ba2_4_-1_-1_-1,17.6627525939574,0.5,1.3147,0.8694
Ba1,Ba2_5_-1_-1_-1,12.2372986793708,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.4614357424933,1.25,0.75,0.5
Cu1,Ba2_5_-1_-1_-1,17.3061537591766,1.25,0.25,1
Ge1,Ba2_5_-1_-1_-1,15.3112635411285,1.18327,0.43327,0.68327
Ge2,Ba2_5_-1_-1_-1,13.9374999437052,1,0.5647,0.6194
Ba1,Ba2_6_-1_-1_-1,14.38053063806,0.75,0.5,1
