Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Sr1,Sr1_1_-1_-1_-1,9.2961764918433,0.5,0.5,0.5
Sr2,Sr1_1_-1_-1_-1,14.451493647306,0.5,0.75,1
Ga1,Sr1_1_-1_-1_-1,14.451493647306,0.75,0.5,1
Ge1,Sr1_1_-1_-1_-1,14.451493647306,0.75,0.5,1
Ga2,Sr1_1_-1_-1_-1,12.7171694408416,0.684,0.684,0.684
Ge2,Sr1_1_-1_-1_-1,12.7171694408416,0.684,0.684,0.684
Ga3,Sr1_1_-1_-1_-1,12.1766380978565,0.5,0.81,0.617
Ge3,Sr1_1_-1_-1_-1,12.1766380978565,0.5,0.81,0.617
Sr1,Sr1_25_-1_-1_-1,18.5923529836866,1,1,1
Sr2,Sr1_25_-1_-1_-1,23.5482750558958,1,1.25,1.5
Ga1,Sr1_25_-1_-1_-1,23.5482750558958,1.25,1,1.5
Ge1,Sr1_25_-1_-1_-1,23.5482750558958,1.25,1,1.5
Ga2,Sr1_25_-1_-1_-1,22.0133459326849,1.184,1.184,1.184
Ge2,Sr1_25_-1_-1_-1,22.0133459326849,1.184,1.184,1.184
Ga3,Sr1_25_-1_-1_-1,21.3712041394466,1,1.31,1.117
Ge3,Sr1_25_-1_-1_-1,21.3712041394466,1,1.31,1.117
Sr1,Sr2_1_-1_-1_-1,14.451493647306,1,0.75,0.5
Sr2,Sr2_1_-1_-1_-1,18.5923529836866,1,1,1
Ga1,Sr2_1_-1_-1_-1,18.9757408032269,1.25,0.75,1
Ge1,Sr2_1_-1_-1_-1,18.9757408032269,1.25,0.75,1
Ga2,Sr2_1_-1_-1_-1,17.7751321820385,1.184,0.934,0.684
Ge2,Sr2_1_-1_-1_-1,17.7751321820385,1.184,0.934,0.684
Ga3,Sr2_1_-1_-1_-1,16.9869712454206,1,1.06,0.617
Ge3,Sr2_1_-1_-1_-1,16.9869712454206,1,1.06,0.617
Sr1,Sr2_2_-1_-1_-1,12.2976855705911,0.25,0.5,1
Sr2,Sr2_2_-1_-1_-1,18.2008911844654,0.25,0.75,1.5
Ga1,Sr2_2_-1_-1_-1,17.800822743556,0.5,0.5,1.5
Ge1,Sr2_2_-1_-1_-1,17.800822743556,0.5,0.5,1.5
Ga2,Sr2_2_-1_-1_-1,15.3993925104136,0.434,0.684,1.184
Ge2,Sr2_2_-1_-1_-1,15.3993925104136,0.434,0.684,1.184
Ga3,Sr2_2_-1_-1_-1,15.052110695219,0.25,0.81,1.117
Ge3,Sr2_2_-1_-1_-1,15.052110695219,0.25,0.81,1.117
Sr1,Sr2_3_-1_-1_-1,12.2976855705911,0.5,1,0.25
Sr2,Sr2_3_-1_-1_-1,16.5426673080175,0.5,1.25,0.75
Ga1,Sr2_3_-1_-1_-1,15.6477967312095,0.75,1,0.75
Ge1,Sr2_3_-1_-1_-1,15.6477967312095,0.75,1,0.75
Ga2,Sr2_3_-1_-1_-1,15.3993925104136,0.684,1.184,0.434
Ge2,Sr2_3_-1_-1_-1,15.3993925104136,0.684,1.184,0.434
Ga3,Sr2_3_-1_-1_-1,15.5584004739893,0.5,1.31,0.367
Ge3,Sr2_3_-1_-1_-1,15.5584004739893,0.5,1.31,0.367
Sr1,Sr2_4_-1_-1_-1,12.2976855705911,1,0.25,0.5
Sr2,Sr2_4_-1_-1_-1,16.10145,1,0.5,1
Ga1,Sr2_4_-1_-1_-1,17.3915537197299,1.25,0.25,1
Ge1,Sr2_4_-1_-1_-1,17.3915537197299,1.25,0.25,1
Ga2,Sr2_4_-1_-1_-1,15.3993925104136,1.184,0.434,0.684
Ge2,Sr2_4_-1_-1_-1,15.3993925104136,1.184,0.434,0.684
Ga3,Sr2_4_-1_-1_-1,13.9722862458456,1,0.56,0.617
Ge3,Sr2_4_-1_-1_-1,13.9722862458456,1,0.56,0.617
Sr1,Sr2_5_-1_-1_-1,14.451493647306,0.75,0.5,1
Sr2,Sr2_5_-1_-1_-1,19.7201683094681,0.75,0.75,1.5
Ga1,Sr2_5_-1_-1_-1,20.0820364434238,1,0.5,1.5
Ge1,Sr2_5_-1_-1_-1,20.0820364434238,1,0.5,1.5
Ga2,Sr2_5_-1_-1_-1,17.7751321820385,0.934,0.684,1.184
Ge2,Sr2_5_-1_-1_-1,17.7751321820385,0.934,0.684,1.184
Ga3,Sr2_5_-1_-1_-1,16.8575987206401,0.75,0.81,1.117
Ge3,Sr2_5_-1_-1_-1,16.8575987206401,0.75,0.81,1.117
Sr1,Sr2_6_-1_-1_-1,14.451493647306,0.5,1,0.75
Sr2,Sr2_6_-1_-1_-1,19.7201683094681,0.5,1.25,1.25
Ga1,Sr2_6_-1_-1_-1,18.9757408032269,0.75,1,1.25
Ge1,Sr2_6_-1_-1_-1,18.9757408032269,0.75,1,1.25
Ga2,Sr2_6_-1_-1_-1,17.7751321820385,0.684,1.184,0.934
Ge2,Sr2_6_-1_-1_-1,17.7751321820385,0.684,1.184,0.934
Ga3,Sr2_6_-1_-1_-1,17.6962643386496,0.5,1.31,0.867
Ge3,Sr2_6_-1_-1_-1,17.6962643386496,0.5,1.31,0.867
Sr1,Ga1_1_-1_-1_-1,12.2976855705911,1,0.5,0.25
Sr2,Ga1_1_-1_-1_-1,15.6477967312095,1,0.75,0.75
Ga1,Ga1_1_-1_-1_-1,16.5426673080175,1.25,0.5,0.75
Ge1,Ga1_1_-1_-1_-1,16.5426673080175,1.25,0.5,0.75
Ga2,Ga1_1_-1_-1_-1,15.3993925104136,1.184,0.684,0.434
Ge2,Ga1_1_-1_-1_-1,15.3993925104136,1.184,0.684,0.434
Ga3,Ga1_1_-1_-1_-1,14.3646794046067,1,0.81,0.367
Ge3,Ga1_1_-1_-1_-1,14.3646794046067,1,0.81,0.367
Sr1,Ga1_2_-1_-1_-1,14.451493647306,0.5,0.75,1
Sr2,Ga1_2_-1_-1_-1,20.0820364434238,0.5,1,1.5
Ga1,Ga1_2_-1_-1_-1,19.7201683094681,0.75,0.75,1.5
Ge1,Ga1_2_-1_-1_-1,19.7201683094681,0.75,0.75,1.5
