Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Br1,Br1_1_-1_-1_-1,9.35887673107729,0.5,0.5,0.5
Br2,Br1_1_-1_-1_-1,14.5489651303151,1,0.5,0.75
Sn1,Br1_1_-1_-1_-1,12.2358129046652,0.8087,0.6148,0.5
Sn2,Br1_1_-1_-1_-1,12.7463975144392,0.8463,0.6519,0.5
P1,Br1_1_-1_-1_-1,12.9466957147031,0.69168,0.69168,0.69168
P2,Br1_1_-1_-1_-1,14.5489651303151,1,0.75,0.5
Br1,Br1_25_-1_-1_-1,18.7177534621546,1,1,1
Br2,Br1_25_-1_-1_-1,23.7071019113076,1.5,1,1.25
Sn1,Br1_25_-1_-1_-1,21.4927705606184,1.3087,1.1148,1
Sn2,Br1_25_-1_-1_-1,21.9867810392245,1.3463,1.1519,1
P1,Br1_25_-1_-1_-1,22.3055724457804,1.19168,1.19168,1.19168
P2,Br1_25_-1_-1_-1,23.7071019113076,1.5,1.25,1
Br1,Br2_1_-1_-1_-1,12.3806301906698,0.25,0.5,1
Br2,Br2_1_-1_-1_-1,16.6542432014712,0.75,0.5,1.25
Sn1,Br2_1_-1_-1_-1,14.0492284210851,0.5587,0.6148,1
Sn2,Br2_1_-1_-1_-1,14.4201524890004,0.5963,0.6519,1
P1,Br2_1_-1_-1_-1,15.6365281327664,0.44168,0.69168,1.19168
P2,Br2_1_-1_-1_-1,15.7533369605062,0.75,0.75,1
Br1,Br2_2_-1_-1_-1,12.3806301906698,0.5,1,0.25
Br2,Br2_2_-1_-1_-1,16.21005,1,1,0.5
Sn1,Br2_2_-1_-1_-1,15.1265805355331,0.8087,1.1148,0.25
Sn2,Br2_2_-1_-1_-1,15.6812526806221,0.8463,1.1519,0.25
P1,Br2_2_-1_-1_-1,15.6365281327664,0.69168,1.19168,0.44168
P2,Br2_2_-1_-1_-1,17.5088551263711,1,1.25,0.25
Br1,Br2_3_-1_-1_-1,14.5489651303151,1,0.75,0.5
Br2,Br2_3_-1_-1_-1,19.8531756025012,1.5,0.75,0.75
Sn1,Br2_3_-1_-1_-1,17.7919597728813,1.3087,0.8648,0.5
Sn2,Br2_3_-1_-1_-1,18.3266698902591,1.3463,0.9019,0.5
P1,Br2_3_-1_-1_-1,18.0354844189423,1.19168,0.94168,0.69168
P2,Br2_3_-1_-1_-1,20.217484440825,1.5,1,0.5
Br1,Br2_4_-1_-1_-1,14.5489651303151,0.75,0.5,1
Br2,Br2_4_-1_-1_-1,19.8531756025012,1.25,0.5,1.25
Sn1,Br2_4_-1_-1_-1,17.0828761803851,1.0587,0.6148,1
Sn2,Br2_4_-1_-1_-1,17.5150148253557,1.0963,0.6519,1
