Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.05656458312422,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.0790017975965,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.0790017975965,0.75,0.5,1
Al1,Ba1_1_-1_-1_-1,14.0790017975965,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.4328518597129,0.6864,0.6864,0.6864
Al2,Ba1_1_-1_-1_-1,12.4328518597129,0.6864,0.6864,0.6864
Si3,Ba1_1_-1_-1_-1,11.8457938019029,0.5,0.8055,0.6199
Al3,Ba1_1_-1_-1_-1,11.8457938019029,0.5,0.8055,0.6199
Ba1,Ba1_25_-1_-1_-1,18.1131291662484,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.9413107692199,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,22.9413107692199,1.25,1,1.5
Al1,Ba1_25_-1_-1_-1,22.9413107692199,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.4894164428372,1.1864,1.1864,1.1864
Al2,Ba1_25_-1_-1_-1,21.4894164428372,1.1864,1.1864,1.1864
Si3,Ba1_25_-1_-1_-1,20.8064757586646,1,1.3055,1.1199
Al3,Ba1_25_-1_-1_-1,20.8064757586646,1,1.3055,1.1199
Ba1,Ba2_1_-1_-1_-1,11.980708809771,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.7317574195326,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.244469788643,0.75,1,0.75
Al1,Ba2_1_-1_-1_-1,15.244469788643,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,15.0427506845987,0.6864,1.1864,0.4364
Al2,Ba2_1_-1_-1_-1,15.0427506845987,0.6864,1.1864,0.4364
Si3,Ba2_1_-1_-1_-1,15.1225872874994,0.5,1.3055,0.3699
Al3,Ba2_1_-1_-1_-1,15.1225872874994,0.5,1.3055,0.3699
Ba1,Ba2_2_-1_-1_-1,14.0790017975965,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.2118746929432,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.4866350426802,1.25,0.75,1
Al1,Ba2_2_-1_-1_-1,18.4866350426802,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,17.3594440782416,1.1864,0.9364,0.6864
Al2,Ba2_2_-1_-1_-1,17.3594440782416,1.1864,0.9364,0.6864
Si3,Ba2_2_-1_-1_-1,16.5295123270308,1,1.0555,0.6199
Al3,Ba2_2_-1_-1_-1,16.5295123270308,1,1.0555,0.6199
Ba1,Ba2_3_-1_-1_-1,11.980708809771,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.68643,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.3420008700582,0.5,0.5,1.5
Al1,Ba2_3_-1_-1_-1,17.3420008700582,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,15.0427506845987,0.4364,0.6864,1.1864
Al2,Ba2_3_-1_-1_-1,15.0427506845987,0.4364,0.6864,1.1864
Si3,Ba2_3_-1_-1_-1,14.6612187105829,0.25,0.8055,1.1199
Al3,Ba2_3_-1_-1_-1,14.6612187105829,0.25,0.8055,1.1199
Ba1,Ba2_4_-1_-1_-1,14.0790017975965,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.2118746929432,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.4866350426802,0.75,1,1.25
Al1,Ba2_4_-1_-1_-1,18.4866350426802,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,17.3594440782416,0.6864,1.1864,0.9364
Al2,Ba2_4_-1_-1_-1,17.3594440782416,0.6864,1.1864,0.9364
Si3,Ba2_4_-1_-1_-1,17.2187698761079,0.5,1.3055,0.8699
Al3,Ba2_4_-1_-1_-1,17.2187698761079,0.5,1.3055,0.8699
Ba1,Ba2_5_-1_-1_-1,11.980708809771,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.1162747914321,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,16.943280885621,1.25,0.25,1
Al1,Ba2_5_-1_-1_-1,16.943280885621,1.25,0.25,1
