Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.38771537702331,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.5937966273345,0.75,1,0.5
Ag1,Ba1_1_-1_-1_-1,14.5937966273345,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,12.8236192050139,0.683,0.683,0.683
Ge2,Ba1_1_-1_-1_-1,12.2754332001272,0.5,0.8075,0.6167
Ba1,Ba1_25_-1_-1_-1,18.7754307540466,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.7801534898327,1.25,1.5,1
Ag1,Ba1_25_-1_-1_-1,23.7801534898327,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,22.2113345820372,1.183,1.183,1.183
Ge2,Ba1_25_-1_-1_-1,21.5619974902787,1,1.3075,1.1167
Ba1,Ba2_1_-1_-1_-1,12.4187801333303,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.3801142542695,0.75,1.5,0.25
Ag1,Ba2_1_-1_-1_-1,15.8018796350308,0.75,1,0.75
Ge1,Ba2_1_-1_-1_-1,15.5336367897283,0.683,1.183,0.433
Ge2,Ba2_1_-1_-1_-1,15.6862895705385,0.5,1.3075,0.3667
Ba1,Ba2_2_-1_-1_-1,14.5937966273345,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.9143516088272,1.25,1.25,0.5
Ag1,Ba2_2_-1_-1_-1,19.1625937701554,1.25,0.75,1
Ge1,Ba2_2_-1_-1_-1,17.9318207863898,1.183,0.933,0.683
Ge2,Ba2_2_-1_-1_-1,17.1348313750321,1,1.0575,0.6167
Ba1,Ba2_3_-1_-1_-1,12.4187801333303,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.26,0.5,1,1
Ag1,Ba2_3_-1_-1_-1,17.9761063637263,0.5,0.5,1.5
Ge1,Ba2_3_-1_-1_-1,15.5336367897283,0.433,0.683,1.183
Ge2,Ba2_3_-1_-1_-1,15.1820968173301,0.25,0.8075,1.1167
Ba1,Ba2_4_-1_-1_-1,14.5937966273345,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.9143516088272,0.75,1.5,0.75
Ag1,Ba2_4_-1_-1_-1,19.1625937701554,0.75,1,1.25
Ge1,Ba2_4_-1_-1_-1,17.9318207863898,0.683,1.183,0.933
Ge2,Ba2_4_-1_-1_-1,17.8472794568468,0.5,1.3075,0.8667
Ba1,Ba2_5_-1_-1_-1,12.4187801333303,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.7055619480459,1.25,0.75,0.5
Ag1,Ba2_5_-1_-1_-1,17.5628072926853,1.25,0.25,1
Ge1,Ba2_5_-1_-1_-1,15.5336367897283,1.183,0.433,0.683
Ge2,Ba2_5_-1_-1_-1,14.0966901877988,1,0.5575,0.6167
Ba1,Ba2_6_-1_-1_-1,14.5937966273345,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.7754307540466,1,1,1
Ag1,Ba2_6_-1_-1_-1,20.2797830363148,1,0.5,1.5
Ge1,Ba2_6_-1_-1_-1,17.9318207863898,0.933,0.683,1.183
Ge2,Ba2_6_-1_-1_-1,17.0073179476008,0.75,0.8075,1.1167
Ba1,Ag1_1_-1_-1_-1,12.4187801333303,1,0.5,0.25
Ba2,Ag1_1_-1_-1_-1,17.5628072926853,1.25,1,0.25
Ag1,Ag1_1_-1_-1_-1,16.7055619480459,1.25,0.5,0.75
Ge1,Ag1_1_-1_-1_-1,15.5336367897283,1.183,0.683,0.433
Ge2,Ag1_1_-1_-1_-1,14.4888477281937,1,0.8075,0.3667
Ba1,Ag1_2_-1_-1_-1,14.5937966273345,0.5,0.75,1
Ba2,Ag1_2_-1_-1_-1,19.1625937701554,0.75,1.25,1
Ag1,Ag1_2_-1_-1_-1,19.9143516088272,0.75,0.75,1.5
Ge1,Ag1_2_-1_-1_-1,17.9318207863898,0.683,0.933,1.183
Ge2,Ag1_2_-1_-1_-1,17.5304121392164,0.5,1.0575,1.1167
Ba1,Ag1_3_-1_-1_-1,12.4187801333303,0.25,1,0.5
Ba2,Ag1_3_-1_-1_-1,17.9761063637263,0.5,1.5,0.5
Ag1,Ag1_3_-1_-1_-1,16.26,0.5,1,1
Ge1,Ag1_3_-1_-1_-1,15.5336367897283,0.433,1.183,0.683
Ge2,Ag1_3_-1_-1_-1,15.9033371419581,0.25,1.3075,0.6167
Ba1,Ag1_4_-1_-1_-1,14.5937966273345,1,0.5,0.75
Ba2,Ag1_4_-1_-1_-1,19.1625937701554,1.25,1,0.75
Ag1,Ag1_4_-1_-1_-1,19.9143516088272,1.25,0.5,1.25
Ge1,Ag1_4_-1_-1_-1,17.9318207863898,1.183,0.683,0.933
Ge2,Ag1_4_-1_-1_-1,16.8045354595354,1,0.8075,0.8667
Ba1,Ag1_5_-1_-1_-1,12.4187801333303,0.5,0.25,1
Ba2,Ag1_5_-1_-1_-1,15.8018796350308,0.75,0.75,1
Ag1,Ag1_5_-1_-1_-1,18.3801142542695,0.75,0.25,1.5
Ge1,Ag1_5_-1_-1_-1,15.5336367897283,0.683,0.433,1.183
Ge2,Ag1_5_-1_-1_-1,14.5749640744252,0.5,0.5575,1.1167
Ba1,Ag1_6_-1_-1_-1,14.5937966273345,0.75,1,0.5
Ba2,Ag1_6_-1_-1_-1,20.2797830363148,1,1.5,0.5
Ag1,Ag1_6_-1_-1_-1,18.7754307540466,1,1,1
Ge1,Ag1_6_-1_-1_-1,17.9318207863898,0.933,1.183,0.683
Ge2,Ag1_6_-1_-1_-1,17.6541477350447,0.75,1.3075,0.6167
Ba1,Ge1_1_-1_-1_-1,8.85613405020498,0.317,0.683,0.317
Ba2,Ge1_1_-1_-1_-1,14.6298521084528,0.567,1.183,0.317
Ag1,Ge1_1_-1_-1_-1,13.0776726949102,0.567,0.683,0.817
Ge1,Ge1_1_-1_-1_-1,12.1192751331753,0.5,0.866,0.5
Ge2,Ge1_1_-1_-1_-1,12.2144961267203,0.317,0.9905,0.4337
Ba1,Ge1_4_-1_-1_-1,11.0198983622899,0.683,0.317,0.683
Ba2,Ge1_4_-1_-1_-1,15.3471853287565,0.933,0.817,0.683
Ag1,Ge1_4_-1_-1_-1,16.6896119522055,0.933,0.317,1.183
Ge1,Ge1_4_-1_-1_-1,14.3396115535673,0.866,0.5,0.866
Ge2,Ge1_4_-1_-1_-1,13.2585623316521,0.683,0.6245,0.7997
Ba1,Ge1_7_-1_-1_-1,8.85613405020498,0.317,0.317,0.683
Ba2,Ge1_7_-1_-1_-1,13.0776726949102,0.567,0.817,0.683
Ag1,Ge1_7_-1_-1_-1,14.6298521084528,0.567,0.317,1.183
Ge1,Ge1_7_-1_-1_-1,12.1192751331753,0.5,0.5,0.866
Ge2,Ge1_7_-1_-1_-1,11.5231256828303,0.317,0.6245,0.7997
Ba1,Ge1_10_-1_-1_-1,11.0198983622899,0.683,0.683,0.317
Ba2,Ge1_10_-1_-1_-1,16.6896119522055,0.933,1.183,0.317
Ag1,Ge1_10_-1_-1_-1,15.3471853287565,0.933,0.683,0.817
Ge1,Ge1_10_-1_-1_-1,14.3396115535673,0.866,0.866,0.5
Ge2,Ge1_10_-1_-1_-1,13.8636562720541,0.683,0.9905,0.4337
Ba1,Ge1_13_-1_-1_-1,8.85613405020498,0.683,0.317,0.317
Ba2,Ge1_13_-1_-1_-1,13.8754837002247,0.933,0.817,0.317
Ag1,Ge1_13_-1_-1_-1,13.8754837002247,0.933,0.317,0.817
Ge1,Ge1_13_-1_-1_-1,12.1192751331753,0.866,0.5,0.5
Ge2,Ge1_13_-1_-1_-1,11.0790153048754,0.683,0.6245,0.4337
Ba1,Ge1_16_-1_-1_-1,11.0198983622899,0.317,0.683,0.683
Ba2,Ge1_16_-1_-1_-1,16.0324552803119,0.567,1.183,0.683
Ag1,Ge1_16_-1_-1_-1,16.0324552803119,0.567,0.683,1.183
Ge1,Ge1_16_-1_-1_-1,14.3396115535673,0.5,0.866,0.866
Ge2,Ge1_16_-1_-1_-1,14.2210692497542,0.317,0.9905,0.7997
Ba1,Ge1_19_-1_-1_-1,12.8236192050139,0.683,0.683,0.683
Ba2,Ge1_19_-1_-1_-1,17.9318207863898,0.933,1.183,0.683
Ag1,Ge1_19_-1_-1_-1,17.9318207863898,0.933,0.683,1.183
Ge1,Ge1_19_-1_-1_-1,16.2595230330044,0.866,0.866,0.866
Ge2,Ge1_19_-1_-1_-1,15.6603275893675,0.683,0.9905,0.7997
Ba1,Ge1_22_-1_-1_-1,5.95181154903278,0.317,0.317,0.317
Ba2,Ge1_22_-1_-1_-1,11.3145248912714,0.567,0.817,0.317
Ag1,Ge1_22_-1_-1_-1,11.3145248912714,0.567,0.317,0.817
Ge1,Ge1_22_-1_-1_-1,9.38771537702331,0.5,0.5,0.5
Ge2,Ge1_22_-1_-1_-1,8.92958736592369,0.317,0.6245,0.4337
Ba1,Ge1_25_-1_-1_-1,12.6807939781072,0.817,0.817,0.183
Ba2,Ge1_25_-1_-1_-1,18.4804260966894,1.067,1.317,0.183
Ag1,Ge1_25_-1_-1_-1,16.3409791112773,1.067,0.817,0.683
Ge1,Ge1_25_-1_-1_-1,15.8351438311624,1,1,0.366
Ge2,Ge1_25_-1_-1_-1,15.4134330887802,0.817,1.1245,0.2997
Ba1,Ge1_28_-1_-1_-1,9.28999383827567,0.183,0.183,0.817
Ba2,Ge1_28_-1_-1_-1,12.4611304750091,0.433,0.683,0.817
Ag1,Ge1_28_-1_-1_-1,15.1584406557931,0.433,0.183,1.317
Ge1,Ge1_28_-1_-1_-1,12.206013284738,0.366,0.366,1
Ge2,Ge1_28_-1_-1_-1,11.6037374302276,0.183,0.4905,0.9337
Ba1,Ge1_31_-1_-1_-1,12.6807939781072,0.817,0.183,0.817
Ba2,Ge1_31_-1_-1_-1,16.3409791112773,1.067,0.683,0.817
Ag1,Ge1_31_-1_-1_-1,18.4804260966894,1.067,0.183,1.317
Ge1,Ge1_31_-1_-1_-1,15.8351438311624,1,0.366,1
Ge2,Ge1_31_-1_-1_-1,14.4618557851219,0.817,0.4905,0.9337
Ba1,Ge1_34_-1_-1_-1,9.28999383827567,0.183,0.817,0.183
Ba2,Ge1_34_-1_-1_-1,15.1584406557931,0.433,1.317,0.183
Ag1,Ge1_34_-1_-1_-1,12.4611304750091,0.433,0.817,0.683
Ge1,Ge1_34_-1_-1_-1,12.206013284738,0.366,1,0.366
Ge2,Ge1_34_-1_-1_-1,12.7700966786592,0.183,1.1245,0.2997
Ba1,Ge1_37_-1_-1_-1,12.6807939781072,0.183,0.817,0.817
Ba2,Ge1_37_-1_-1_-1,17.4435338597201,0.433,1.317,0.817
Ag1,Ge1_37_-1_-1_-1,17.4435338597201,0.433,0.817,1.317
Ge1,Ge1_37_-1_-1_-1,15.8351438311624,0.366,1,1
