Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Eu1,Eu1_1_-1_-1_-1,8.92595063172545,0.5,0.5,0.5
Ba1,Eu1_1_-1_-1_-1,13.8759541585435,0.75,0.5,1
Cu1,Eu1_1_-1_-1_-1,13.8759541585435,0.75,1,0.5
Si1,Eu1_1_-1_-1_-1,13.8759541585435,0.75,1,0.5
Si2,Eu1_1_-1_-1_-1,12.2103434261752,0.68398,0.68398,0.68398
Si3,Eu1_1_-1_-1_-1,11.6957882941629,0.5,0.6193,0.8088
Eu1,Eu1_25_-1_-1_-1,17.8519012634509,1,1,1
Ba1,Eu1_25_-1_-1_-1,22.6104507369933,1.25,1,1.5
Cu1,Eu1_25_-1_-1_-1,22.6104507369933,1.25,1.5,1
Si1,Eu1_25_-1_-1_-1,22.6104507369933,1.25,1.5,1
Si2,Eu1_25_-1_-1_-1,21.1362940579006,1.18398,1.18398,1.18398
Si3,Eu1_25_-1_-1_-1,20.5252616281796,1,1.1193,1.3088
Eu1,Ba1_1_-1_-1_-1,11.8079227931927,1,0.5,0.25
Ba1,Ba1_1_-1_-1_-1,15.8838455614502,1.25,0.5,0.75
Cu1,Ba1_1_-1_-1_-1,16.6989245575875,1.25,1,0.25
Si1,Ba1_1_-1_-1_-1,16.6989245575875,1.25,1,0.25
Si2,Ba1_1_-1_-1_-1,14.7857716034016,1.18398,0.68398,0.43398
Si3,Ba1_1_-1_-1_-1,13.421772548379,1,0.6193,0.5588
Eu1,Ba1_2_-1_-1_-1,13.8759541585435,0.5,0.75,1
Ba1,Ba1_2_-1_-1_-1,18.9348006606882,0.75,0.75,1.5
Cu1,Ba1_2_-1_-1_-1,18.2200204308338,0.75,1.25,1
Si1,Ba1_2_-1_-1_-1,18.2200204308338,0.75,1.25,1
Si2,Ba1_2_-1_-1_-1,17.0668779703141,0.68398,0.93398,1.18398
Si3,Ba1_2_-1_-1_-1,16.9941596722228,0.5,0.8693,1.3088
Eu1,Ba1_3_-1_-1_-1,11.8079227931927,0.25,1,0.5
Ba1,Ba1_3_-1_-1_-1,15.4602,0.5,1,1
Cu1,Ba1_3_-1_-1_-1,17.0918941946175,0.5,1.5,0.5
Si1,Ba1_3_-1_-1_-1,17.0918941946175,0.5,1.5,0.5
Si2,Ba1_3_-1_-1_-1,14.7857716034016,0.43398,1.18398,0.68398
Si3,Ba1_3_-1_-1_-1,14.4644102504149,0.25,1.1193,0.8088
Eu1,Ba1_4_-1_-1_-1,13.8759541585435,1,0.5,0.75
Ba1,Ba1_4_-1_-1_-1,18.9348006606882,1.25,0.5,1.25
Cu1,Ba1_4_-1_-1_-1,18.2200204308338,1.25,1,0.75
Si1,Ba1_4_-1_-1_-1,18.2200204308338,1.25,1,0.75
Si2,Ba1_4_-1_-1_-1,17.0668779703141,1.18398,0.68398,0.93398
Si3,Ba1_4_-1_-1_-1,16.3114347757435,1,0.6193,1.0588
Eu1,Ba1_5_-1_-1_-1,11.8079227931927,0.5,0.25,1
Ba1,Ba1_5_-1_-1_-1,17.4760296675189,0.75,0.25,1.5
Cu1,Ba1_5_-1_-1_-1,15.0246137474479,0.75,0.75,1
Si1,Ba1_5_-1_-1_-1,15.0246137474479,0.75,0.75,1
Si2,Ba1_5_-1_-1_-1,14.7857716034016,0.68398,0.43398,1.18398
Si3,Ba1_5_-1_-1_-1,14.9336246700047,0.5,0.3693,1.3088
Eu1,Ba1_6_-1_-1_-1,13.8759541585435,0.75,1,0.5
Ba1,Ba1_6_-1_-1_-1,17.8519012634509,1,1,1
Cu1,Ba1_6_-1_-1_-1,19.2822571770008,1,1.5,0.5
Si1,Ba1_6_-1_-1_-1,19.2822571770008,1,1.5,0.5
Si2,Ba1_6_-1_-1_-1,17.0668779703141,0.93398,1.18398,0.68398
Si3,Ba1_6_-1_-1_-1,16.1967350726098,0.75,1.1193,0.8088
Eu1,Cu1_1_-1_-1_-1,11.8079227931927,0.5,1,0.25
Ba1,Cu1_1_-1_-1_-1,15.0246137474479,0.75,1,0.75
Cu1,Cu1_1_-1_-1_-1,17.4760296675189,0.75,1.5,0.25
Si1,Cu1_1_-1_-1_-1,17.4760296675189,0.75,1.5,0.25
Si2,Cu1_1_-1_-1_-1,14.7857716034016,0.68398,1.18398,0.43398
Si3,Cu1_1_-1_-1_-1,13.8858644815817,0.5,1.1193,0.5588
Eu1,Cu1_2_-1_-1_-1,13.8759541585435,1,0.75,0.5
Ba1,Cu1_2_-1_-1_-1,18.2200204308338,1.25,0.75,1
Cu1,Cu1_2_-1_-1_-1,18.9348006606882,1.25,1.25,0.5
Si1,Cu1_2_-1_-1_-1,18.9348006606882,1.25,1.25,0.5
Si2,Cu1_2_-1_-1_-1,17.0668779703141,1.18398,0.93398,0.68398
Si3,Cu1_2_-1_-1_-1,15.9999249992646,1,0.8693,0.8088
Eu1,Cu1_3_-1_-1_-1,11.8079227931927,0.25,0.5,1
Ba1,Cu1_3_-1_-1_-1,17.0918941946175,0.5,0.5,1.5
Cu1,Cu1_3_-1_-1_-1,15.4602,0.5,1,1
Si1,Cu1_3_-1_-1_-1,15.4602,0.5,1,1
Si2,Cu1_3_-1_-1_-1,14.7857716034016,0.43398,0.68398,1.18398
Si3,Cu1_3_-1_-1_-1,15.1442983599369,0.25,0.6193,1.3088
Eu1,Cu1_4_-1_-1_-1,13.8759541585435,0.5,1,0.75
Ba1,Cu1_4_-1_-1_-1,18.2200204308338,0.75,1,1.25
Cu1,Cu1_4_-1_-1_-1,18.9348006606882,0.75,1.5,0.75
Si1,Cu1_4_-1_-1_-1,18.9348006606882,0.75,1.5,0.75
Si2,Cu1_4_-1_-1_-1,17.0668779703141,0.68398,1.18398,0.93398
Si3,Cu1_4_-1_-1_-1,16.6953933318076,0.5,1.1193,1.0588
Eu1,Cu1_5_-1_-1_-1,11.8079227931927,1,0.25,0.5
Ba1,Cu1_5_-1_-1_-1,16.6989245575875,1.25,0.25,1
Cu1,Cu1_5_-1_-1_-1,15.8838455614502,1.25,0.75,0.5
Si1,Cu1_5_-1_-1_-1,15.8838455614502,1.25,0.75,0.5
Si2,Cu1_5_-1_-1_-1,14.7857716034016,1.18398,0.43398,0.68398
Si3,Cu1_5_-1_-1_-1,13.7916381478656,1,0.3693,0.8088
Eu1,Cu1_6_-1_-1_-1,13.8759541585435,0.75,0.5,1
Ba1,Cu1_6_-1_-1_-1,19.2822571770008,1,0.5,1.5
Cu1,Cu1_6_-1_-1_-1,17.8519012634509,1,1,1
Si1,Cu1_6_-1_-1_-1,17.8519012634509,1,1,1
Si2,Cu1_6_-1_-1_-1,17.0668779703141,0.93398,0.68398,1.18398
Si3,Cu1_6_-1_-1_-1,16.8066902135664,0.75,0.6193,1.3088
Eu1,Si2_1_-1_-1_-1,8.42114078273234,0.31602,0.68398,0.31602
Ba1,Si2_1_-1_-1_-1,12.4285475126479,0.56602,0.68398,0.81602
Cu1,Si2_1_-1_-1_-1,13.9124846999167,0.56602,1.18398,0.31602
Si1,Si2_1_-1_-1_-1,13.9124846999167,0.56602,1.18398,0.31602
Si2,Si2_1_-1_-1_-1,11.5388046738927,0.5,0.86796,0.5
Si3,Si2_1_-1_-1_-1,10.9830424912844,0.31602,0.80328,0.62482
Eu1,Si2_4_-1_-1_-1,10.4882815243427,0.68398,0.31602,0.68398
Ba1,Si2_4_-1_-1_-1,15.88048759964,0.93398,0.31602,1.18398
Cu1,Si2_4_-1_-1_-1,14.5979946962263,0.93398,0.81602,0.68398
Si1,Si2_4_-1_-1_-1,14.5979946962263,0.93398,0.81602,0.68398
Si2,Si2_4_-1_-1_-1,13.6607258930298,0.86796,0.5,0.86796
Si3,Si2_4_-1_-1_-1,13.2109869932137,0.68398,0.43532,0.99278
Eu1,Si2_7_-1_-1_-1,8.42114078273234,0.31602,0.31602,0.68398
Ba1,Si2_7_-1_-1_-1,13.9124846999167,0.56602,0.31602,1.18398
Cu1,Si2_7_-1_-1_-1,12.4285475126479,0.56602,0.81602,0.68398
Si1,Si2_7_-1_-1_-1,12.4285475126479,0.56602,0.81602,0.68398
Si2,Si2_7_-1_-1_-1,11.5388046738927,0.5,0.5,0.86796
Si3,Si2_7_-1_-1_-1,11.6379439800847,0.31602,0.43532,0.99278
Eu1,Si2_10_-1_-1_-1,10.4882815243427,0.68398,0.68398,0.31602
Ba1,Si2_10_-1_-1_-1,14.5979946962263,0.93398,0.68398,0.81602
Cu1,Si2_10_-1_-1_-1,15.88048759964,0.93398,1.18398,0.31602
Si1,Si2_10_-1_-1_-1,15.88048759964,0.93398,1.18398,0.31602
Si2,Si2_10_-1_-1_-1,13.6607258930298,0.86796,0.86796,0.5
Si3,Si2_10_-1_-1_-1,12.63786610218,0.68398,0.80328,0.62482
Eu1,Si2_13_-1_-1_-1,8.42114078273234,0.68398,0.31602,0.31602
Ba1,Si2_13_-1_-1_-1,13.1913991638408,0.93398,0.31602,0.81602
Cu1,Si2_13_-1_-1_-1,13.1913991638408,0.93398,0.81602,0.31602
Si1,Si2_13_-1_-1_-1,13.1913991638408,0.93398,0.81602,0.31602
Si2,Si2_13_-1_-1_-1,11.5388046738927,0.86796,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.549915698109,0.68398,0.43532,0.62482
Eu1,Si2_16_-1_-1_-1,10.4882815243427,0.31602,0.68398,0.68398
Ba1,Si2_16_-1_-1_-1,15.2527265686069,0.56602,0.68398,1.18398
Cu1,Si2_16_-1_-1_-1,15.2527265686069,0.56602,1.18398,0.68398
Si1,Si2_16_-1_-1_-1,15.2527265686069,0.56602,1.18398,0.68398
Si2,Si2_16_-1_-1_-1,13.6607258930298,0.5,0.86796,0.86796
Si3,Si2_16_-1_-1_-1,13.5593760351653,0.31602,0.80328,0.99278
Eu1,Si2_19_-1_-1_-1,12.2103434261752,0.68398,0.68398,0.68398
Ba1,Si2_19_-1_-1_-1,17.0668779703141,0.93398,0.68398,1.18398
Cu1,Si2_19_-1_-1_-1,17.0668779703141,0.93398,1.18398,0.68398
Si1,Si2_19_-1_-1_-1,17.0668779703141,0.93398,1.18398,0.68398
Si2,Si2_19_-1_-1_-1,15.4947362206249,0.86796,0.86796,0.86796
Si3,Si2_19_-1_-1_-1,14.9313467481766,0.68398,0.80328,0.99278
Eu1,Si2_22_-1_-1_-1,5.64155783727576,0.31602,0.31602,0.31602
Ba1,Si2_22_-1_-1_-1,10.7415248462625,0.56602,0.31602,0.81602
Cu1,Si2_22_-1_-1_-1,10.7415248462625,0.56602,0.81602,0.31602
Si1,Si2_22_-1_-1_-1,10.7415248462625,0.56602,0.81602,0.31602
Si2,Si2_22_-1_-1_-1,8.92595063172545,0.5,0.5,0.5
Si3,Si2_22_-1_-1_-1,8.49778112132428,0.31602,0.43532,0.62482
Eu1,Si2_25_-1_-1_-1,12.0445263088962,0.81602,0.81602,0.18398
Ba1,Si2_25_-1_-1_-1,15.5291564770438,1.06602,0.81602,0.68398
Cu1,Si2_25_-1_-1_-1,17.5583709346066,1.06602,1.31602,0.18398
Si1,Si2_25_-1_-1_-1,17.5583709346066,1.06602,1.31602,0.18398
Si2,Si2_25_-1_-1_-1,15.0613158074246,1,1,0.36796
Si3,Si2_25_-1_-1_-1,13.7646697411963,0.81602,0.93532,0.49278
Eu1,Si2_28_-1_-1_-1,8.82773612071423,0.18398,0.18398,0.81602
Ba1,Si2_28_-1_-1_-1,14.4077706948072,0.43398,0.18398,1.31602
Cu1,Si2_28_-1_-1_-1,11.8508298192749,0.43398,0.68398,0.81602
Si1,Si2_28_-1_-1_-1,11.8508298192749,0.43398,0.68398,0.81602
Si2,Si2_28_-1_-1_-1,11.6187817339838,0.36796,0.36796,1
Si3,Si2_28_-1_-1_-1,12.1561155071101,0.18398,0.30328,1.12482
Eu1,Si2_31_-1_-1_-1,12.0445263088962,0.81602,0.18398,0.81602
Ba1,Si2_31_-1_-1_-1,17.5583709346067,1.06602,0.18398,1.31602
Cu1,Si2_31_-1_-1_-1,15.5291564770438,1.06602,0.68398,0.81602
Si1,Si2_31_-1_-1_-1,15.5291564770438,1.06602,0.68398,0.81602
Si2,Si2_31_-1_-1_-1,15.0613158074246,1,0.36796,1
Si3,Si2_31_-1_-1_-1,14.6599056344484,0.81602,0.30328,1.12482
Eu1,Si2_34_-1_-1_-1,8.82773612071423,0.18398,0.81602,0.18398
Ba1,Si2_34_-1_-1_-1,11.8508298192749,0.43398,0.81602,0.68398
Cu1,Si2_34_-1_-1_-1,14.4077706948072,0.43398,1.31602,0.18398
Si1,Si2_34_-1_-1_-1,14.4077706948072,0.43398,1.31602,0.18398
Si2,Si2_34_-1_-1_-1,11.6187817339838,0.36796,1,0.36796
Si3,Si2_34_-1_-1_-1,11.0600381597658,0.18398,0.93532,0.49278
Eu1,Si2_37_-1_-1_-1,12.0445263088962,0.18398,0.81602,0.81602
Ba1,Si2_37_-1_-1_-1,16.5748467680059,0.43398,0.81602,1.31602
Cu1,Si2_37_-1_-1_-1,16.5748467680059,0.43398,1.31602,0.81602
Si1,Si2_37_-1_-1_-1,16.5748467680059,0.43398,1.31602,0.81602
Si2,Si2_37_-1_-1_-1,15.0613158074246,0.36796,1,1
Si3,Si2_37_-1_-1_-1,15.1964745978679,0.18398,0.93532,1.12482
Eu1,Si2_40_-1_-1_-1,8.82773612071423,0.81602,0.18398,0.18398
Ba1,Si2_40_-1_-1_-1,13.1913991638408,1.06602,0.18398,0.68398
Cu1,Si2_40_-1_-1_-1,13.1913991638408,1.06602,0.68398,0.18398
Si1,Si2_40_-1_-1_-1,13.1913991638408,1.06602,0.68398,0.18398
Si2,Si2_40_-1_-1_-1,11.6187817339838,1,0.36796,0.36796
Si3,Si2_40_-1_-1_-1,10.3104043132539,0.81602,0.30328,0.49278
Eu1,Si2_43_-1_-1_-1,3.2843927944497,0.18398,0.18398,0.18398
Ba1,Si2_43_-1_-1_-1,8.56156985702306,0.43398,0.18398,0.68398
Cu1,Si2_43_-1_-1_-1,8.56156985702306,0.43398,0.68398,0.18398
Si1,Si2_43_-1_-1_-1,8.56156985702306,0.43398,0.68398,0.18398
Si2,Si2_43_-1_-1_-1,6.5687855888994,0.36796,0.36796,0.36796
Si3,Si2_43_-1_-1_-1,6.25801471027631,0.18398,0.30328,0.49278
Eu1,Si2_46_-1_-1_-1,14.5675084690012,0.81602,0.81602,0.81602
Ba1,Si2_46_-1_-1_-1,19.3762245771969,1.06602,0.81602,1.31602
Cu1,Si2_46_-1_-1_-1,19.3762245771969,1.06602,1.31602,0.81602
Si1,Si2_46_-1_-1_-1,19.3762245771969,1.06602,1.31602,0.81602
Si2,Si2_46_-1_-1_-1,17.8519012634509,1,1,1
Si3,Si2_46_-1_-1_-1,17.2648350467757,0.81602,0.93532,1.12482
Eu1,Si3_1_-1_-1_-1,8.43704556441725,0.1912,0.6193,0.5
Ba1,Si3_1_-1_-1_-1,12.9480236134553,0.4412,0.6193,1
Cu1,Si3_1_-1_-1_-1,13.4284984102851,0.4412,1.1193,0.5
Si1,Si3_1_-1_-1_-1,13.4284984102851,0.4412,1.1193,0.5
Si2,Si3_1_-1_-1_-1,11.5410732127509,0.37518,0.80328,0.68398
Si3,Si3_1_-1_-1_-1,11.459775103236,0.1912,0.7386,0.8088
Eu1,Si3_2_-1_-1_-1,6.7703197660959,0.3807,0.5,0.1912
Ba1,Si3_2_-1_-1_-1,10.9346352866504,0.6307,0.5,0.6912
Cu1,Si3_2_-1_-1_-1,12.3438288968607,0.6307,1,0.1912
Si1,Si3_2_-1_-1_-1,12.3438288968607,0.6307,1,0.1912
Si2,Si3_2_-1_-1_-1,9.92589349394092,0.56468,0.68398,0.37518
Si3,Si3_2_-1_-1_-1,9.09375791951925,0.3807,0.6193,0.5
Eu1,Si3_3_-1_-1_-1,10.5567492961144,0.5,0.8088,0.3807
Ba1,Si3_3_-1_-1_-1,14.5478936884547,0.75,0.8088,0.8807
Cu1,Si3_3_-1_-1_-1,16.0349096602982,0.75,1.3088,0.3807
Si1,Si3_3_-1_-1_-1,16.0349096602982,0.75,1.3088,0.3807
Si2,Si3_3_-1_-1_-1,13.7212283147416,0.68398,0.99278,0.56468
Si3,Si3_3_-1_-1_-1,12.9832131940783,0.5,0.9281,0.6895
Eu1,Si3_4_-1_-1_-1,10.5567492961144,0.8088,0.3807,0.5
Ba1,Si3_4_-1_-1_-1,15.5150377480195,1.0588,0.3807,1
Cu1,Si3_4_-1_-1_-1,15.1010973860192,1.0588,0.8807,0.5
Si1,Si3_4_-1_-1_-1,15.1010973860192,1.0588,0.8807,0.5
Si2,Si3_4_-1_-1_-1,13.7212283147416,0.99278,0.56468,0.68398
Si3,Si3_4_-1_-1_-1,12.8662343529127,0.8088,0.5,0.8088
Eu1,Si3_5_-1_-1_-1,11.6957882941629,0.6193,0.5,0.8088
Ba1,Si3_5_-1_-1_-1,16.9941596722228,0.8693,0.5,1.3088
Cu1,Si3_5_-1_-1_-1,15.9999249992646,0.8693,1,0.8088
Si1,Si3_5_-1_-1_-1,15.9999249992646,0.8693,1,0.8088
Si2,Si3_5_-1_-1_-1,14.9313467481766,0.80328,0.68398,0.99278
Si3,Si3_5_-1_-1_-1,14.6345481222346,0.6193,0.6193,1.1176
Eu1,Si3_6_-1_-1_-1,8.43704556441725,0.5,0.1912,0.6193
Ba1,Si3_6_-1_-1_-1,14.0259224668642,0.75,0.1912,1.1193
Cu1,Si3_6_-1_-1_-1,12.2983488323897,0.75,0.6912,0.6193
Si1,Si3_6_-1_-1_-1,12.2983488323897,0.75,0.6912,0.6193
