Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.09491218800379,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.1386155720115,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.1386155720115,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.1386155720115,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.4691246097532,0.6855,0.6855,0.6855
Ga2,Ba1_1_-1_-1_-1,12.4691246097532,0.6855,0.6855,0.6855
Si3,Ba1_1_-1_-1_-1,11.8971606507371,0.5,0.8062,0.6192
Ga3,Ba1_1_-1_-1_-1,11.8971606507371,0.5,0.8062,0.6192
Ba1,Ba1_25_-1_-1_-1,18.1898243760076,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.0384496249883,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.0384496249883,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.0384496249883,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.564036797757,1.1855,1.1855,1.1855
Ga2,Ba1_25_-1_-1_-1,21.564036797757,1.1855,1.1855,1.1855
Si3,Ba1_25_-1_-1_-1,20.8952635701884,1,1.3062,1.1192
Ga3,Ba1_25_-1_-1_-1,20.8952635701884,1,1.3062,1.1192
Ba1,Ba2_1_-1_-1_-1,12.0314379227142,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.8068378124458,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.309018426119,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.309018426119,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,15.0912732356818,0.6855,1.1855,0.4355
Ga2,Ba2_1_-1_-1_-1,15.0912732356818,0.6855,1.1855,0.4355
Si3,Ba2_1_-1_-1_-1,15.1913788893668,0.5,1.3062,0.3692
Ga3,Ba2_1_-1_-1_-1,15.1913788893668,0.5,1.3062,0.3692
Ba1,Ba2_2_-1_-1_-1,14.1386155720115,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.293222247301,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.5649117633575,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,18.5649117633575,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,17.416953143379,1.1855,0.9355,0.6855
Ga2,Ba2_2_-1_-1_-1,17.416953143379,1.1855,0.9355,0.6855
Si3,Ba2_2_-1_-1_-1,16.6015312058184,1,1.0562,0.6192
Ga3,Ba2_2_-1_-1_-1,16.6015312058184,1,1.0562,0.6192
Ba1,Ba2_3_-1_-1_-1,12.0314379227142,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.75285,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.4154309429167,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,17.4154309429167,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,15.0912732356818,0.4355,0.6855,1.1855
Ga2,Ba2_3_-1_-1_-1,15.0912732356818,0.4355,0.6855,1.1855
Si3,Ba2_3_-1_-1_-1,14.7216527210903,0.25,0.8062,1.1192
Ga3,Ba2_3_-1_-1_-1,14.7216527210903,0.25,0.8062,1.1192
Ba1,Ba2_4_-1_-1_-1,14.1386155720115,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.293222247301,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.5649117633575,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,18.5649117633575,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,17.416953143379,0.6855,1.1855,0.9355
Ga2,Ba2_4_-1_-1_-1,17.416953143379,0.6855,1.1855,0.9355
Si3,Ba2_4_-1_-1_-1,17.2936260187275,0.5,1.3062,0.8692
Ga3,Ba2_4_-1_-1_-1,17.2936260187275,0.5,1.3062,0.8692
Ba1,Ba2_5_-1_-1_-1,12.0314379227142,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.184514854445,1.25,0.75,0.5
