Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
I1,I1_1_-1_-1_-1,9.6557502394946,0.5,0.5,0.5
I2,I1_1_-1_-1_-1,15.0104737542865,0.5,0.75,1
As1,I1_1_-1_-1_-1,13.2853467545206,0.68795,0.68795,0.68795
P1,I1_1_-1_-1_-1,13.2853467545206,0.68795,0.68795,0.68795
As2,I1_1_-1_-1_-1,15.0104737542865,0.75,0.5,1
P2,I1_1_-1_-1_-1,15.0104737542865,0.75,0.5,1
Sn1,I1_1_-1_-1_-1,12.5991825559351,0.8087,0.6107,0.5
Sn2,I1_1_-1_-1_-1,13.1379864884899,0.6497,0.5,0.8464
I1,I1_25_-1_-1_-1,19.3115004789892,1,1,1
I2,I1_25_-1_-1_-1,24.4591163593071,1,1.25,1.5
As1,I1_25_-1_-1_-1,22.9410969940152,1.18795,1.18795,1.18795
P1,I1_25_-1_-1_-1,22.9410969940152,1.18795,1.18795,1.18795
As2,I1_25_-1_-1_-1,24.4591163593071,1.25,1,1.5
P2,I1_25_-1_-1_-1,24.4591163593071,1.25,1,1.5
Sn1,I1_25_-1_-1_-1,22.1489530099084,1.3087,1.1107,1
Sn2,I1_25_-1_-1_-1,22.6710848415613,1.1497,1,1.3464
I1,I2_1_-1_-1_-1,15.0104737542865,1,0.75,0.5
I2,I2_1_-1_-1_-1,19.3115004789892,1,1,1
As1,I2_1_-1_-1_-1,18.5371984249969,1.18795,0.93795,0.68795
P1,I2_1_-1_-1_-1,18.5371984249969,1.18795,0.93795,0.68795
As2,I2_1_-1_-1_-1,19.7097176420985,1.25,0.75,1
P2,I2_1_-1_-1_-1,19.7097176420985,1.25,0.75,1
Sn1,I2_1_-1_-1_-1,18.3323691261364,1.3087,0.8607,0.5
Sn2,I2_1_-1_-1_-1,17.9804590526714,1.1497,0.75,0.8464
I1,I2_2_-1_-1_-1,12.7733569277275,0.25,0.5,1
I2,I2_2_-1_-1_-1,18.9048970367138,0.25,0.75,1.5
As1,I2_2_-1_-1_-1,16.0657316062239,0.43795,0.68795,1.18795
P1,I2_2_-1_-1_-1,16.0657316062239,0.43795,0.68795,1.18795
As2,I2_2_-1_-1_-1,18.4893540500338,0.5,0.5,1.5
P2,I2_2_-1_-1_-1,18.4893540500338,0.5,0.5,1.5
Sn1,I2_2_-1_-1_-1,14.4733230006905,0.5587,0.6107,1
Sn2,I2_2_-1_-1_-1,16.6219304127937,0.3997,0.5,1.3464
I1,I2_3_-1_-1_-1,12.7733569277275,0.5,1,0.25
I2,I2_3_-1_-1_-1,17.1825334815257,0.5,1.25,0.75
