Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.35504889879257,0.5,0.5,0.5
Ge1,Ba1_1_-1_-1_-1,14.5430145232032,0.5,1,0.75
Ge2,Ba1_1_-1_-1_-1,12.807249043425,0.68451,0.68451,0.68451
Ge3,Ba1_1_-1_-1_-1,12.2435880731135,0.5,0.8083,0.6175
Al1,Ba1_1_-1_-1_-1,14.5430145232032,0.5,1,0.75
Al2,Ba1_1_-1_-1_-1,12.807249043425,0.68451,0.68451,0.68451
Al3,Ba1_1_-1_-1_-1,12.2435880731135,0.5,0.8083,0.6175
Ba2,Ba1_1_-1_-1_-1,14.5430145232032,0.75,1,0.5
Ba1,Ba1_25_-1_-1_-1,18.7100977975851,1,1,1
Ge1,Ba1_25_-1_-1_-1,23.6974055756595,1,1.5,1.25
Ge2,Ba1_25_-1_-1_-1,22.1622979422176,1.18451,1.18451,1.18451
Ge3,Ba1_25_-1_-1_-1,21.4975010783199,1,1.3083,1.1175
Al1,Ba1_25_-1_-1_-1,23.6974055756595,1,1.5,1.25
Al2,Ba1_25_-1_-1_-1,22.1622979422176,1.18451,1.18451,1.18451
Al3,Ba1_25_-1_-1_-1,21.4975010783199,1,1.3083,1.1175
Ba2,Ba1_25_-1_-1_-1,23.6974055756595,1.25,1.5,1
Ba1,Ge1_1_-1_-1_-1,12.3755664445269,0.25,1,0.5
Ge1,Ge1_1_-1_-1_-1,18.3161568825286,0.25,1.5,0.75
Ge2,Ge1_1_-1_-1_-1,15.50575699662,0.43451,1.18451,0.68451
Ge3,Ge1_1_-1_-1_-1,15.8593332328081,0.25,1.3083,0.6175
Al1,Ge1_1_-1_-1_-1,18.3161568825286,0.25,1.5,0.75
Al2,Ge1_1_-1_-1_-1,15.50575699662,0.43451,1.18451,0.68451
Al3,Ge1_1_-1_-1_-1,15.8593332328081,0.25,1.3083,0.6175
Ba2,Ge1_1_-1_-1_-1,17.9135548201802,0.5,1.5,0.5
Ba1,Ge1_2_-1_-1_-1,12.3755664445269,1,0.5,0.25
Ge1,Ge1_2_-1_-1_-1,16.20342,1,1,0.5
Ge2,Ge1_2_-1_-1_-1,15.50575699662,1.18451,0.68451,0.43451
Ge3,Ge1_2_-1_-1_-1,14.4460257580685,1,0.8083,0.3675
Al1,Ge1_2_-1_-1_-1,16.20342,1,1,0.5
Al2,Ge1_2_-1_-1_-1,15.50575699662,1.18451,0.68451,0.43451
Al3,Ge1_2_-1_-1_-1,14.4460257580685,1,0.8083,0.3675
Ba2,Ge1_2_-1_-1_-1,17.5016939078993,1.25,1,0.25
Ba1,Ge1_3_-1_-1_-1,14.5430145232032,0.5,0.75,1
Ge1,Ge1_3_-1_-1_-1,19.8450555440039,0.5,1.25,1.25
Ge2,Ge1_3_-1_-1_-1,17.8970237957339,0.68451,0.93451,1.18451
Ge3,Ge1_3_-1_-1_-1,17.4810301772731,0.5,1.0583,1.1175
Al1,Ge1_3_-1_-1_-1,19.8450555440039,0.5,1.25,1.25
Al2,Ge1_3_-1_-1_-1,17.8970237957339,0.68451,0.93451,1.18451
Al3,Ge1_3_-1_-1_-1,17.4810301772731,0.5,1.0583,1.1175
Ba2,Ge1_3_-1_-1_-1,19.0959136006895,0.75,1.25,1
Ba1,Ge1_4_-1_-1_-1,14.5430145232032,0.75,1,0.5
Ge1,Ge1_4_-1_-1_-1,19.8450555440039,0.75,1.5,0.75
Ge2,Ge1_4_-1_-1_-1,17.8970237957339,0.93451,1.18451,0.68451
Ge3,Ge1_4_-1_-1_-1,17.6029280856468,0.75,1.3083,0.6175
Al1,Ge1_4_-1_-1_-1,19.8450555440039,0.75,1.5,0.75
Al2,Ge1_4_-1_-1_-1,17.8970237957339,0.93451,1.18451,0.68451
Al3,Ge1_4_-1_-1_-1,17.6029280856468,0.75,1.3083,0.6175
Ba2,Ge1_4_-1_-1_-1,20.2092153780002,1,1.5,0.5
Ba1,Ge1_5_-1_-1_-1,14.5430145232032,1,0.5,0.75
Ge1,Ge1_5_-1_-1_-1,18.7100977975851,1,1,1
Ge2,Ge1_5_-1_-1_-1,17.8970237957339,1.18451,0.68451,0.93451
Ge3,Ge1_5_-1_-1_-1,16.7553953714256,1,0.8083,0.8675
Al1,Ge1_5_-1_-1_-1,18.7100977975851,1,1,1
Al2,Ge1_5_-1_-1_-1,17.8970237957339,1.18451,0.68451,0.93451
Al3,Ge1_5_-1_-1_-1,16.7553953714256,1,0.8083,0.8675
Ba2,Ge1_5_-1_-1_-1,19.0959136006895,1.25,1,0.75
Ba1,Ge1_6_-1_-1_-1,12.3755664445269,0.5,0.25,1
Ge1,Ge1_6_-1_-1_-1,16.6474315239979,0.5,0.75,1.25
Ge2,Ge1_6_-1_-1_-1,15.50575699662,0.68451,0.43451,1.18451
Ge3,Ge1_6_-1_-1_-1,14.5350092087506,0.5,0.5583,1.1175
Al1,Ge1_6_-1_-1_-1,16.6474315239979,0.5,0.75,1.25
Al2,Ge1_6_-1_-1_-1,15.50575699662,0.68451,0.43451,1.18451
Al3,Ge1_6_-1_-1_-1,14.5350092087506,0.5,0.5583,1.1175
Ba2,Ge1_6_-1_-1_-1,15.7468937586624,0.75,0.75,1
Ba1,Ge2_1_-1_-1_-1,8.82634078368626,0.31549,0.68451,0.31549
Ge1,Ge2_1_-1_-1_-1,14.582585168854,0.31549,1.18451,0.56549
Ge2,Ge2_1_-1_-1_-1,12.1023905034862,0.5,0.86902,0.5
Ge3,Ge2_1_-1_-1_-1,12.186417690631,0.31549,0.99281,0.43299
Al1,Ge2_1_-1_-1_-1,14.582585168854,0.31549,1.18451,0.56549
Al2,Ge2_1_-1_-1_-1,12.1023905034862,0.5,0.86902,0.5
Al3,Ge2_1_-1_-1_-1,12.186417690631,0.31549,0.99281,0.43299
Ba2,Ge2_1_-1_-1_-1,14.582585168854,0.56549,1.18451,0.31549
Ba1,Ge2_4_-1_-1_-1,10.9984071503576,0.68451,0.31549,0.68451
Ge1,Ge2_4_-1_-1_-1,15.3030103023725,0.68451,0.81549,0.93451
Ge2,Ge2_4_-1_-1_-1,14.3324377514416,0.86902,0.5,0.86902
Ge3,Ge2_4_-1_-1_-1,13.2339522953216,0.68451,0.62379,0.80201
Al1,Ge2_4_-1_-1_-1,15.3030103023725,0.68451,0.81549,0.93451
Al2,Ge2_4_-1_-1_-1,14.3324377514416,0.86902,0.5,0.86902
Al3,Ge2_4_-1_-1_-1,13.2339522953216,0.68451,0.62379,0.80201
Ba2,Ge2_4_-1_-1_-1,15.3030103023725,0.93451,0.81549,0.68451
Ba1,Ge2_7_-1_-1_-1,8.82634078368626,0.31549,0.31549,0.68451
Ge1,Ge2_7_-1_-1_-1,13.824668390209,0.31549,0.81549,0.93451
Ge2,Ge2_7_-1_-1_-1,12.1023905034862,0.5,0.5,0.86902
Ge3,Ge2_7_-1_-1_-1,11.4924681918018,0.31549,0.62379,0.80201
Al1,Ge2_7_-1_-1_-1,13.824668390209,0.31549,0.81549,0.93451
Al2,Ge2_7_-1_-1_-1,12.1023905034862,0.5,0.5,0.86902
Al3,Ge2_7_-1_-1_-1,11.4924681918018,0.31549,0.62379,0.80201
Ba2,Ge2_7_-1_-1_-1,13.0227156150938,0.56549,0.81549,0.68451
Ba1,Ge2_10_-1_-1_-1,10.9984071503576,0.68451,0.68451,0.31549
Ge1,Ge2_10_-1_-1_-1,15.9910118010761,0.68451,1.18451,0.56549
Ge2,Ge2_10_-1_-1_-1,14.3324377514416,0.86902,0.86902,0.5
Ge3,Ge2_10_-1_-1_-1,13.8408614018708,0.68451,0.99281,0.43299
Al1,Ge2_10_-1_-1_-1,15.9910118010761,0.68451,1.18451,0.56549
Al2,Ge2_10_-1_-1_-1,14.3324377514416,0.86902,0.86902,0.5
Al3,Ge2_10_-1_-1_-1,13.8408614018708,0.68451,0.99281,0.43299
Ba2,Ge2_10_-1_-1_-1,16.6506093741278,0.93451,1.18451,0.31549
Ba1,Ge2_13_-1_-1_-1,8.82634078368626,0.68451,0.31549,0.31549
Ge1,Ge2_13_-1_-1_-1,13.0227156150938,0.68451,0.81549,0.56549
Ge2,Ge2_13_-1_-1_-1,12.1023905034862,0.86902,0.5,0.5
Ge3,Ge2_13_-1_-1_-1,11.0434400486889,0.68451,0.62379,0.43299
Al1,Ge2_13_-1_-1_-1,13.0227156150938,0.68451,0.81549,0.56549
Al2,Ge2_13_-1_-1_-1,12.1023905034862,0.86902,0.5,0.5
Al3,Ge2_13_-1_-1_-1,11.0434400486889,0.68451,0.62379,0.43299
Ba2,Ge2_13_-1_-1_-1,13.824668390209,0.93451,0.81549,0.31549
Ba1,Ge2_16_-1_-1_-1,10.9984071503576,0.31549,0.68451,0.68451
Ge1,Ge2_16_-1_-1_-1,16.6506093741278,0.31549,1.18451,0.93451
Ge2,Ge2_16_-1_-1_-1,14.3324377514416,0.5,0.86902,0.86902
Ge3,Ge2_16_-1_-1_-1,14.2017147336646,0.31549,0.99281,0.80201
Al1,Ge2_16_-1_-1_-1,16.6506093741278,0.31549,1.18451,0.93451
Al2,Ge2_16_-1_-1_-1,14.3324377514416,0.5,0.86902,0.86902
Al3,Ge2_16_-1_-1_-1,14.2017147336646,0.31549,0.99281,0.80201
Ba2,Ge2_16_-1_-1_-1,15.9910118010761,0.56549,1.18451,0.68451
Ba1,Ge2_19_-1_-1_-1,12.807249043425,0.68451,0.68451,0.68451
Ge1,Ge2_19_-1_-1_-1,17.8970237957339,0.68451,1.18451,0.93451
Ge2,Ge2_19_-1_-1_-1,16.2594491880574,0.86902,0.86902,0.86902
Ge3,Ge2_19_-1_-1_-1,15.6444676992111,0.68451,0.99281,0.80201
Al1,Ge2_19_-1_-1_-1,17.8970237957339,0.68451,1.18451,0.93451
Al2,Ge2_19_-1_-1_-1,16.2594491880574,0.86902,0.86902,0.86902
Al3,Ge2_19_-1_-1_-1,15.6444676992111,0.68451,0.99281,0.80201
Ba2,Ge2_19_-1_-1_-1,17.8970237957339,0.93451,1.18451,0.68451
Ba1,Ge2_22_-1_-1_-1,5.90284875416013,0.31549,0.31549,0.31549
Ge1,Ge2_22_-1_-1_-1,11.2485756332228,0.31549,0.81549,0.56549
