Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Al1,Al1_1_-1_-1_-1,16.2370664838203,1.25,0.5,0.75
Si1,Al1_1_-1_-1_-1,16.2370664838203,1.25,0.5,0.75
Al2,Al1_1_-1_-1_-1,15.0980071233005,1.183,0.683,0.433
Si2,Al1_1_-1_-1_-1,15.0980071233005,1.183,0.683,0.433
Al3,Al1_1_-1_-1_-1,14.0964277832569,1,0.81,0.366
Si3,Al1_1_-1_-1_-1,14.0964277832569,1,0.81,0.366
K1,Al1_1_-1_-1_-1,12.0705043805137,1,0.5,0.25
K2,Al1_1_-1_-1_-1,17.0702709996063,1.25,1,0.25
Al1,Al1_2_-1_-1_-1,19.3558679474727,0.75,0.75,1.5
Si1,Al1_2_-1_-1_-1,19.3558679474727,0.75,0.75,1.5
Al2,Al1_2_-1_-1_-1,17.4289357754061,0.683,0.933,1.183
Si2,Al1_2_-1_-1_-1,17.4289357754061,0.683,0.933,1.183
Al3,Al1_2_-1_-1_-1,17.0509332481415,0.5,1.06,1.116
Si3,Al1_2_-1_-1_-1,17.0509332481415,0.5,1.06,1.116
K1,Al1_2_-1_-1_-1,14.1845241019923,0.5,0.75,1
K2,Al1_2_-1_-1_-1,18.6251926164537,0.75,1.25,1
Al1,Al1_3_-1_-1_-1,15.804,0.5,1,1
Si1,Al1_3_-1_-1_-1,15.804,0.5,1,1
Al2,Al1_3_-1_-1_-1,15.0980071233005,0.433,1.183,0.683
Si2,Al1_3_-1_-1_-1,15.0980071233005,0.433,1.183,0.683
Al3,Al1_3_-1_-1_-1,15.4777246769858,0.25,1.31,0.616
Si3,Al1_3_-1_-1_-1,15.4777246769858,0.25,1.31,0.616
K1,Al1_3_-1_-1_-1,12.0705043805137,0.25,1,0.5
K2,Al1_3_-1_-1_-1,17.4719793955922,0.5,1.5,0.5
Al1,Al1_4_-1_-1_-1,19.3558679474727,1.25,0.5,1.25
Si1,Al1_4_-1_-1_-1,19.3558679474727,1.25,0.5,1.25
Al2,Al1_4_-1_-1_-1,17.4289357754061,1.183,0.683,0.933
Si2,Al1_4_-1_-1_-1,17.4289357754061,1.183,0.683,0.933
Al3,Al1_4_-1_-1_-1,16.3428813427919,1,0.81,0.866
Si3,Al1_4_-1_-1_-1,16.3428813427919,1,0.81,0.866
K1,Al1_4_-1_-1_-1,14.1845241019923,1,0.5,0.75
K2,Al1_4_-1_-1_-1,18.6251926164537,1.25,1,0.75
Al1,Al1_5_-1_-1_-1,17.864657175552,0.75,0.25,1.5
Si1,Al1_5_-1_-1_-1,17.864657175552,0.75,0.25,1.5
Al2,Al1_5_-1_-1_-1,15.0980071233005,0.683,0.433,1.183
Si2,Al1_5_-1_-1_-1,15.0980071233005,0.683,0.433,1.183
Al3,Al1_5_-1_-1_-1,14.1710414180672,0.5,0.56,1.116
Si3,Al1_5_-1_-1_-1,14.1710414180672,0.5,0.56,1.116
K1,Al1_5_-1_-1_-1,12.0705043805137,0.5,0.25,1
