Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
K1,K1_1_-1_-1_-1,10.0409063775737,0.5,0.5,0.5
K2,K1_1_-1_-1_-1,15.6092233033678,0.75,1,0.5
Zn1,K1_1_-1_-1_-1,15.6092233033678,0.75,0.5,1
Sb1,K1_1_-1_-1_-1,15.6092233033678,0.75,0.5,1
Zn2,K1_1_-1_-1_-1,13.6957962990105,0.682,0.682,0.682
Sb2,K1_1_-1_-1_-1,13.6957962990105,0.682,0.682,0.682
Zn3,K1_1_-1_-1_-1,13.1704261370778,0.5,0.8138,0.6149
Cu1,K1_1_-1_-1_-1,13.1704261370778,0.5,0.8138,0.6149
Sb3,K1_1_-1_-1_-1,13.1704261370778,0.5,0.8138,0.6149
K1,K1_25_-1_-1_-1,20.0818127551474,1,1,1
K2,K1_25_-1_-1_-1,25.4347607747193,1.25,1.5,1
Zn1,K1_25_-1_-1_-1,25.4347607747193,1.25,1,1.5
Sb1,K1_25_-1_-1_-1,25.4347607747193,1.25,1,1.5
Zn2,K1_25_-1_-1_-1,23.7367026765842,1.182,1.182,1.182
Sb2,K1_25_-1_-1_-1,23.7367026765842,1.182,1.182,1.182
Zn3,K1_25_-1_-1_-1,23.0986606855605,1,1.3138,1.1149
Cu1,K1_25_-1_-1_-1,23.0986606855605,1,1.3138,1.1149
Sb3,K1_25_-1_-1_-1,23.0986606855605,1,1.3138,1.1149
K1,K2_1_-1_-1_-1,13.2828706063712,0.5,1,0.25
K2,K2_1_-1_-1_-1,19.6589903958876,0.75,1.5,0.25
Zn1,K2_1_-1_-1_-1,16.9013639243228,0.75,1,0.75
Sb1,K2_1_-1_-1_-1,16.9013639243228,0.75,1,0.75
Zn2,K2_1_-1_-1_-1,16.5958575986163,0.682,1.182,0.432
Sb2,K2_1_-1_-1_-1,16.5958575986163,0.682,1.182,0.432
Zn3,K2_1_-1_-1_-1,16.8385029986784,0.5,1.3138,0.3649
Cu1,K2_1_-1_-1_-1,16.8385029986784,0.5,1.3138,0.3649
Sb3,K2_1_-1_-1_-1,16.8385029986784,0.5,1.3138,0.3649
K1,K2_2_-1_-1_-1,15.6092233033678,1,0.75,0.5
K2,K2_2_-1_-1_-1,21.2999789665248,1.25,1.25,0.5
Zn1,K2_2_-1_-1_-1,20.4959143167608,1.25,0.75,1
Sb1,K2_2_-1_-1_-1,20.4959143167608,1.25,0.75,1
Zn2,K2_2_-1_-1_-1,19.1598876572039,1.182,0.932,0.682
Sb2,K2_2_-1_-1_-1,19.1598876572039,1.182,0.932,0.682
Zn3,K2_2_-1_-1_-1,18.3678980351097,1,1.0638,0.6149
Cu1,K2_2_-1_-1_-1,18.3678980351097,1,1.0638,0.6149
Sb3,K2_2_-1_-1_-1,18.3678980351097,1,1.0638,0.6149
K1,K2_3_-1_-1_-1,13.2828706063712,0.25,0.5,1
K2,K2_3_-1_-1_-1,17.39136,0.5,1,1
Zn1,K2_3_-1_-1_-1,19.2268719046651,0.5,0.5,1.5
Sb1,K2_3_-1_-1_-1,19.2268719046651,0.5,0.5,1.5
Zn2,K2_3_-1_-1_-1,16.5958575986163,0.432,0.682,1.182
Sb2,K2_3_-1_-1_-1,16.5958575986163,0.432,0.682,1.182
Zn3,K2_3_-1_-1_-1,16.2640883172076,0.25,0.8138,1.1149
Cu1,K2_3_-1_-1_-1,16.2640883172076,0.25,0.8138,1.1149
Sb3,K2_3_-1_-1_-1,16.2640883172076,0.25,0.8138,1.1149
K1,K2_4_-1_-1_-1,15.6092233033678,0.5,1,0.75
K2,K2_4_-1_-1_-1,21.2999789665248,0.75,1.5,0.75
Zn1,K2_4_-1_-1_-1,20.4959143167608,0.75,1,1.25
Sb1,K2_4_-1_-1_-1,20.4959143167608,0.75,1,1.25
Zn2,K2_4_-1_-1_-1,19.1598876572039,0.682,1.182,0.932
Sb2,K2_4_-1_-1_-1,19.1598876572039,0.682,1.182,0.932
Zn3,K2_4_-1_-1_-1,19.1361954766512,0.5,1.3138,0.8649
Cu1,K2_4_-1_-1_-1,19.1361954766512,0.5,1.3138,0.8649
Sb3,K2_4_-1_-1_-1,19.1361954766512,0.5,1.3138,0.8649
K1,K2_5_-1_-1_-1,13.2828706063712,1,0.25,0.5
K2,K2_5_-1_-1_-1,17.8679238524458,1.25,0.75,0.5
Zn1,K2_5_-1_-1_-1,18.7848157587771,1.25,0.25,1
Sb1,K2_5_-1_-1_-1,18.7848157587771,1.25,0.25,1
Zn2,K2_5_-1_-1_-1,16.5958575986163,1.182,0.432,0.682
Sb2,K2_5_-1_-1_-1,16.5958575986163,1.182,0.432,0.682
Zn3,K2_5_-1_-1_-1,15.0991215953067,1,0.5638,0.6149
Cu1,K2_5_-1_-1_-1,15.0991215953067,1,0.5638,0.6149
