Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Sn1,Sn1_1_-1_-1_-1,16.2220734661336,0.38159,1.131,0.61841
Sn2,Sn1_1_-1_-1_-1,16.1019299086609,0.564207,0.998117,0.682617
Sn3,Sn1_1_-1_-1_-1,17.3361276328805,0.63159,0.8155,1
Zn1,Sn1_1_-1_-1_-1,17.3361276328805,0.63159,0.8155,1
K1,Sn1_1_-1_-1_-1,17.9910998805347,0.38159,1.0605,0.976
K2,Sn1_1_-1_-1_-1,12.4276553617359,0.38159,0.8155,0.5
Sn1,Sn1_2_-1_-1_-1,11.7558608526443,0.1845,0.8155,0.5
Sn2,Sn1_2_-1_-1_-1,11.5685066664354,0.367117,0.682617,0.564207
Sn3,Sn1_2_-1_-1_-1,13.306631306625,0.4345,0.5,0.88159
Zn1,Sn1_2_-1_-1_-1,13.306631306625,0.4345,0.5,0.88159
K1,Sn1_2_-1_-1_-1,13.8877897293541,0.1845,0.745,0.85759
K2,Sn1_2_-1_-1_-1,7.90971645315893,0.1845,0.5,0.38159
Sn1,Sn1_3_-1_-1_-1,13.2954164180528,0.5,0.93391,0.30291
Sn2,Sn1_3_-1_-1_-1,13.450270900318,0.682617,0.801027,0.367117
Sn3,Sn1_3_-1_-1_-1,14.3465141291667,0.75,0.61841,0.6845
Zn1,Sn1_3_-1_-1_-1,14.3465141291667,0.75,0.61841,0.6845
K1,Sn1_3_-1_-1_-1,14.4389146027085,0.5,0.86341,0.6605
K2,Sn1_3_-1_-1_-1,9.85130121141919,0.5,0.61841,0.1845
Sn1,Sn1_4_-1_-1_-1,12.1564390406975,0.61841,0.5,0.61841
Sn2,Sn1_4_-1_-1_-1,13.450270900318,0.801027,0.367117,0.682617
Sn3,Sn1_4_-1_-1_-1,16.1364525118106,0.86841,0.1845,1
Zn1,Sn1_4_-1_-1_-1,16.1364525118106,0.86841,0.1845,1
K1,Sn1_4_-1_-1_-1,14.8747612082767,0.61841,0.4295,0.976
K2,Sn1_4_-1_-1_-1,9.85130121141919,0.61841,0.1845,0.5
Sn1,Sn1_5_-1_-1_-1,16.5146726671798,0.8155,0.8155,0.73682
Sn2,Sn1_5_-1_-1_-1,17.5029022617397,0.998117,0.682617,0.801027
Sn3,Sn1_5_-1_-1_-1,19.5923450418522,1.0655,0.5,1.11841
Zn1,Sn1_5_-1_-1_-1,19.5923450418522,1.0655,0.5,1.11841
K1,Sn1_5_-1_-1_-1,18.763461630197,0.8155,0.745,1.09441
K2,Sn1_5_-1_-1_-1,13.7452224055786,0.8155,0.5,0.61841
Sn1,Sn1_6_-1_-1_-1,15.3025024084756,0.5,0.69709,0.93391
Sn2,Sn1_6_-1_-1_-1,16.1019299086609,0.682617,0.564207,0.998117
Sn3,Sn1_6_-1_-1_-1,18.8442021139411,0.75,0.38159,1.3155
Zn1,Sn1_6_-1_-1_-1,18.8442021139411,0.75,0.38159,1.3155
K1,Sn1_6_-1_-1_-1,18.3427353742652,0.5,0.62659,1.2915
K2,Sn1_6_-1_-1_-1,12.4276553617359,0.5,0.38159,0.8155
Sn1,Sn1_7_-1_-1_-1,10.6439883954023,0.38159,0.5,0.61841
Sn2,Sn1_7_-1_-1_-1,11.5685066664354,0.564207,0.367117,0.682617
Sn3,Sn1_7_-1_-1_-1,14.4450101378578,0.63159,0.1845,1
Zn1,Sn1_7_-1_-1_-1,14.4450101378578,0.63159,0.1845,1
K1,Sn1_7_-1_-1_-1,13.6665284477997,0.38159,0.4295,0.976
K2,Sn1_7_-1_-1_-1,7.90971645315893,0.38159,0.1845,0.5
Sn1,Sn1_8_-1_-1_-1,13.4481006050441,0.1845,0.8155,0.73682
Sn2,Sn1_8_-1_-1_-1,13.450270900318,0.367117,0.682617,0.801027
Sn3,Sn1_8_-1_-1_-1,15.6855181332312,0.4345,0.5,1.11841
Zn1,Sn1_8_-1_-1_-1,15.6855181332312,0.4345,0.5,1.11841
K1,Sn1_8_-1_-1_-1,16.1302352409122,0.1845,0.745,1.09441
K2,Sn1_8_-1_-1_-1,9.85130121141919,0.1845,0.5,0.61841
Sn1,Sn1_10_-1_-1_-1,17.2522517002672,0.61841,1.131,0.61841
Sn2,Sn1_10_-1_-1_-1,17.5029022617397,0.801027,0.998117,0.682617
Sn3,Sn1_10_-1_-1_-1,18.7688066505739,0.86841,0.8155,1
Zn1,Sn1_10_-1_-1_-1,18.7688066505739,0.86841,0.8155,1
K1,Sn1_10_-1_-1_-1,18.9252264477895,0.61841,1.0605,0.976
K2,Sn1_10_-1_-1_-1,13.7452224055786,0.61841,0.8155,0.5
Sn1,Sn1_11_-1_-1_-1,15.1684958979934,0.8155,0.8155,0.5
Sn2,Sn1_11_-1_-1_-1,16.1019299086609,0.998117,0.682617,0.564207
Sn3,Sn1_11_-1_-1_-1,17.7451667183354,1.0655,0.5,0.88159
Zn1,Sn1_11_-1_-1_-1,17.7451667183354,1.0655,0.5,0.88159
K1,Sn1_11_-1_-1_-1,16.8746468700078,0.8155,0.745,0.85759
K2,Sn1_11_-1_-1_-1,12.4276553617359,0.8155,0.5,0.38159
Sn1,Sn1_15_-1_-1_-1,10.9783351957662,0.5,0.69709,0.30291
Sn2,Sn1_15_-1_-1_-1,11.5685066664354,0.682617,0.564207,0.367117
Sn3,Sn1_15_-1_-1_-1,13.0896121588702,0.75,0.38159,0.6845
Zn1,Sn1_15_-1_-1_-1,13.0896121588702,0.75,0.38159,0.6845
K1,Sn1_15_-1_-1_-1,12.5339665841701,0.5,0.62659,0.6605
K2,Sn1_15_-1_-1_-1,7.90971645315893,0.5,0.38159,0.1845
Sn1,Sn1_18_-1_-1_-1,17.0414445989837,0.5,0.93391,0.93391
Sn2,Sn1_18_-1_-1_-1,17.5029022617397,0.682617,0.801027,0.998117
Sn3,Sn1_18_-1_-1_-1,19.7379957062464,0.75,0.61841,1.3155
Zn1,Sn1_18_-1_-1_-1,19.7379957062464,0.75,0.61841,1.3155
K1,Sn1_18_-1_-1_-1,19.6935999142243,0.5,0.86341,1.2915
K2,Sn1_18_-1_-1_-1,13.7452224055786,0.5,0.61841,0.8155
Sn1,Sn1_25_-1_-1_-1,19.8136456317411,0.88159,1.3155,0.43391
Sn2,Sn1_25_-1_-1_-1,20.1171262640719,1.064207,1.182617,0.498117
Sn3,Sn1_25_-1_-1_-1,20.7102381231882,1.13159,1,0.8155
Zn1,Sn1_25_-1_-1_-1,20.7102381231882,1.13159,1,0.8155
K1,Sn1_25_-1_-1_-1,20.7389120243234,0.88159,1.245,0.7915
K2,Sn1_25_-1_-1_-1,16.5312275254398,0.88159,1,0.3155
Sn1,Sn1_26_-1_-1_-1,21.4251543874985,0.6845,1.19709,1.11841
Sn2,Sn1_26_-1_-1_-1,21.8644776866349,0.867117,1.064207,1.182617
Sn3,Sn1_26_-1_-1_-1,23.8321136756709,0.9345,0.88159,1.5
Zn1,Sn1_26_-1_-1_-1,23.8321136756709,0.9345,0.88159,1.5
K1,Sn1_26_-1_-1_-1,23.8804258906063,0.6845,1.12659,1.476
K2,Sn1_26_-1_-1_-1,18.0835113428546,0.6845,0.88159,1
Sn1,Sn1_27_-1_-1_-1,17.3030757129453,1,1,0.23682
Sn2,Sn1_27_-1_-1_-1,18.0647836863087,1.182617,0.867117,0.301027
Sn3,Sn1_27_-1_-1_-1,18.746662904858,1.25,0.6845,0.61841
Zn1,Sn1_27_-1_-1_-1,18.746662904858,1.25,0.6845,0.61841
K1,Sn1_27_-1_-1_-1,17.9686108628396,1,0.9295,0.59441
K2,Sn1_27_-1_-1_-1,14.6929575397837,1,0.6845,0.11841
Sn1,Sn1_28_-1_-1_-1,18.6522615065006,0.11841,1.3155,0.80291
Sn2,Sn1_28_-1_-1_-1,18.0647836863087,0.301027,1.182617,0.867117
Sn3,Sn1_28_-1_-1_-1,19.2271211902833,0.36841,1,1.1845
Zn1,Sn1_28_-1_-1_-1,19.2271211902833,0.36841,1,1.1845
K1,Sn1_28_-1_-1_-1,20.5877817541972,0.11841,1.245,1.1605
K2,Sn1_28_-1_-1_-1,14.6929575397837,0.11841,1,0.6845
Sn1,Sn1_29_-1_-1_-1,14.9683562814016,0.3155,0.43391,1.11841
Sn2,Sn1_29_-1_-1_-1,15.9053385455444,0.498117,0.301027,1.182617
Sn3,Sn1_29_-1_-1_-1,19.3969433814944,0.5655,0.11841,1.5
Zn1,Sn1_29_-1_-1_-1,19.3969433814944,0.5655,0.11841,1.5
K1,Sn1_29_-1_-1_-1,18.7338883766229,0.3155,0.36341,1.476
K2,Sn1_29_-1_-1_-1,12.7338565358887,0.3155,0.11841,1
Sn1,Sn1_30_-1_-1_-1,18.6871073197129,1,0.631,1
Sn2,Sn1_30_-1_-1_-1,20.1171262640719,1.182617,0.498117,1.064207
Sn3,Sn1_30_-1_-1_-1,22.8027681109469,1.25,0.3155,1.38159
Zn1,Sn1_30_-1_-1_-1,22.8027681109469,1.25,0.3155,1.38159
K1,Sn1_30_-1_-1_-1,21.4414773509202,1,0.5605,1.35759
K2,Sn1_30_-1_-1_-1,16.5312275254398,1,0.3155,0.88159
Sn1,Sn1_31_-1_-1_-1,21.4251543874985,0.88159,1.3155,0.80291
Sn2,Sn1_31_-1_-1_-1,21.8644776866349,1.064207,1.182617,0.867117
Sn3,Sn1_31_-1_-1_-1,23.1598307657404,1.13159,1,1.1845
Zn1,Sn1_31_-1_-1_-1,23.1598307657404,1.13159,1,1.1845
K1,Sn1_31_-1_-1_-1,23.1297889912494,0.88159,1.245,1.1605
K2,Sn1_31_-1_-1_-1,18.0835113428546,0.88159,1,0.6845
Sn1,Sn1_32_-1_-1_-1,16.6668409951096,0.6845,0.43391,1.11841
Sn2,Sn1_32_-1_-1_-1,18.0647836863087,0.867117,0.301027,1.182617
Sn3,Sn1_32_-1_-1_-1,21.3737984698283,0.9345,0.11841,1.5
Zn1,Sn1_32_-1_-1_-1,21.3737984698283,0.9345,0.11841,1.5
K1,Sn1_32_-1_-1_-1,20.1169200599161,0.6845,0.36341,1.476
K2,Sn1_32_-1_-1_-1,14.6929575397837,0.6845,0.11841,1
Sn1,Sn1_34_-1_-1_-1,16.7764767456981,0.11841,1.3155,0.43391
Sn2,Sn1_34_-1_-1_-1,15.9053385455444,0.301027,1.182617,0.498117
Sn3,Sn1_34_-1_-1_-1,16.1931587804005,0.36841,1,0.8155
Zn1,Sn1_34_-1_-1_-1,16.1931587804005,0.36841,1,0.8155
K1,Sn1_34_-1_-1_-1,17.859789772877,0.11841,1.245,0.7915
K2,Sn1_34_-1_-1_-1,12.7338565358887,0.11841,1,0.3155
Sn1,Sn1_35_-1_-1_-1,20.1321966396828,0.3155,1.19709,1.11841
