Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,9.8104223766105,0.5,0.5,0.5
Cs2,Cs1_1_-1_-1_-1,15.2509213629251,0.75,1,0.5
As1,Cs1_1_-1_-1_-1,15.2509213629251,0.75,0.5,1
Cd1,Cs1_1_-1_-1_-1,15.2509213629251,0.75,0.5,1
As2,Cs1_1_-1_-1_-1,13.4445952418021,0.68522,0.68522,0.68522
Cd2,Cs1_1_-1_-1_-1,13.4445952418021,0.68522,0.68522,0.68522
As3,Cs1_1_-1_-1_-1,12.8222220462299,0.6535,0.6535,0.6535
Cd3,Cs1_1_-1_-1_-1,12.8222220462299,0.6535,0.6535,0.6535
As4,Cs1_1_-1_-1_-1,12.8587095333021,0.5,0.80789,0.62113
Cd4,Cs1_1_-1_-1_-1,12.8587095333021,0.5,0.80789,0.62113
Cs1,Cs1_25_-1_-1_-1,19.620844753221,1,1,1
Cs2,Cs1_25_-1_-1_-1,24.8509185192042,1.25,1.5,1
As1,Cs1_25_-1_-1_-1,24.8509185192042,1.25,1,1.5
Cd1,Cs1_25_-1_-1_-1,24.8509185192042,1.25,1,1.5
As2,Cs1_25_-1_-1_-1,23.2550176184126,1.18522,1.18522,1.18522
Cd2,Cs1_25_-1_-1_-1,23.2550176184126,1.18522,1.18522,1.18522
As3,Cs1_25_-1_-1_-1,22.6326444228404,1.1535,1.1535,1.1535
Cd3,Cs1_25_-1_-1_-1,22.6326444228404,1.1535,1.1535,1.1535
As4,Cs1_25_-1_-1_-1,22.5639962879809,1,1.30789,1.12113
Cd4,Cs1_25_-1_-1_-1,22.5639962879809,1,1.30789,1.12113
Cs1,Cs2_1_-1_-1_-1,12.9779689325073,0.5,1,0.25
Cs2,Cs2_1_-1_-1_-1,19.2077280704603,0.75,1.5,0.25
As1,Cs2_1_-1_-1_-1,16.5134015399993,0.75,1,0.75
Cd1,Cs2_1_-1_-1_-1,16.5134015399993,0.75,1,0.75
As2,Cs2_1_-1_-1_-1,16.2734350569846,0.68522,1.18522,0.43522
Cd2,Cs2_1_-1_-1_-1,16.2734350569846,0.68522,1.18522,0.43522
As3,Cs2_1_-1_-1_-1,15.6984609935502,0.6535,1.1535,0.4035
Cd3,Cs2_1_-1_-1_-1,15.6984609935502,0.6535,1.1535,0.4035
As4,Cs2_1_-1_-1_-1,16.4093842670056,0.5,1.30789,0.37113
Cd4,Cs2_1_-1_-1_-1,16.4093842670056,0.5,1.30789,0.37113
Cs1,Cs2_2_-1_-1_-1,15.2509213629251,1,0.75,0.5
Cs2,Cs2_2_-1_-1_-1,20.8110485664166,1.25,1.25,0.5
As1,Cs2_2_-1_-1_-1,20.0254408198983,1.25,0.75,1
Cd1,Cs2_2_-1_-1_-1,20.0254408198983,1.25,0.75,1
As2,Cs2_2_-1_-1_-1,18.7818030876606,1.18522,0.93522,0.68522
