Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.33055770037354,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.5049414080168,0.5,0.75,1
Ga1,Ba1_1_-1_-1_-1,14.5049414080168,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,14.5049414080168,0.75,0.5,1
Ga2,Ba1_1_-1_-1_-1,12.7753996033515,0.6846,0.6846,0.6846
Ge2,Ba1_1_-1_-1_-1,12.7753996033515,0.6846,0.6846,0.6846
Ga3,Ba1_1_-1_-1_-1,12.2141091703861,0.5,0.8081,0.6182
Ge3,Ba1_1_-1_-1_-1,12.2141091703861,0.5,0.8081,0.6182
Ba1,Ba1_25_-1_-1_-1,18.6611154007471,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.6353665774407,1,1.25,1.5
Ga1,Ba1_25_-1_-1_-1,23.6353665774407,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,23.6353665774407,1.25,1,1.5
Ga2,Ba1_25_-1_-1_-1,22.105957303725,1.1846,1.1846,1.1846
Ge2,Ba1_25_-1_-1_-1,22.105957303725,1.1846,1.1846,1.1846
Ga3,Ba1_25_-1_-1_-1,21.4440409886969,1,1.3081,1.1182
Ge3,Ba1_25_-1_-1_-1,21.4440409886969,1,1.3081,1.1182
Ba1,Ba2_1_-1_-1_-1,14.5049414080168,1,0.75,0.5
Ba2,Ba2_1_-1_-1_-1,18.6611154007471,1,1,1
Ga1,Ba2_1_-1_-1_-1,19.0459211512597,1.25,0.75,1
Ge1,Ba2_1_-1_-1_-1,19.0459211512597,1.25,0.75,1
Ga2,Ba2_1_-1_-1_-1,17.8518108162649,1.1846,0.9346,0.6846
Ge2,Ba2_1_-1_-1_-1,17.8518108162649,1.1846,0.9346,0.6846
Ga3,Ba2_1_-1_-1_-1,17.0411403002824,1,1.0581,0.6182
Ge3,Ba2_1_-1_-1_-1,17.0411403002824,1,1.0581,0.6182
Ba1,Ba2_2_-1_-1_-1,12.3431676343636,0.25,0.5,1
Ba2,Ba2_2_-1_-1_-1,18.2682058095479,0.25,0.75,1.5
Ga1,Ba2_2_-1_-1_-1,17.8666577456445,0.5,0.5,1.5
Ge1,Ba2_2_-1_-1_-1,17.8666577456445,0.5,0.5,1.5
Ga2,Ba2_2_-1_-1_-1,15.4667195613715,0.4346,0.6846,1.1846
Ge2,Ba2_2_-1_-1_-1,15.4667195613715,0.4346,0.6846,1.1846
Ga3,Ba2_2_-1_-1_-1,15.1062731955738,0.25,0.8081,1.1182
Ge3,Ba2_2_-1_-1_-1,15.1062731955738,0.25,0.8081,1.1182
Ba1,Ba2_3_-1_-1_-1,12.3431676343636,0.5,1,0.25
Ba2,Ba2_3_-1_-1_-1,16.6038491169969,0.5,1.25,0.75
Ga1,Ba2_3_-1_-1_-1,15.7056689287658,0.75,1,0.75
Ge1,Ba2_3_-1_-1_-1,15.7056689287658,0.75,1,0.75
Ga2,Ba2_3_-1_-1_-1,15.4667195613715,0.6846,1.1846,0.4346
Ge2,Ba2_3_-1_-1_-1,15.4667195613715,0.6846,1.1846,0.4346
Ga3,Ba2_3_-1_-1_-1,15.6007253998047,0.5,1.3081,0.3682
