Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.3025850798313,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.4614562021992,0.75,0.5,1
Zn1,Ba1_1_-1_-1_-1,14.4614562021992,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,12.7207269415645,0.68372,0.68372,0.68372
Zn2,Ba1_1_-1_-1_-1,12.7207269415645,0.68372,0.68372,0.68372
Ge2,Ba1_1_-1_-1_-1,12.1831022847267,0.5,0.61747,0.80939
Ba1,Ba1_25_-1_-1_-1,18.6051701596626,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.5645087400125,1.25,1,1.5
Zn1,Ba1_25_-1_-1_-1,23.5645087400125,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,22.0233120213958,1.18372,1.18372,1.18372
Zn2,Ba1_25_-1_-1_-1,22.0233120213958,1.18372,1.18372,1.18372
Ge2,Ba1_25_-1_-1_-1,21.3844596324527,1,1.11747,1.30939
Ba1,Ba2_1_-1_-1_-1,12.3061633356268,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.554071473923,1.25,0.5,0.75
Zn1,Ba2_1_-1_-1_-1,17.4035430900219,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,15.4051824383454,1.18372,0.68372,0.43372
Zn2,Ba2_1_-1_-1_-1,15.4051824383454,1.18372,0.68372,0.43372
Ge2,Ba2_1_-1_-1_-1,13.9814949802963,1,0.61747,0.55939
Ba1,Ba2_2_-1_-1_-1,14.4614562021992,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.7337629775405,0.75,0.75,1.5
Zn1,Ba2_2_-1_-1_-1,18.9888222786788,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,17.782296694358,0.68372,0.93372,1.18372
Zn2,Ba2_2_-1_-1_-1,17.782296694358,0.68372,0.93372,1.18372
Ge2,Ba2_2_-1_-1_-1,17.7059138811618,0.5,0.86747,1.30939
Ba1,Ba2_3_-1_-1_-1,12.3061633356268,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,16.11255,0.5,1,1
Zn1,Ba2_3_-1_-1_-1,17.8130942552803,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,15.4051824383454,0.43372,1.18372,0.68372
Zn2,Ba2_3_-1_-1_-1,15.4051824383454,0.43372,1.18372,0.68372
Ge2,Ba2_3_-1_-1_-1,15.0627262008491,0.25,1.11747,0.80939
Ba1,Ba2_4_-1_-1_-1,14.4614562021992,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.7337629775405,1.25,0.5,1.25
Zn1,Ba2_4_-1_-1_-1,18.9888222786788,1.25,1,0.75
