Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.11067385035267,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.1631180718839,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.1631180718839,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.1631180718839,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.4889117140634,0.6854,0.6854,0.6854
Ga2,Ba1_1_-1_-1_-1,12.4889117140634,0.6854,0.6854,0.6854
Si3,Ba1_1_-1_-1_-1,11.9155328779072,0.5,0.8059,0.6192
Ga3,Ba1_1_-1_-1_-1,11.9155328779072,0.5,0.8059,0.6192
Ba1,Ba1_25_-1_-1_-1,18.2213477007053,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.078375712951,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.078375712951,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.078375712951,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.5995855644161,1.1854,1.1854,1.1854
Ga2,Ba1_25_-1_-1_-1,21.5995855644161,1.1854,1.1854,1.1854
Si3,Ba1_25_-1_-1_-1,20.9294037000971,1,1.3059,1.1192
Ga3,Ba1_25_-1_-1_-1,20.9294037000971,1,1.3059,1.1192
Ba1,Ba2_1_-1_-1_-1,12.0522886421262,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.837697413869,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.3355492572405,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.3355492572405,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,15.1157381701663,0.6854,1.1854,0.4354
Ga2,Ba2_1_-1_-1_-1,15.1157381701663,0.6854,1.1854,0.4354
Si3,Ba2_1_-1_-1_-1,15.2148560626703,0.5,1.3059,0.3692
Ga3,Ba2_1_-1_-1_-1,15.2148560626703,0.5,1.3059,0.3692
Ba1,Ba2_2_-1_-1_-1,14.1631180718839,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.32665778229,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.5970851219015,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,18.5970851219015,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,17.4453568228763,1.1854,0.9354,0.6854
Ga2,Ba2_2_-1_-1_-1,17.4453568228763,1.1854,0.9354,0.6854
Si3,Ba2_2_-1_-1_-1,16.6281934906785,1,1.0559,0.6192
Ga3,Ba2_2_-1_-1_-1,16.6281934906785,1,1.0559,0.6192
Ba1,Ba2_3_-1_-1_-1,12.0522886421262,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.78015,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.4456122285089,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,17.4456122285089,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,15.1157381701663,0.4354,0.6854,1.1854
Ga2,Ba2_3_-1_-1_-1,15.1157381701663,0.4354,0.6854,1.1854
Si3,Ba2_3_-1_-1_-1,14.745350784166,0.25,0.8059,1.1192
Ga3,Ba2_3_-1_-1_-1,14.745350784166,0.25,0.8059,1.1192
Ba1,Ba2_4_-1_-1_-1,14.1631180718839,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.32665778229,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.5970851219015,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,18.5970851219015,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,17.4453568228763,0.6854,1.1854,0.9354
Ga2,Ba2_4_-1_-1_-1,17.4453568228763,0.6854,1.1854,0.9354
Si3,Ba2_4_-1_-1_-1,17.3210929069377,0.5,1.3059,0.8692
Ga3,Ba2_4_-1_-1_-1,17.3210929069377,0.5,1.3059,0.8692
Ba1,Ba2_5_-1_-1_-1,12.0522886421262,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.2125629381585,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,17.0445100553301,1.25,0.25,1
Ga1,Ba2_5_-1_-1_-1,17.0445100553301,1.25,0.25,1
