Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
I1,I1_1_-1_-1_-1,9.47068061070586,0.5,0.5,0.5
I2,I1_1_-1_-1_-1,14.7227713244654,1,0.5,0.75
Sn1,I1_1_-1_-1_-1,12.3719006507558,0.8087,0.6131,0.5
Sn2,I1_1_-1_-1_-1,12.8815405839427,0.8428,0.6536,0.5
P1,I1_1_-1_-1_-1,13.1062854835436,0.69194,0.69194,0.69194
P2,I1_1_-1_-1_-1,14.7227713244654,1,0.75,0.5
I1,I1_25_-1_-1_-1,18.9413612214117,1,1,1
I2,I1_25_-1_-1_-1,23.9903138869107,1.5,1,1.25
Sn1,I1_25_-1_-1_-1,21.7391142319535,1.3087,1.1131,1
Sn2,I1_25_-1_-1_-1,22.2346754446261,1.3428,1.1536,1
P1,I1_25_-1_-1_-1,22.5769660942495,1.19194,1.19194,1.19194
P2,I1_25_-1_-1_-1,23.9903138869107,1.5,1.25,1
I1,I2_1_-1_-1_-1,12.5285328212245,0.25,0.5,1
I2,I2_1_-1_-1_-1,16.853199663417,0.75,0.5,1.25
Sn1,I2_1_-1_-1_-1,14.208282334594,0.5587,0.6131,1
Sn2,I2_1_-1_-1_-1,14.5844578284271,0.5928,0.6536,1
P1,I2_1_-1_-1_-1,15.8278956315878,0.44194,0.69194,1.19194
P2,I2_1_-1_-1_-1,15.9415309329123,0.75,0.75,1
I1,I2_2_-1_-1_-1,12.5285328212245,0.5,1,0.25
I2,I2_2_-1_-1_-1,16.4037,1,1,0.5
Sn1,I2_2_-1_-1_-1,15.292484848845,0.8087,1.1131,0.25
Sn2,I2_2_-1_-1_-1,15.8610756155492,0.8428,1.1536,0.25
P1,I2_2_-1_-1_-1,15.8278956315878,0.69194,1.19194,0.44194
P2,I2_2_-1_-1_-1,17.7180210324122,1,1.25,0.25
I1,I2_3_-1_-1_-1,14.7227713244654,1,0.75,0.5
I2,I2_3_-1_-1_-1,20.0903474468462,1.5,0.75,0.75
Sn1,I2_3_-1_-1_-1,17.9947494087492,1.3087,0.8631,0.5
Sn2,I2_3_-1_-1_-1,18.525144492241,1.3428,0.9036,0.5
P1,I2_3_-1_-1_-1,18.2557545994686,1.19194,0.94194,0.69194
P2,I2_3_-1_-1_-1,20.4590084251412,1.5,1,0.5
I1,I2_4_-1_-1_-1,14.7227713244654,0.75,0.5,1
I2,I2_4_-1_-1_-1,20.0903474468462,1.25,0.5,1.25
Sn1,I2_4_-1_-1_-1,17.2797312534022,1.0587,0.6131,1
Sn2,I2_4_-1_-1_-1,17.7058835743196,1.0928,0.6536,1
P1,I2_4_-1_-1_-1,18.2557545994686,0.94194,0.69194,1.19194
P2,I2_4_-1_-1_-1,19.3319458442496,1.25,0.75,1
I1,I2_5_-1_-1_-1,14.7227713244654,0.5,1,0.75
I2,I2_5_-1_-1_-1,18.9413612214117,1,1,1
Sn1,I2_5_-1_-1_-1,17.1363926680079,0.8087,1.1131,0.75
Sn2,I2_5_-1_-1_-1,17.6456674711434,0.8428,1.1536,0.75
P1,I2_5_-1_-1_-1,18.2557545994686,0.69194,1.19194,0.94194
P2,I2_5_-1_-1_-1,19.3319458442496,1,1.25,0.75
I1,I2_6_-1_-1_-1,12.5285328212245,1,0.25,0.5
I2,I2_6_-1_-1_-1,18.5425510573653,1.5,0.25,0.75
