Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.18826972653176,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.2837457635637,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,14.2837457635637,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.2837457635637,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.2837457635637,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.5640400240595,0.6837,0.6837,0.6837
Si2,Ba1_1_-1_-1_-1,12.5640400240595,0.6837,0.6837,0.6837
Ge3,Ba1_1_-1_-1_-1,12.0765095622499,0.5,0.6202,0.813
Si3,Ba1_1_-1_-1_-1,12.0765095622499,0.5,0.6202,0.813
Ba1,Ba1_25_-1_-1_-1,18.3765394530635,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.2749349152286,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,23.2749349152286,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.2749349152286,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.2749349152286,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,21.7523097505913,1.1837,1.1837,1.1837
Si2,Ba1_25_-1_-1_-1,21.7523097505913,1.1837,1.1837,1.1837
Ge3,Ba1_25_-1_-1_-1,21.1631392028073,1,1.1202,1.313
Si3,Ba1_25_-1_-1_-1,21.1631392028073,1,1.1202,1.313
Ba1,Ba2_1_-1_-1_-1,12.1549383376932,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.350645811825,1.25,0.5,0.75
Cu1,Ba2_1_-1_-1_-1,17.1896786469745,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.1896786469745,1.25,1,0.25
Si1,Ba2_1_-1_-1_-1,17.1896786469745,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.2155344903806,1.1837,0.6837,0.4337
Si2,Ba2_1_-1_-1_-1,15.2155344903806,1.1837,0.6837,0.4337
Ge3,Ba2_1_-1_-1_-1,13.8399339321997,1,0.6202,0.563
Si3,Ba2_1_-1_-1_-1,13.8399339321997,1,0.6202,0.563
Ba1,Ba2_2_-1_-1_-1,14.2837457635637,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.491263493005,0.75,0.75,1.5
Cu1,Ba2_2_-1_-1_-1,18.7554770408873,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,18.7554770408873,0.75,1.25,1
Si1,Ba2_2_-1_-1_-1,18.7554770408873,0.75,1.25,1
Ge2,Ba2_2_-1_-1_-1,17.563418864939,0.6837,0.9337,1.1837
Si2,Ba2_2_-1_-1_-1,17.563418864939,0.6837,0.9337,1.1837
Ge3,Ba2_2_-1_-1_-1,17.5340084141282,0.5,0.8702,1.313
Si3,Ba2_2_-1_-1_-1,17.5340084141282,0.5,0.8702,1.313
Ba1,Ba2_3_-1_-1_-1,12.1549383376932,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.91455,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.5941970191168,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,17.5941970191168,0.5,1.5,0.5
Si1,Ba2_3_-1_-1_-1,17.5941970191168,0.5,1.5,0.5
Ge2,Ba2_3_-1_-1_-1,15.2155344903806,0.4337,1.1837,0.6837
Si2,Ba2_3_-1_-1_-1,15.2155344903806,0.4337,1.1837,0.6837
Ge3,Ba2_3_-1_-1_-1,14.9228251303282,0.25,1.1202,0.813
Si3,Ba2_3_-1_-1_-1,14.9228251303282,0.25,1.1202,0.813
Ba1,Ba2_4_-1_-1_-1,14.2837457635637,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.491263493005,1.25,0.5,1.25
Cu1,Ba2_4_-1_-1_-1,18.7554770408873,1.25,1,0.75
Ge1,Ba2_4_-1_-1_-1,18.7554770408873,1.25,1,0.75
Si1,Ba2_4_-1_-1_-1,18.7554770408873,1.25,1,0.75
Ge2,Ba2_4_-1_-1_-1,17.563418864939,1.1837,0.6837,0.9337
Si2,Ba2_4_-1_-1_-1,17.563418864939,1.1837,0.6837,0.9337
Ge3,Ba2_4_-1_-1_-1,16.824378534223,1,0.6202,1.063
Si3,Ba2_4_-1_-1_-1,16.824378534223,1,0.6202,1.063
Ba1,Ba2_5_-1_-1_-1,12.1549383376932,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,17.989621605491,0.75,0.25,1.5
Cu1,Ba2_5_-1_-1_-1,15.466162579685,0.75,0.75,1
Ge1,Ba2_5_-1_-1_-1,15.466162579685,0.75,0.75,1
Si1,Ba2_5_-1_-1_-1,15.466162579685,0.75,0.75,1
Ge2,Ba2_5_-1_-1_-1,15.2155344903806,0.6837,0.4337,1.1837
Si2,Ba2_5_-1_-1_-1,15.2155344903806,0.6837,0.4337,1.1837
Ge3,Ba2_5_-1_-1_-1,15.4151932451105,0.5,0.3702,1.313
Si3,Ba2_5_-1_-1_-1,15.4151932451105,0.5,0.3702,1.313
Ba1,Ba2_6_-1_-1_-1,14.2837457635637,0.75,1,0.5
Ba2,Ba2_6_-1_-1_-1,18.3765394530635,1,1,1
Cu1,Ba2_6_-1_-1_-1,19.8489311882277,1,1.5,0.5
Ge1,Ba2_6_-1_-1_-1,19.8489311882277,1,1.5,0.5
Si1,Ba2_6_-1_-1_-1,19.8489311882277,1,1.5,0.5
Ge2,Ba2_6_-1_-1_-1,17.563418864939,0.9337,1.1837,0.6837
Si2,Ba2_6_-1_-1_-1,17.563418864939,0.9337,1.1837,0.6837
Ge3,Ba2_6_-1_-1_-1,16.7025021154124,0.75,1.1202,0.813
Si3,Ba2_6_-1_-1_-1,16.7025021154124,0.75,1.1202,0.813
Ba1,Cu1_1_-1_-1_-1,12.1549383376932,0.5,1,0.25
Ba2,Cu1_1_-1_-1_-1,15.466162579685,0.75,1,0.75
Cu1,Cu1_1_-1_-1_-1,17.989621605491,0.75,1.5,0.25
Ge1,Cu1_1_-1_-1_-1,17.989621605491,0.75,1.5,0.25
Si1,Cu1_1_-1_-1_-1,17.989621605491,0.75,1.5,0.25
Ge2,Cu1_1_-1_-1_-1,15.2155344903806,0.6837,1.1837,0.4337
Si2,Cu1_1_-1_-1_-1,15.2155344903806,0.6837,1.1837,0.4337
Ge3,Cu1_1_-1_-1_-1,14.320411044564,0.5,1.1202,0.563
Si3,Cu1_1_-1_-1_-1,14.320411044564,0.5,1.1202,0.563
Ba1,Cu1_2_-1_-1_-1,14.2837457635637,1,0.75,0.5
Ba2,Cu1_2_-1_-1_-1,18.7554770408873,1.25,0.75,1
Cu1,Cu1_2_-1_-1_-1,19.491263493005,1.25,1.25,0.5
Ge1,Cu1_2_-1_-1_-1,19.491263493005,1.25,1.25,0.5
Si1,Cu1_2_-1_-1_-1,19.491263493005,1.25,1.25,0.5
Ge2,Cu1_2_-1_-1_-1,17.563418864939,1.1837,0.9337,0.6837
Si2,Cu1_2_-1_-1_-1,17.563418864939,1.1837,0.9337,0.6837
Ge3,Cu1_2_-1_-1_-1,16.498738627439,1,0.8702,0.813
Si3,Cu1_2_-1_-1_-1,16.498738627439,1,0.8702,0.813
Ba1,Cu1_3_-1_-1_-1,12.1549383376932,0.25,0.5,1
Ba2,Cu1_3_-1_-1_-1,17.5941970191168,0.5,0.5,1.5
Cu1,Cu1_3_-1_-1_-1,15.91455,0.5,1,1
Ge1,Cu1_3_-1_-1_-1,15.91455,0.5,1,1
Si1,Cu1_3_-1_-1_-1,15.91455,0.5,1,1
Ge2,Cu1_3_-1_-1_-1,15.2155344903806,0.4337,0.6837,1.1837
Si2,Cu1_3_-1_-1_-1,15.2155344903806,0.4337,0.6837,1.1837
Ge3,Cu1_3_-1_-1_-1,15.633086176533,0.25,0.6202,1.313
Si3,Cu1_3_-1_-1_-1,15.633086176533,0.25,0.6202,1.313
Ba1,Cu1_4_-1_-1_-1,14.2837457635637,0.5,1,0.75
Ba2,Cu1_4_-1_-1_-1,18.7554770408873,0.75,1,1.25
Cu1,Cu1_4_-1_-1_-1,19.491263493005,0.75,1.5,0.75
Ge1,Cu1_4_-1_-1_-1,19.491263493005,0.75,1.5,0.75
Si1,Cu1_4_-1_-1_-1,19.491263493005,0.75,1.5,0.75
Ge2,Cu1_4_-1_-1_-1,17.563418864939,0.6837,1.1837,0.9337
Si2,Cu1_4_-1_-1_-1,17.563418864939,0.6837,1.1837,0.9337
Ge3,Cu1_4_-1_-1_-1,17.2217918434883,0.5,1.1202,1.063
Si3,Cu1_4_-1_-1_-1,17.2217918434883,0.5,1.1202,1.063
Ba1,Cu1_5_-1_-1_-1,12.1549383376932,1,0.25,0.5
Ba2,Cu1_5_-1_-1_-1,17.1896786469745,1.25,0.25,1
Cu1,Cu1_5_-1_-1_-1,16.350645811825,1.25,0.75,0.5
Ge1,Cu1_5_-1_-1_-1,16.350645811825,1.25,0.75,0.5
Si1,Cu1_5_-1_-1_-1,16.350645811825,1.25,0.75,0.5
Ge2,Cu1_5_-1_-1_-1,15.2155344903806,1.1837,0.4337,0.6837
Si2,Cu1_5_-1_-1_-1,15.2155344903806,1.1837,0.4337,0.6837
Ge3,Cu1_5_-1_-1_-1,14.2265634646575,1,0.3702,0.813
Si3,Cu1_5_-1_-1_-1,14.2265634646575,1,0.3702,0.813
Ba1,Cu1_6_-1_-1_-1,14.2837457635637,0.75,0.5,1
Ba2,Cu1_6_-1_-1_-1,19.8489311882277,1,0.5,1.5
Cu1,Cu1_6_-1_-1_-1,18.3765394530635,1,1,1
Ge1,Cu1_6_-1_-1_-1,18.3765394530635,1,1,1
Si1,Cu1_6_-1_-1_-1,18.3765394530635,1,1,1
Ge2,Cu1_6_-1_-1_-1,17.563418864939,0.9337,0.6837,1.1837
Si2,Cu1_6_-1_-1_-1,17.563418864939,0.9337,0.6837,1.1837
Ge3,Cu1_6_-1_-1_-1,17.3400187556965,0.75,0.6202,1.313
Si3,Cu1_6_-1_-1_-1,17.3400187556965,0.75,0.6202,1.313
Ba1,Ge2_1_-1_-1_-1,8.6684370169505,0.3163,0.6837,0.3163
Ba2,Ge2_1_-1_-1_-1,12.7955228403908,0.5663,0.6837,0.8163
Cu1,Ge2_1_-1_-1_-1,14.3206862776764,0.5663,1.1837,0.3163
Ge1,Ge2_1_-1_-1_-1,14.3206862776764,0.5663,1.1837,0.3163
Si1,Ge2_1_-1_-1_-1,14.3206862776764,0.5663,1.1837,0.3163
Ge2,Ge2_1_-1_-1_-1,11.8733055524172,0.5,0.8674,0.5
Si2,Ge2_1_-1_-1_-1,11.8733055524172,0.5,0.8674,0.5
Ge3,Ge2_1_-1_-1_-1,11.3395776244352,0.3163,0.8039,0.6293
Si3,Ge2_1_-1_-1_-1,11.3395776244352,0.3163,0.8039,0.6293
Ba1,Ge2_4_-1_-1_-1,10.7934448171797,0.6837,0.3163,0.6837
Ba2,Ge2_4_-1_-1_-1,16.3437153524108,0.9337,0.3163,1.1837
Cu1,Ge2_4_-1_-1_-1,15.0253246492701,0.9337,0.8163,0.6837
Ge1,Ge2_4_-1_-1_-1,15.0253246492701,0.9337,0.8163,0.6837
Si1,Ge2_4_-1_-1_-1,15.0253246492701,0.9337,0.8163,0.6837
Ge2,Ge2_4_-1_-1_-1,14.0544110127255,0.8674,0.5,0.8674
Si2,Ge2_4_-1_-1_-1,14.0544110127255,0.8674,0.5,0.8674
Ge3,Ge2_4_-1_-1_-1,13.6341408206376,0.6837,0.4365,0.9967
Si3,Ge2_4_-1_-1_-1,13.6341408206376,0.6837,0.4365,0.9967
Ba1,Ge2_7_-1_-1_-1,8.6684370169505,0.3163,0.3163,0.6837
Ba2,Ge2_7_-1_-1_-1,14.3206862776764,0.5663,0.3163,1.1837
Cu1,Ge2_7_-1_-1_-1,12.7955228403908,0.5663,0.8163,0.6837
Ge1,Ge2_7_-1_-1_-1,12.7955228403908,0.5663,0.8163,0.6837
Si1,Ge2_7_-1_-1_-1,12.7955228403908,0.5663,0.8163,0.6837
Ge2,Ge2_7_-1_-1_-1,11.8733055524172,0.5,0.5,0.8674
Si2,Ge2_7_-1_-1_-1,11.8733055524172,0.5,0.5,0.8674
Ge3,Ge2_7_-1_-1_-1,12.0221938602033,0.3163,0.4365,0.9967
Si3,Ge2_7_-1_-1_-1,12.0221938602033,0.3163,0.4365,0.9967
Ba1,Ge2_10_-1_-1_-1,10.7934448171797,0.6837,0.6837,0.3163
Ba2,Ge2_10_-1_-1_-1,15.0253246492701,0.9337,0.6837,0.8163
Cu1,Ge2_10_-1_-1_-1,16.3437153524108,0.9337,1.1837,0.3163
Ge1,Ge2_10_-1_-1_-1,16.3437153524108,0.9337,1.1837,0.3163
Si1,Ge2_10_-1_-1_-1,16.3437153524108,0.9337,1.1837,0.3163
Ge2,Ge2_10_-1_-1_-1,14.0544110127255,0.8674,0.8674,0.5
Si2,Ge2_10_-1_-1_-1,14.0544110127255,0.8674,0.8674,0.5
Ge3,Ge2_10_-1_-1_-1,13.0362061737784,0.6837,0.8039,0.6293
Si3,Ge2_10_-1_-1_-1,13.0362061737784,0.6837,0.8039,0.6293
Ba1,Ge2_13_-1_-1_-1,8.6684370169505,0.6837,0.3163,0.3163
Ba2,Ge2_13_-1_-1_-1,13.5795335012399,0.9337,0.3163,0.8163
Cu1,Ge2_13_-1_-1_-1,13.5795335012399,0.9337,0.8163,0.3163
Ge1,Ge2_13_-1_-1_-1,13.5795335012399,0.9337,0.8163,0.3163
Si1,Ge2_13_-1_-1_-1,13.5795335012399,0.9337,0.8163,0.3163
Ge2,Ge2_13_-1_-1_-1,11.8733055524172,0.8674,0.5,0.5
