Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
K1,K1_1_-1_-1_-1,9.52714546703261,0.5,0.5,0.5
K2,K1_1_-1_-1_-1,14.8105495108217,0.5,0.75,1
Ge1,K1_1_-1_-1_-1,14.8105495108217,0.75,0.5,1
Ge2,K1_1_-1_-1_-1,13.0521892898347,0.685,0.685,0.685
Ge3,K1_1_-1_-1_-1,12.4694672949885,0.5,0.808,0.618
In1,K1_1_-1_-1_-1,14.8105495108217,0.75,0.5,1
In2,K1_1_-1_-1_-1,13.0521892898347,0.685,0.685,0.685
In3,K1_1_-1_-1_-1,12.4694672949885,0.5,0.808,0.618
K1,K1_25_-1_-1_-1,19.0542909340652,1,1,1
K2,K1_25_-1_-1_-1,24.1333458064252,1,1.25,1.5
Ge1,K1_25_-1_-1_-1,24.1333458064252,1.25,1,1.5
Ge2,K1_25_-1_-1_-1,22.5793347568673,1.185,1.185,1.185
Ge3,K1_25_-1_-1_-1,21.893891597813,1,1.308,1.118
In1,K1_25_-1_-1_-1,24.1333458064252,1.25,1,1.5
In2,K1_25_-1_-1_-1,22.5793347568673,1.185,1.185,1.185
In3,K1_25_-1_-1_-1,21.893891597813,1,1.308,1.118
K1,K2_1_-1_-1_-1,14.8105495108217,1,0.75,0.5
K2,K2_1_-1_-1_-1,19.0542909340652,1,1,1
Ge1,K2_1_-1_-1_-1,19.447204249583,1.25,0.75,1
Ge2,K2_1_-1_-1_-1,18.2353811750036,1.185,0.935,0.685
Ge3,K2_1_-1_-1_-1,17.398588415078,1,1.058,0.618
In1,K2_1_-1_-1_-1,19.447204249583,1.25,0.75,1
In2,K2_1_-1_-1_-1,18.2353811750036,1.185,0.935,0.685
In3,K2_1_-1_-1_-1,17.398588415078,1,1.058,0.618
K1,K2_2_-1_-1_-1,12.6032288050523,0.25,0.5,1
K2,K2_2_-1_-1_-1,18.6531030360903,0.25,0.75,1.5
Ge1,K2_2_-1_-1_-1,18.2430946593499,0.5,0.5,1.5
Ge2,K2_2_-1_-1_-1,15.7996536643268,0.435,0.685,1.185
Ge3,K2_2_-1_-1_-1,15.42216217984,0.25,0.808,1.118
In1,K2_2_-1_-1_-1,18.2430946593499,0.5,0.5,1.5
In2,K2_2_-1_-1_-1,15.7996536643268,0.435,0.685,1.185
