Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.95591511069639,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.9225358341252,0.75,0.5,1
Si1,Ba1_1_-1_-1_-1,13.9225358341252,0.75,1,0.5
Rh1,Ba1_1_-1_-1_-1,13.9225358341252,0.75,1,0.5
Si2,Ba1_1_-1_-1_-1,12.2629763244721,0.68463,0.68463,0.68463
Si3,Ba1_1_-1_-1_-1,11.7539086044802,0.5,0.62106,0.81001
Ba1,Ba1_25_-1_-1_-1,17.9118302213928,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.6863541789442,1.25,1,1.5
Si1,Ba1_25_-1_-1_-1,22.6863541789442,1.25,1.5,1
Rh1,Ba1_25_-1_-1_-1,22.6863541789442,1.25,1.5,1
Si2,Ba1_25_-1_-1_-1,21.2188914351685,1.18463,1.18463,1.18463
Si3,Ba1_25_-1_-1_-1,20.6126224136574,1,1.12106,1.31001
Ba1,Ba2_1_-1_-1_-1,11.8475620729541,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,15.9371677425758,1.25,0.5,0.75
Si1,Ba2_1_-1_-1_-1,16.7549829646288,1.25,1,0.25
Rh1,Ba2_1_-1_-1_-1,16.7549829646288,1.25,1,0.25
Si2,Ba2_1_-1_-1_-1,14.8461943418467,1.18463,0.68463,0.43463
Si3,Ba2_1_-1_-1_-1,13.4808656435114,1,0.62106,0.56001
Ba1,Ba2_2_-1_-1_-1,13.9225358341252,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,18.9983649195135,0.75,0.75,1.5
Si1,Ba2_2_-1_-1_-1,18.2811851674064,0.75,1.25,1
Rh1,Ba2_2_-1_-1_-1,18.2811851674064,0.75,1.25,1
Si2,Ba2_2_-1_-1_-1,17.1355459911121,0.68463,0.93463,1.18463
Si3,Ba2_2_-1_-1_-1,17.0707407891196,0.5,0.87106,1.31001
Ba1,Ba2_3_-1_-1_-1,11.8475620729541,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.5121,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.1492718034907,0.5,1.5,0.5
Rh1,Ba2_3_-1_-1_-1,17.1492718034907,0.5,1.5,0.5
Si2,Ba2_3_-1_-1_-1,14.8461943418467,0.43463,1.18463,0.68463
Si3,Ba2_3_-1_-1_-1,14.534695964738,0.25,1.12106,0.81001
Ba1,Ba2_4_-1_-1_-1,13.9225358341252,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,18.9983649195135,1.25,0.5,1.25
Si1,Ba2_4_-1_-1_-1,18.2811851674064,1.25,1,0.75
Rh1,Ba2_4_-1_-1_-1,18.2811851674064,1.25,1,0.75
Si2,Ba2_4_-1_-1_-1,17.1355459911121,1.18463,0.68463,0.93463
Si3,Ba2_4_-1_-1_-1,16.3816939493919,1,0.62106,1.06001
Ba1,Ba2_5_-1_-1_-1,11.8475620729541,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,17.5346968218729,0.75,0.25,1.5
Si1,Ba2_5_-1_-1_-1,15.0750514813383,0.75,0.75,1
Rh1,Ba2_5_-1_-1_-1,15.0750514813383,0.75,0.75,1
Si2,Ba2_5_-1_-1_-1,14.8461943418467,0.68463,0.43463,1.18463
Si3,Ba2_5_-1_-1_-1,14.9997068773665,0.5,0.37106,1.31001
Ba1,Ba2_6_-1_-1_-1,13.9225358341252,0.75,1,0.5
Ba2,Ba2_6_-1_-1_-1,17.9118302213928,1,1,1
Si1,Ba2_6_-1_-1_-1,19.346987849792,1,1.5,0.5
Rh1,Ba2_6_-1_-1_-1,19.346987849792,1,1.5,0.5
Si2,Ba2_6_-1_-1_-1,17.1355459911121,0.93463,1.18463,0.68463
Si3,Ba2_6_-1_-1_-1,16.2705151660103,0.75,1.12106,0.81001
Ba1,Si1_1_-1_-1_-1,11.8475620729541,0.5,1,0.25
Ba2,Si1_1_-1_-1_-1,15.0750514813383,0.75,1,0.75
Si1,Si1_1_-1_-1_-1,17.5346968218729,0.75,1.5,0.25
Rh1,Si1_1_-1_-1_-1,17.5346968218729,0.75,1.5,0.25
Si2,Si1_1_-1_-1_-1,14.8461943418467,0.68463,1.18463,0.43463
Si3,Si1_1_-1_-1_-1,13.9527934909394,0.5,1.12106,0.56001
Ba1,Si1_2_-1_-1_-1,13.9225358341252,1,0.75,0.5
Ba2,Si1_2_-1_-1_-1,18.2811851674064,1.25,0.75,1
Si1,Si1_2_-1_-1_-1,18.9983649195135,1.25,1.25,0.5
Rh1,Si1_2_-1_-1_-1,18.9983649195135,1.25,1.25,0.5
Si2,Si1_2_-1_-1_-1,17.1355459911121,1.18463,0.93463,0.68463
Si3,Si1_2_-1_-1_-1,16.0703550028048,1,0.87106,0.81001
Ba1,Si1_3_-1_-1_-1,11.8475620729541,0.25,0.5,1
Ba2,Si1_3_-1_-1_-1,17.1492718034907,0.5,0.5,1.5
Si1,Si1_3_-1_-1_-1,15.5121,0.5,1,1
Rh1,Si1_3_-1_-1_-1,15.5121,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.8461943418467,0.43463,0.68463,1.18463
Si3,Si1_3_-1_-1_-1,15.2139593879474,0.25,0.62106,1.31001
Ba1,Si1_4_-1_-1_-1,13.9225358341252,0.5,1,0.75
Ba2,Si1_4_-1_-1_-1,18.2811851674064,0.75,1,1.25
