Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.97687292546798,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.9551160812084,0.75,0.5,1
Si1,Ba1_1_-1_-1_-1,13.9551160812084,0.75,1,0.5
Pd1,Ba1_1_-1_-1_-1,13.9551160812084,0.75,1,0.5
Si2,Ba1_1_-1_-1_-1,12.3037020316464,0.6853,0.6853,0.6853
Si3,Ba1_1_-1_-1_-1,11.7673774198241,0.5,0.6157,0.8122
Pd3,Ba1_1_-1_-1_-1,11.7673774198241,0.5,0.6157,0.8122
Ba1,Ba1_25_-1_-1_-1,17.953745850936,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.7394427134879,1.25,1,1.5
Si1,Ba1_25_-1_-1_-1,22.7394427134879,1.25,1.5,1
Pd1,Ba1_25_-1_-1_-1,22.7394427134879,1.25,1.5,1
Si2,Ba1_25_-1_-1_-1,21.2805749571144,1.1853,1.1853,1.1853
Si3,Ba1_25_-1_-1_-1,20.6446097868749,1,1.1157,1.3122
Pd3,Ba1_25_-1_-1_-1,20.6446097868749,1,1.1157,1.3122
Ba1,Ba2_1_-1_-1_-1,11.8752866559086,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,15.9744624472938,1.25,0.5,0.75
Si1,Ba2_1_-1_-1_-1,16.7941914458541,1.25,1,0.25
Pd1,Ba2_1_-1_-1_-1,16.7941914458541,1.25,1,0.25
Si2,Ba2_1_-1_-1_-1,14.8920821255405,1.1853,0.6853,0.4353
Si3,Ba2_1_-1_-1_-1,13.4958174606094,1,0.6157,0.5622
Pd3,Ba2_1_-1_-1_-1,13.4958174606094,1,0.6157,0.5622
Ba1,Ba2_2_-1_-1_-1,13.9551160812084,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.042823158345,0.75,0.75,1.5
Si1,Ba2_2_-1_-1_-1,18.3239651276682,0.75,1.25,1
Pd1,Ba2_2_-1_-1_-1,18.3239651276682,0.75,1.25,1
Si2,Ba2_2_-1_-1_-1,17.1873972181495,0.6853,0.9353,1.1853
Si3,Ba2_2_-1_-1_-1,17.0994870211639,0.5,0.8657,1.3122
Pd3,Ba2_2_-1_-1_-1,17.0994870211639,0.5,0.8657,1.3122
Ba1,Ba2_3_-1_-1_-1,11.8752866559086,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.5484,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.189402963454,0.5,1.5,0.5
Pd1,Ba2_3_-1_-1_-1,17.189402963454,0.5,1.5,0.5
Si2,Ba2_3_-1_-1_-1,14.8920821255405,0.4353,1.1853,0.6853
Si3,Ba2_3_-1_-1_-1,14.5375658289597,0.25,1.1157,0.8122
Pd3,Ba2_3_-1_-1_-1,14.5375658289597,0.25,1.1157,0.8122
Ba1,Ba2_4_-1_-1_-1,13.9551160812084,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.042823158345,1.25,0.5,1.25
Si1,Ba2_4_-1_-1_-1,18.3239651276682,1.25,1,0.75
Pd1,Ba2_4_-1_-1_-1,18.3239651276682,1.25,1,0.75
Si2,Ba2_4_-1_-1_-1,17.1873972181495,1.1853,0.6853,0.9353
Si3,Ba2_4_-1_-1_-1,16.4135449160467,1,0.6157,1.0622
Pd3,Ba2_4_-1_-1_-1,16.4135449160467,1,0.6157,1.0622
Ba1,Ba2_5_-1_-1_-1,11.8752866559086,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,17.5757299182708,0.75,0.25,1.5
Si1,Ba2_5_-1_-1_-1,15.1103287403021,0.75,0.75,1
Pd1,Ba2_5_-1_-1_-1,15.1103287403021,0.75,0.75,1
Si2,Ba2_5_-1_-1_-1,14.8920821255405,0.6853,0.4353,1.1853
Si3,Ba2_5_-1_-1_-1,15.0412154248319,0.5,0.3657,1.3122
Pd3,Ba2_5_-1_-1_-1,15.0412154248319,0.5,0.3657,1.3122
Ba1,Ba2_6_-1_-1_-1,13.9551160812084,0.75,1,0.5
Ba2,Ba2_6_-1_-1_-1,17.953745850936,1,1,1
Si1,Ba2_6_-1_-1_-1,19.392261904172,1,1.5,0.5
Pd1,Ba2_6_-1_-1_-1,19.392261904172,1,1.5,0.5
