Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.32787302162181,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.5007679052913,0.75,0.5,1
Zn1,Ba1_1_-1_-1_-1,14.5007679052913,0.75,1,0.5
Pd1,Ba1_1_-1_-1_-1,14.5007679052913,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.5007679052913,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.7469115989671,0.68327,0.68327,0.68327
Ge3,Ba1_1_-1_-1_-1,12.2363203295211,0.5,0.61859,0.81115
Ba1,Ba1_25_-1_-1_-1,18.6557460432436,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.6285659800405,1.25,1,1.5
Zn1,Ba1_25_-1_-1_-1,23.6285659800405,1.25,1.5,1
Pd1,Ba1_25_-1_-1_-1,23.6285659800405,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.6285659800405,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,22.0747846205889,1.18327,1.18327,1.18327
Ge3,Ba1_25_-1_-1_-1,21.4618335811011,1,1.11859,1.31115
Ba1,Ba2_1_-1_-1_-1,12.3396161382,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.5990716961446,1.25,0.5,0.75
Zn1,Ba2_1_-1_-1_-1,17.4508524971203,1.25,1,0.25
Pd1,Ba2_1_-1_-1_-1,17.4508524971203,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.4508524971203,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.4392827729898,1.18327,0.68327,0.43327
Ge3,Ba2_1_-1_-1_-1,14.0333828785795,1,0.61859,0.56115
Ba1,Ba2_2_-1_-1_-1,14.5007679052913,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.7874068029075,0.75,0.75,1.5
Zn1,Ba2_2_-1_-1_-1,19.0404410737055,0.75,1.25,1
Pd1,Ba2_2_-1_-1_-1,19.0404410737055,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,19.0404410737055,0.75,1.25,1
Ge2,Ba2_2_-1_-1_-1,17.8224343946894,0.68327,0.93327,1.18327
Ge3,Ba2_2_-1_-1_-1,17.7754539050232,0.5,0.86859,1.31115
Ba1,Ba2_3_-1_-1_-1,12.3396161382,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,16.15635,0.5,1,1
Zn1,Ba2_3_-1_-1_-1,17.8615169772195,0.5,1.5,0.5
Pd1,Ba2_3_-1_-1_-1,17.8615169772195,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,17.8615169772195,0.5,1.5,0.5
Ge2,Ba2_3_-1_-1_-1,15.4392827729898,0.43327,1.18327,0.68327
Ge3,Ba2_3_-1_-1_-1,15.124230348354,0.25,1.11859,0.81115
Ba1,Ba2_4_-1_-1_-1,14.5007679052913,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.7874068029075,1.25,0.5,1.25
