Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.9250239845434,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.8745136269576,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,13.8745136269576,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.2290678636214,0.6851,0.6851,0.6851
Si3,Ba1_1_-1_-1_-1,11.6777520397085,0.5,0.8052,0.621
Ba1,Ba1_25_-1_-1_-1,17.8500479690868,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.6081034340197,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,22.6081034340197,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.1540918481648,1.1851,1.1851,1.1851
Si3,Ba1_25_-1_-1_-1,20.5086306676951,1,1.3052,1.121
Ba1,Ba2_1_-1_-1_-1,11.8066969541943,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.4742153942484,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.023053967816,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,14.8027597971509,0.6851,1.1851,0.4351
Si3,Ba2_1_-1_-1_-1,14.903054971288,0.5,1.3052,0.371
Ba1,Ba2_2_-1_-1_-1,13.8745136269576,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,18.9328349451697,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.2181289201941,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,17.0846377468113,1.1851,0.9351,0.6851
Si3,Ba2_2_-1_-1_-1,16.291817564961,1,1.0552,0.621
Ba1,Ba2_3_-1_-1_-1,11.8066969541943,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.458595,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.0901198003547,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,14.8027597971509,0.4351,0.6851,1.1851
Si3,Ba2_3_-1_-1_-1,14.4555563405634,0.25,0.8052,1.121
Ba1,Ba2_4_-1_-1_-1,13.8745136269576,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,18.9328349451697,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.2181289201941,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,17.0846377468113,0.6851,1.1851,0.9351
Si3,Ba2_4_-1_-1_-1,16.9722202279037,0.5,1.3052,0.871
Ba1,Ba2_5_-1_-1_-1,11.8066969541943,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,15.8821965807044,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,16.6971909594507,1.25,0.25,1
Si2,Ba2_5_-1_-1_-1,14.8027597971509,1.1851,0.4351,0.6851
Si3,Ba2_5_-1_-1_-1,13.412851335019,1,0.5552,0.621
Ba1,Ba2_6_-1_-1_-1,13.8745136269576,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,17.8500479690868,1,1,1
Si1,Ba2_6_-1_-1_-1,19.2802553902989,1,0.5,1.5
Si2,Ba2_6_-1_-1_-1,17.0846377468113,0.9351,0.6851,1.1851
Si3,Ba2_6_-1_-1_-1,16.1884880248791,0.75,0.8052,1.121
Ba1,Si1_1_-1_-1_-1,11.8066969541943,1,0.5,0.25
Ba2,Si1_1_-1_-1_-1,16.6971909594507,1.25,1,0.25
Si1,Si1_1_-1_-1_-1,15.8821965807044,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.8027597971509,1.1851,0.6851,0.4351
Si3,Si1_1_-1_-1_-1,13.7726665631254,1,0.8052,0.371
Ba1,Si1_2_-1_-1_-1,13.8745136269576,0.5,0.75,1
Ba2,Si1_2_-1_-1_-1,18.2181289201941,0.75,1.25,1
Si1,Si1_2_-1_-1_-1,18.9328349451697,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,17.0846377468113,0.6851,0.9351,1.1851
Si3,Si1_2_-1_-1_-1,16.6815615618189,0.5,1.0552,1.121
Ba1,Si1_3_-1_-1_-1,11.8066969541943,0.25,1,0.5
Ba2,Si1_3_-1_-1_-1,17.0901198003547,0.5,1.5,0.5
Si1,Si1_3_-1_-1_-1,15.458595,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.8027597971509,0.4351,1.1851,0.6851
Si3,Si1_3_-1_-1_-1,15.1170974648781,0.25,1.3052,0.621
Ba1,Si1_4_-1_-1_-1,13.8745136269576,1,0.5,0.75
Ba2,Si1_4_-1_-1_-1,18.2181289201941,1.25,1,0.75
Si1,Si1_4_-1_-1_-1,18.9328349451697,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,17.0846377468113,1.1851,0.6851,0.9351
Si3,Si1_4_-1_-1_-1,15.9887947089911,1,0.8052,0.871
Ba1,Si1_5_-1_-1_-1,11.8066969541943,0.5,0.25,1
Ba2,Si1_5_-1_-1_-1,15.023053967816,0.75,0.75,1
Si1,Si1_5_-1_-1_-1,17.4742153942484,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.8027597971509,0.6851,0.4351,1.1851
Si3,Si1_5_-1_-1_-1,13.8836507268839,0.5,0.5552,1.121
Ba1,Si1_6_-1_-1_-1,13.8745136269576,0.75,1,0.5
Ba2,Si1_6_-1_-1_-1,19.2802553902989,1,1.5,0.5
