Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Na1,Na1_1_-1_-1_-1,8.83259309319749,0.5,0.5,0.5
Na2,Na1_1_-1_-1_-1,13.7308239669912,0.75,1,0.5
Si1,Na1_1_-1_-1_-1,13.7308239669912,0.75,0.5,1
Si2,Na1_1_-1_-1_-1,12.0822807672917,0.6839,0.68399,0.68399
Si3,Na1_1_-1_-1_-1,11.5424700536415,0.5,0.8053,0.6183
Na1,Na1_25_-1_-1_-1,17.665186186395,1,1,1
Na2,Na1_25_-1_-1_-1,22.3739654467531,1.25,1.5,1
Si1,Na1_25_-1_-1_-1,22.3739654467531,1.25,1,1.5
Si2,Na1_25_-1_-1_-1,20.9148738506726,1.1839,1.18399,1.18399
Si3,Na1_25_-1_-1_-1,20.2814057740782,1,1.3053,1.1183
Na1,Na2_1_-1_-1_-1,11.6844223782137,0.5,1,0.25
Na2,Na2_1_-1_-1_-1,17.2932458744737,0.75,1.5,0.25
Si1,Na2_1_-1_-1_-1,14.8674695938818,0.75,1,0.75
Si2,Na2_1_-1_-1_-1,14.6308515574509,0.6839,1.18399,0.43399
Si3,Na2_1_-1_-1_-1,14.7425935739903,0.5,1.3053,0.3683
Na1,Na2_2_-1_-1_-1,13.7308239669912,1,0.75,0.5
Na2,Na2_2_-1_-1_-1,18.7367594149842,1.25,1.25,0.5
Si1,Na2_2_-1_-1_-1,18.029455153304,1.25,0.75,1
Si2,Na2_2_-1_-1_-1,16.887889815488,1.1839,0.93399,0.68399
Si3,Na2_2_-1_-1_-1,16.1129771642103,1,1.0553,0.6183
Na1,Na2_3_-1_-1_-1,11.6844223782137,0.25,0.5,1
Na2,Na2_3_-1_-1_-1,15.2985,0.5,1,1
Si1,Na2_3_-1_-1_-1,16.9131281184174,0.5,0.5,1.5
Si2,Na2_3_-1_-1_-1,14.6310115227283,0.4339,0.68399,1.18399
Si3,Na2_3_-1_-1_-1,14.2844376613156,0.25,0.8053,1.1183
Na1,Na2_4_-1_-1_-1,13.7308239669912,0.5,1,0.75
Na2,Na2_4_-1_-1_-1,18.7367594149842,0.75,1.5,0.75
Si1,Na2_4_-1_-1_-1,18.029455153304,0.75,1,1.25
Si2,Na2_4_-1_-1_-1,16.8881669870994,0.6839,1.18399,0.93399
Si3,Na2_4_-1_-1_-1,16.782710883113,0.5,1.3053,0.8683
Na1,Na2_5_-1_-1_-1,11.6844223782137,1,0.25,0.5
Na2,Na2_5_-1_-1_-1,15.7177146040701,1.25,0.75,0.5
Si1,Na2_5_-1_-1_-1,16.5242685957654,1.25,0.25,1
Si2,Na2_5_-1_-1_-1,14.630531621649,1.1839,0.43399,0.68399
Si3,Na2_5_-1_-1_-1,13.2612611922494,1,0.5553,0.6183
Na1,Na2_6_-1_-1_-1,13.7308239669912,0.75,0.5,1
Na2,Na2_6_-1_-1_-1,17.665186186395,1,1,1
Si1,Na2_6_-1_-1_-1,19.0805818438537,1,0.5,1.5
Si2,Na2_6_-1_-1_-1,16.8880284018623,0.9339,0.68399,1.18399
Si3,Na2_6_-1_-1_-1,16.0017174015795,0.75,0.8053,1.1183
Na1,Si1_1_-1_-1_-1,11.6844223782137,1,0.5,0.25
Na2,Si1_1_-1_-1_-1,16.5242685957654,1.25,1,0.25
Si1,Si1_1_-1_-1_-1,15.7177146040701,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.6305316216491,1.1839,0.68399,0.43399
Si3,Si1_1_-1_-1_-1,13.623027604118,1,0.8053,0.3683
Na1,Si1_2_-1_-1_-1,13.7308239669912,0.5,0.75,1
Na2,Si1_2_-1_-1_-1,18.029455153304,0.75,1.25,1
Si1,Si1_2_-1_-1_-1,18.7367594149842,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,16.8881669870994,0.6839,0.93399,1.18399
Si3,Si1_2_-1_-1_-1,16.4904078752668,0.5,1.0553,1.1183
Na1,Si1_3_-1_-1_-1,11.6844223782137,0.25,1,0.5
Na2,Si1_3_-1_-1_-1,16.9131281184174,0.5,1.5,0.5
Si1,Si1_3_-1_-1_-1,15.2985,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.6310115227283,0.4339,1.18399,0.68399
Si3,Si1_3_-1_-1_-1,14.9498101889961,0.25,1.3053,0.6183
Na1,Si1_4_-1_-1_-1,13.7308239669912,1,0.5,0.75
Na2,Si1_4_-1_-1_-1,18.029455153304,1.25,1,0.75
Si1,Si1_4_-1_-1_-1,18.7367594149842,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,16.887889815488,1.1839,0.68399,0.93399
Si3,Si1_4_-1_-1_-1,15.8082953034431,1,0.8053,0.8683
Na1,Si1_5_-1_-1_-1,11.6844223782137,0.5,0.25,1
Na2,Si1_5_-1_-1_-1,14.8674695938818,0.75,0.75,1
Si1,Si1_5_-1_-1_-1,17.2932458744737,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.6308515574509,0.6839,0.43399,1.18399
Si3,Si1_5_-1_-1_-1,13.7173819370666,0.5,0.5553,1.1183
Na1,Si1_6_-1_-1_-1,13.7308239669912,0.75,1,0.5
Na2,Si1_6_-1_-1_-1,19.0805818438537,1,1.5,0.5
Si1,Si1_6_-1_-1_-1,17.665186186395,1,1,1
Si2,Si1_6_-1_-1_-1,16.8880284018623,0.9339,1.18399,0.68399
Si3,Si1_6_-1_-1_-1,16.5983922470525,0.75,1.3053,0.6183
Na1,Si2_1_-1_-1_-1,8.33342465711953,0.31601,0.68399,0.3161
Na2,Si2_1_-1_-1_-1,13.7672101666381,0.56601,1.18399,0.3161
Si1,Si2_1_-1_-1_-1,12.2991180480753,0.56601,0.68399,0.8161
Si2,Si2_1_-1_-1_-1,11.4182772137483,0.49991,0.86798,0.50009
Si3,Si2_1_-1_-1_-1,11.4812856217233,0.31601,0.98929,0.4344
Na1,Si2_2_-1_-1_-1,8.33230118200895,0.31601,0.6839,0.31601
Na2,Si2_2_-1_-1_-1,13.7661901221839,0.56601,1.1839,0.31601
Si1,Si2_2_-1_-1_-1,12.2979762346584,0.56601,0.6839,0.81601
Si2,Si2_2_-1_-1_-1,11.4171555616065,0.49991,0.86789,0.5
