Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.2591972071017,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.3940070129898,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.3940070129898,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,14.3940070129898,0.75,0.5,1
Ge2,Ba1_1_-1_-1_-1,12.657322582108,0.6835,0.6835,0.6835
Ge3,Ba1_1_-1_-1_-1,12.1838510763625,0.5,0.815,0.62
Ba1,Ba1_25_-1_-1_-1,18.5183944142034,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.4546023110604,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.4546023110604,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,23.4546023110604,1.25,1,1.5
Ge2,Ba1_25_-1_-1_-1,21.9165197892097,1.1835,1.1835,1.1835
Ge3,Ba1_25_-1_-1_-1,21.3393863760086,1,1.315,1.12
Ba1,Ba2_1_-1_-1_-1,12.2487665750475,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.1284898118955,0.75,1.5,0.25
Ge1,Ba2_1_-1_-1_-1,15.585551319732,0.75,1,0.75
Cu1,Ba2_1_-1_-1_-1,15.585551319732,0.75,1,0.75
Ge2,Ba2_1_-1_-1_-1,15.3295575810726,0.6835,1.1835,0.4335
Ge3,Ba2_1_-1_-1_-1,15.5529709680749,0.5,1.315,0.37
Ba1,Ba2_2_-1_-1_-1,14.3940070129898,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.6417234004555,1.25,1.25,0.5
Ge1,Ba2_2_-1_-1_-1,18.9002571543352,1.25,0.75,1
Cu1,Ba2_2_-1_-1_-1,18.9002571543352,1.25,0.75,1
Ge2,Ba2_2_-1_-1_-1,17.6953788571814,1.1835,0.9335,0.6835
Ge3,Ba2_2_-1_-1_-1,16.9677578346162,1,1.065,0.62
Ba1,Ba2_3_-1_-1_-1,12.2487665750475,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.0374,0.5,1,1
Ge1,Ba2_3_-1_-1_-1,17.7300128042819,0.5,0.5,1.5
Cu1,Ba2_3_-1_-1_-1,17.7300128042819,0.5,0.5,1.5
Ge2,Ba2_3_-1_-1_-1,15.3295575810726,0.4335,0.6835,1.1835
