Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.62621877322555,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.9645652243057,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.9645652243057,0.75,0.5,1
In1,Ba1_1_-1_-1_-1,14.9645652243057,0.75,0.5,1
Ge2,Ba1_1_-1_-1_-1,13.1744430130365,0.6843,0.6843,0.6843
In2,Ba1_1_-1_-1_-1,13.1744430130365,0.6843,0.6843,0.6843
Ge3,Ba1_1_-1_-1_-1,12.5647062175855,0.5,0.8048,0.6165
In3,Ba1_1_-1_-1_-1,12.5647062175855,0.5,0.8048,0.6165
Ba1,Ba1_25_-1_-1_-1,19.2524375464511,1,1,1
Ba2,Ba1_25_-1_-1_-1,24.3843097879046,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,24.3843097879046,1.25,1,1.5
In1,Ba1_25_-1_-1_-1,24.3843097879046,1.25,1,1.5
Ge2,Ba1_25_-1_-1_-1,22.800661786262,1.1843,1.1843,1.1843
In2,Ba1_25_-1_-1_-1,22.800661786262,1.1843,1.1843,1.1843
Ge3,Ba1_25_-1_-1_-1,22.0888345754986,1,1.3048,1.1165
In3,Ba1_25_-1_-1_-1,22.0888345754986,1,1.3048,1.1165
Ba1,Ba2_1_-1_-1_-1,12.734290469928,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.8470776736077,0.75,1.5,0.25
Ge1,Ba2_1_-1_-1_-1,16.2033406729909,0.75,1,0.75
In1,Ba2_1_-1_-1_-1,16.2033406729909,0.75,1,0.75
Ge2,Ba2_1_-1_-1_-1,15.9514683400162,0.6843,1.1843,0.4343
In2,Ba2_1_-1_-1_-1,15.9514683400162,0.6843,1.1843,0.4343
Ge3,Ba2_1_-1_-1_-1,16.0571380613897,0.5,1.3048,0.3665
In3,Ba2_1_-1_-1_-1,16.0571380613897,0.5,1.3048,0.3665
Ba1,Ba2_2_-1_-1_-1,14.9645652243057,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,20.4202937151991,1.25,1.25,0.5
Ge1,Ba2_2_-1_-1_-1,19.6494367890024,1.25,0.75,1
In1,Ba2_2_-1_-1_-1,19.6494367890024,1.25,0.75,1
Ge2,Ba2_2_-1_-1_-1,18.4118455341969,1.1843,0.9343,0.6843
In2,Ba2_2_-1_-1_-1,18.4118455341969,1.1843,0.9343,0.6843
Ge3,Ba2_2_-1_-1_-1,17.5492253239827,1,1.0548,0.6165
In3,Ba2_2_-1_-1_-1,17.5492253239827,1,1.0548,0.6165
Ba1,Ba2_3_-1_-1_-1,12.734290469928,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.6731,0.5,1,1
Ge1,Ba2_3_-1_-1_-1,18.4328055973582,0.5,0.5,1.5
In1,Ba2_3_-1_-1_-1,18.4328055973582,0.5,0.5,1.5
Ge2,Ba2_3_-1_-1_-1,15.9514683400162,0.4343,0.6843,1.1843
In2,Ba2_3_-1_-1_-1,15.9514683400162,0.4343,0.6843,1.1843
Ge3,Ba2_3_-1_-1_-1,15.5487533225617,0.25,0.8048,1.1165
In3,Ba2_3_-1_-1_-1,15.5487533225617,0.25,0.8048,1.1165
Ba1,Ba2_4_-1_-1_-1,14.9645652243057,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,20.4202937151991,0.75,1.5,0.75
Ge1,Ba2_4_-1_-1_-1,19.6494367890024,0.75,1,1.25
In1,Ba2_4_-1_-1_-1,19.6494367890024,0.75,1,1.25
Ge2,Ba2_4_-1_-1_-1,18.4118455341969,0.6843,1.1843,0.9343
In2,Ba2_4_-1_-1_-1,18.4118455341969,0.6843,1.1843,0.9343
Ge3,Ba2_4_-1_-1_-1,18.2757096429023,0.5,1.3048,0.8665
In3,Ba2_4_-1_-1_-1,18.2757096429023,0.5,1.3048,0.8665
Ba1,Ba2_5_-1_-1_-1,12.734290469928,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,17.1299818521503,1.25,0.75,0.5
Ge1,Ba2_5_-1_-1_-1,18.0090062897707,1.25,0.25,1
In1,Ba2_5_-1_-1_-1,18.0090062897707,1.25,0.25,1
Ge2,Ba2_5_-1_-1_-1,15.9514683400162,1.1843,0.4343,0.6843
In2,Ba2_5_-1_-1_-1,15.9514683400162,1.1843,0.4343,0.6843
Ge3,Ba2_5_-1_-1_-1,14.4409336810869,1,0.5548,0.6165
In3,Ba2_5_-1_-1_-1,14.4409336810869,1,0.5548,0.6165
Ba1,Ba2_6_-1_-1_-1,14.9645652243057,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,19.2524375464511,1,1,1
Ge1,Ba2_6_-1_-1_-1,20.7950092584735,1,0.5,1.5
In1,Ba2_6_-1_-1_-1,20.7950092584735,1,0.5,1.5
Ge2,Ba2_6_-1_-1_-1,18.4118455341969,0.9343,0.6843,1.1843
In2,Ba2_6_-1_-1_-1,18.4118455341969,0.9343,0.6843,1.1843
Ge3,Ba2_6_-1_-1_-1,17.4223933047636,0.75,0.8048,1.1165
In3,Ba2_6_-1_-1_-1,17.4223933047636,0.75,0.8048,1.1165
Ba1,Ge1_1_-1_-1_-1,12.734290469928,1,0.5,0.25
Ba2,Ge1_1_-1_-1_-1,18.0090062897707,1.25,1,0.25
Ge1,Ge1_1_-1_-1_-1,17.1299818521503,1.25,0.5,0.75
In1,Ge1_1_-1_-1_-1,17.1299818521503,1.25,0.5,0.75
Ge2,Ge1_1_-1_-1_-1,15.9514683400162,1.1843,0.6843,0.4343
In2,Ge1_1_-1_-1_-1,15.9514683400162,1.1843,0.6843,0.4343
Ge3,Ge1_1_-1_-1_-1,14.838227569766,1,0.8048,0.3665
In3,Ge1_1_-1_-1_-1,14.838227569766,1,0.8048,0.3665
Ba1,Ge1_2_-1_-1_-1,14.9645652243057,0.5,0.75,1
Ba2,Ge1_2_-1_-1_-1,19.6494367890024,0.75,1.25,1
Ge1,Ge1_2_-1_-1_-1,20.4202937151991,0.75,0.75,1.5
In1,Ge1_2_-1_-1_-1,20.4202937151991,0.75,0.75,1.5
Ge2,Ge1_2_-1_-1_-1,18.4118455341969,0.6843,0.9343,1.1843
In2,Ge1_2_-1_-1_-1,18.4118455341969,0.6843,0.9343,1.1843
Ge3,Ge1_2_-1_-1_-1,17.9546409354533,0.5,1.0548,1.1165
In3,Ge1_2_-1_-1_-1,17.9546409354533,0.5,1.0548,1.1165
Ba1,Ge1_3_-1_-1_-1,12.734290469928,0.25,1,0.5
Ba2,Ge1_3_-1_-1_-1,18.4328055973582,0.5,1.5,0.5
Ge1,Ge1_3_-1_-1_-1,16.6731,0.5,1,1
In1,Ge1_3_-1_-1_-1,16.6731,0.5,1,1
Ge2,Ge1_3_-1_-1_-1,15.9514683400162,0.4343,1.1843,0.6843
In2,Ge1_3_-1_-1_-1,15.9514683400162,0.4343,1.1843,0.6843
Ge3,Ge1_3_-1_-1_-1,16.2796988162282,0.25,1.3048,0.6165
In3,Ge1_3_-1_-1_-1,16.2796988162282,0.25,1.3048,0.6165
Ba1,Ge1_4_-1_-1_-1,14.9645652243057,1,0.5,0.75
Ba2,Ge1_4_-1_-1_-1,19.6494367890024,1.25,1,0.75
Ge1,Ge1_4_-1_-1_-1,20.4202937151991,1.25,0.5,1.25
In1,Ge1_4_-1_-1_-1,20.4202937151991,1.25,0.5,1.25
Ge2,Ge1_4_-1_-1_-1,18.4118455341969,1.1843,0.6843,0.9343
In2,Ge1_4_-1_-1_-1,18.4118455341969,1.1843,0.6843,0.9343
Ge3,Ge1_4_-1_-1_-1,17.2146123291029,1,0.8048,0.8665
In3,Ge1_4_-1_-1_-1,17.2146123291029,1,0.8048,0.8665
