Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.23616093136104,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.3581956670224,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,14.3581956670224,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.3581956670224,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.6258319931705,0.6835,0.6835,0.6835
Si1,Ba1_1_-1_-1_-1,12.6258319931705,0.6835,0.6835,0.6835
Ge3,Ba1_1_-1_-1_-1,12.1422838551674,0.5,0.6199,0.8136
Si2,Ba1_1_-1_-1_-1,12.1422838551674,0.5,0.6199,0.8136
Ba1,Ba1_25_-1_-1_-1,18.4723218627221,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.3962487978842,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,23.3962487978842,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.3962487978842,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,21.8619929245316,1.1835,1.1835,1.1835
Si1,Ba1_25_-1_-1_-1,21.8619929245316,1.1835,1.1835,1.1835
Ge3,Ba1_25_-1_-1_-1,21.2758623328635,1,1.1199,1.3136
Si2,Ba1_25_-1_-1_-1,21.2758623328635,1,1.1199,1.3136
Ba1,Ba2_1_-1_-1_-1,12.218292446676,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.435868835416,1.25,0.5,0.75
Cu1,Ba2_1_-1_-1_-1,17.27927488713,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.27927488713,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.2914186466141,1.1835,0.6835,0.4335
Si1,Ba2_1_-1_-1_-1,15.2914186466141,1.1835,0.6835,0.4335
Ge3,Ba2_1_-1_-1_-1,13.913312973622,1,0.6199,0.5636
Si2,Ba2_1_-1_-1_-1,13.913312973622,1,0.6199,0.5636
Ba1,Ba2_2_-1_-1_-1,14.3581956670224,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.5928560800869,0.75,0.75,1.5
Cu1,Ba2_2_-1_-1_-1,18.8532345533863,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,18.8532345533863,0.75,1.25,1
Ge2,Ba2_2_-1_-1_-1,17.6513539144599,0.6835,0.9335,1.1835
Si1,Ba2_2_-1_-1_-1,17.6513539144599,0.6835,0.9335,1.1835
Ge3,Ba2_2_-1_-1_-1,17.6287997161097,0.5,0.8699,1.3136
Si2,Ba2_2_-1_-1_-1,17.6287997161097,0.5,0.8699,1.3136
Ba1,Ba2_3_-1_-1_-1,12.218292446676,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.9975,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.6859016945702,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,17.6859016945702,0.5,1.5,0.5
Ge2,Ba2_3_-1_-1_-1,15.2914186466141,0.4335,1.1835,0.6835
Si1,Ba2_3_-1_-1_-1,15.2914186466141,0.4335,1.1835,0.6835
Ge3,Ba2_3_-1_-1_-1,15.0017582822634,0.25,1.1199,0.8136
Si2,Ba2_3_-1_-1_-1,15.0017582822634,0.25,1.1199,0.8136
Ba1,Ba2_4_-1_-1_-1,14.3581956670224,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.5928560800869,1.25,0.5,1.25
Cu1,Ba2_4_-1_-1_-1,18.8532345533863,1.25,1,0.75
Ge1,Ba2_4_-1_-1_-1,18.8532345533863,1.25,1,0.75
Ge2,Ba2_4_-1_-1_-1,17.6513539144599,1.1835,0.6835,0.9335
Si1,Ba2_4_-1_-1_-1,17.6513539144599,1.1835,0.6835,0.9335
Ge3,Ba2_4_-1_-1_-1,16.9151101729181,1,0.6199,1.0636
Si2,Ba2_4_-1_-1_-1,16.9151101729181,1,0.6199,1.0636
Ba1,Ba2_5_-1_-1_-1,12.218292446676,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,18.0833873175077,0.75,0.25,1.5
