Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
I1,I1_1_-1_-1_-1,9.69688644617436,0.5,0.5,0.5
I2,I1_1_-1_-1_-1,15.0744225863713,0.75,1,0.5
Sn1,I1_1_-1_-1_-1,12.7410592151575,0.5,0.8099,0.6236
In1,I1_1_-1_-1_-1,12.8750991765275,0.5,0.821,0.631
Sn2,I1_1_-1_-1_-1,12.4371707604613,0.5,0.8258,0.5494
As1,I1_1_-1_-1_-1,13.3471823799722,0.68822,0.68822,0.68822
As2,I1_1_-1_-1_-1,14.9759731008604,0.5,1,0.7341
I1,I1_25_-1_-1_-1,19.3937728923487,1,1,1
I2,I1_25_-1_-1_-1,24.5633190614074,1.25,1.5,1
Sn1,I1_25_-1_-1_-1,22.3332156859609,1,1.3099,1.1236
In1,I1_25_-1_-1_-1,22.4616452808653,1,1.321,1.131
Sn2,I1_25_-1_-1_-1,21.9957249189854,1,1.3258,1.0494
As1,I1_25_-1_-1_-1,23.0440688261466,1.18822,1.18822,1.18822
As2,I1_25_-1_-1_-1,24.4623132523192,1,1.5,1.2341
I1,I2_1_-1_-1_-1,12.8277750141051,0.5,1,0.25
I2,I2_1_-1_-1_-1,18.9854372052634,0.75,1.5,0.25
Sn1,I2_1_-1_-1_-1,16.2469009013889,0.5,1.3099,0.3736
In1,I2_1_-1_-1_-1,16.3805719243077,0.5,1.321,0.381
Sn2,I2_1_-1_-1_-1,16.2158926481793,0.5,1.3258,0.2994
As1,I2_1_-1_-1_-1,16.139030875543,0.68822,1.18822,0.43822
As2,I2_1_-1_-1_-1,18.5152232659167,0.5,1.5,0.4841
I1,I2_2_-1_-1_-1,15.0744225863713,1,0.75,0.5
I2,I2_2_-1_-1_-1,20.5702024874574,1.25,1.25,0.5
Sn1,I2_2_-1_-1_-1,17.7473861805394,1,1.0599,0.6236
In1,I2_2_-1_-1_-1,17.863345829167,1,1.071,0.631
Sn2,I2_2_-1_-1_-1,17.5589024905737,1,1.0758,0.5494
As1,I2_2_-1_-1_-1,18.6212886828949,1.18822,0.93822,0.68822
As2,I2_2_-1_-1_-1,19.7188128986051,1,1.25,0.7341
I1,I2_3_-1_-1_-1,12.8277750141051,0.25,0.5,1
I2,I2_3_-1_-1_-1,16.7955,0.5,1,1
Sn1,I2_3_-1_-1_-1,15.759215531842,0.25,0.8099,1.1236
In1,I2_3_-1_-1_-1,15.8969878230726,0.25,0.821,1.131
Sn2,I2_3_-1_-1_-1,15.2117993134269,0.25,0.8258,1.0494
As1,I2_3_-1_-1_-1,16.139030875543,0.43822,0.68822,1.18822
As2,I2_3_-1_-1_-1,18.0042147834082,0.25,1,1.2341
I1,I2_4_-1_-1_-1,15.0744225863713,0.5,1,0.75
I2,I2_4_-1_-1_-1,20.5702024874574,0.75,1.5,0.75
Sn1,I2_4_-1_-1_-1,18.4971422817675,0.5,1.3099,0.8736
In1,I2_4_-1_-1_-1,18.6395648835057,0.5,1.321,0.881
