Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Te1,Te1_1_-1_-1_-1,16.8800324202517,0.25,1.5,0.75
Te2,Te1_1_-1_-1_-1,11.4052289539985,0.25,1,0.5
Se1,Te1_1_-1_-1_-1,11.4052289539985,0.25,1,0.5
P1,Te1_1_-1_-1_-1,14.282320836523,0.43403,1.18403,0.68403
Si1,Te1_1_-1_-1_-1,13.9543536250963,0.25,1.11726,0.8087
Si2,Te1_1_-1_-1_-1,16.1294294687149,0.25,1.25,1
Te1,Te1_2_-1_-1_-1,14.93295,1,1,0.5
Te2,Te1_2_-1_-1_-1,11.4052289539985,1,0.5,0.25
Se1,Te1_2_-1_-1_-1,11.4052289539985,1,0.5,0.25
P1,Te1_2_-1_-1_-1,14.282320836523,1.18403,0.68403,0.43403
Si1,Te1_2_-1_-1_-1,12.9539670268614,1,0.61726,0.5587
Si2,Te1_2_-1_-1_-1,14.5122188496884,1,0.75,0.75
Te1,Te1_3_-1_-1_-1,18.289053927247,0.5,1.25,1.25
Te2,Te1_3_-1_-1_-1,13.4027328011165,0.5,0.75,1
Se1,Te1_3_-1_-1_-1,13.4027328011165,0.5,0.75,1
P1,Te1_3_-1_-1_-1,16.485676583352,0.68403,0.93403,1.18403
Si1,Te1_3_-1_-1_-1,16.4031070599934,0.5,0.86726,1.3087
Si2,Te1_3_-1_-1_-1,18.6246608912753,0.5,1,1.5
Te1,Te1_4_-1_-1_-1,18.289053927247,0.75,1.5,0.75
Te2,Te1_4_-1_-1_-1,13.4027328011165,0.75,1,0.5
Se1,Te1_4_-1_-1_-1,13.4027328011165,0.75,1,0.5
P1,Te1_4_-1_-1_-1,16.485676583352,0.93403,1.18403,0.68403
Si1,Te1_4_-1_-1_-1,15.6293948743782,0.75,1.11726,0.8087
Si2,Te1_4_-1_-1_-1,17.5986503468661,0.75,1.25,1
Te1,Te1_5_-1_-1_-1,17.2430854045904,1,1,1
Te2,Te1_5_-1_-1_-1,13.4027328011165,1,0.5,0.75
