Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Si1,Si1_1_-1_-1_-1,15.8426980979803,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.7346029939896,1.1832,0.6832,0.4332
Si3,Si1_1_-1_-1_-1,13.7356518538038,1,0.8048,0.3709
Sr1,Si1_1_-1_-1_-1,11.7773341004289,1,0.5,0.25
Ba1,Si1_1_-1_-1_-1,16.6556656134257,1.25,1,0.25
Sr2,Si1_1_-1_-1_-1,16.6556656134257,1.25,1,0.25
Si1,Si1_2_-1_-1_-1,18.885749628589,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,17.009097945997,0.6832,0.9332,1.1832
Si3,Si1_2_-1_-1_-1,16.6366827236454,0.5,1.0548,1.1209
Sr1,Si1_2_-1_-1_-1,13.8400081834559,0.5,0.75,1
Ba1,Si1_2_-1_-1_-1,18.1728210531896,0.75,1.25,1
Sr2,Si1_2_-1_-1_-1,18.1728210531896,0.75,1.25,1
Si1,Si1_3_-1_-1_-1,15.42015,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.7346029939896,0.4332,1.1832,0.6832
Si3,Si1_3_-1_-1_-1,15.075407735997,0.25,1.3048,0.6209
Sr1,Si1_3_-1_-1_-1,11.7773341004289,0.25,1,0.5
Ba1,Si1_3_-1_-1_-1,17.0476172536663,0.5,1.5,0.5
Sr2,Si1_3_-1_-1_-1,17.0476172536663,0.5,1.5,0.5
Si1,Si1_4_-1_-1_-1,18.885749628589,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,17.009097945997,1.1832,0.6832,0.9332
Si3,Si1_4_-1_-1_-1,15.9463201706699,1,0.8048,0.8709
Sr1,Si1_4_-1_-1_-1,13.8400081834559,1,0.5,0.75
Ba1,Si1_4_-1_-1_-1,18.1728210531896,1.25,1,0.75
Sr2,Si1_4_-1_-1_-1,18.1728210531896,1.25,1,0.75
Si1,Si1_5_-1_-1_-1,17.4307576148815,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.7346029939896,0.6832,0.4332,1.1832
Si3,Si1_5_-1_-1_-1,13.8465728991109,0.5,0.5548,1.1209
Sr1,Si1_5_-1_-1_-1,11.7773341004289,0.5,0.25,1
Ba1,Si1_5_-1_-1_-1,14.9856921435498,0.75,0.75,1
Sr2,Si1_5_-1_-1_-1,14.9856921435498,0.75,0.75,1
Si1,Si1_6_-1_-1_-1,17.8056555068888,1,1,1
Si2,Si1_6_-1_-1_-1,17.009097945997,0.9332,1.1832,0.6832
Si3,Si1_6_-1_-1_-1,16.7364317108384,0.75,1.3048,0.6209
Sr1,Si1_6_-1_-1_-1,13.8400081834559,0.75,1,0.5
Ba1,Si1_6_-1_-1_-1,19.2323060508874,1,1.5,0.5
Sr2,Si1_6_-1_-1_-1,19.2323060508874,1,1.5,0.5
Si1,Si2_1_-1_-1_-1,12.4009998044229,0.5668,0.6832,0.8168
Si2,Si2_1_-1_-1_-1,11.4964843496276,0.5,0.8664,0.5
Si3,Si2_1_-1_-1_-1,11.576358167878,0.3168,0.988,0.4377
Sr1,Si2_1_-1_-1_-1,8.39882735566217,0.3168,0.6832,0.3168
Ba1,Si2_1_-1_-1_-1,13.8746573014024,0.5668,1.1832,0.3168
Sr2,Si2_1_-1_-1_-1,13.8746573014024,0.5668,1.1832,0.3168
Si1,Si2_4_-1_-1_-1,15.8299745373913,0.9332,0.3168,1.1832
Si2,Si2_4_-1_-1_-1,13.6043361761963,0.8664,0.5,0.8664
Si3,Si2_4_-1_-1_-1,12.589348130649,0.6832,0.6216,0.8041
Sr1,Si2_4_-1_-1_-1,10.4528283269306,0.6832,0.3168,0.6832
Ba1,Si2_4_-1_-1_-1,14.5556440864838,0.9332,0.8168,0.6832
Sr2,Si2_4_-1_-1_-1,14.5556440864838,0.9332,0.8168,0.6832
Si1,Si2_7_-1_-1_-1,13.8746573014024,0.5668,0.3168,1.1832
Si2,Si2_7_-1_-1_-1,11.4964843496276,0.5,0.5,0.8664
Si3,Si2_7_-1_-1_-1,10.943964878992,0.3168,0.6216,0.8041
Sr1,Si2_7_-1_-1_-1,8.39882735566217,0.3168,0.3168,0.6832
Ba1,Si2_7_-1_-1_-1,12.4009998044229,0.5668,0.8168,0.6832
Sr2,Si2_7_-1_-1_-1,12.4009998044229,0.5668,0.8168,0.6832
Si1,Si2_10_-1_-1_-1,14.5556440864838,0.9332,0.6832,0.8168
Si2,Si2_10_-1_-1_-1,13.6043361761963,0.8664,0.8664,0.5
Si3,Si2_10_-1_-1_-1,13.142807444114,0.6832,0.988,0.4377
Sr1,Si2_10_-1_-1_-1,10.4528283269306,0.6832,0.6832,0.3168
Ba1,Si2_10_-1_-1_-1,15.8299745373913,0.9332,1.1832,0.3168
Sr2,Si2_10_-1_-1_-1,15.8299745373913,0.9332,1.1832,0.3168
Si1,Si2_13_-1_-1_-1,13.1584746718732,0.9332,0.3168,0.8168
Si2,Si2_13_-1_-1_-1,11.4964843496276,0.8664,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.5074998129226,0.6832,0.6216,0.4377
Sr1,Si2_13_-1_-1_-1,8.39882735566217,0.6832,0.3168,0.3168
Ba1,Si2_13_-1_-1_-1,13.1584746718732,0.9332,0.8168,0.3168
Sr2,Si2_13_-1_-1_-1,13.1584746718732,0.9332,0.8168,0.3168
Si1,Si2_16_-1_-1_-1,15.2061643524402,0.5668,0.6832,1.1832
Si2,Si2_16_-1_-1_-1,13.6043361761963,0.5,0.8664,0.8664
Si3,Si2_16_-1_-1_-1,13.494302592839,0.3168,0.988,0.8041
Sr1,Si2_16_-1_-1_-1,10.4528283269306,0.3168,0.6832,0.6832
Ba1,Si2_16_-1_-1_-1,15.2061643524402,0.5668,1.1832,0.6832
Sr2,Si2_16_-1_-1_-1,15.2061643524402,0.5668,1.1832,0.6832
Si1,Si2_19_-1_-1_-1,17.009097945997,0.9332,0.6832,1.1832
Si2,Si2_19_-1_-1_-1,15.4268199311685,0.8664,0.8664,0.8664
Si3,Si2_19_-1_-1_-1,14.8599300654197,0.6832,0.988,0.8041
Sr1,Si2_19_-1_-1_-1,12.1648238423064,0.6832,0.6832,0.6832
Ba1,Si2_19_-1_-1_-1,17.009097945997,0.9332,1.1832,0.6832
Sr2,Si2_19_-1_-1_-1,17.009097945997,0.9332,1.1832,0.6832
Si1,Si2_22_-1_-1_-1,10.7267645199861,0.5668,0.3168,0.8168
Si2,Si2_22_-1_-1_-1,8.90282775344441,0.5,0.5,0.5
Si3,Si2_22_-1_-1_-1,8.46677230333404,0.3168,0.6216,0.4377
Sr1,Si2_22_-1_-1_-1,5.64083166458238,0.3168,0.3168,0.3168
Ba1,Si2_22_-1_-1_-1,10.7267645199861,0.5668,0.8168,0.3168
Sr2,Si2_22_-1_-1_-1,10.7267645199861,0.5668,0.8168,0.3168
Si1,Si2_25_-1_-1_-1,15.4953087293627,1.0668,0.8168,0.6832
Si2,Si2_25_-1_-1_-1,15.0182689858608,1,1,0.3664
Si3,Si2_25_-1_-1_-1,14.6021777321828,0.8168,1.1216,0.3041
Sr1,Si2_25_-1_-1_-1,12.0232646290275,0.8168,0.8168,0.1832
Ba1,Si2_25_-1_-1_-1,17.523233992223,1.0668,1.3168,0.1832
Sr2,Si2_25_-1_-1_-1,17.523233992223,1.0668,1.3168,0.1832
Si1,Si2_28_-1_-1_-1,14.3744573516462,0.4332,0.1832,1.3168
Si2,Si2_28_-1_-1_-1,11.5782312394138,0.3664,0.3664,1
Si3,Si2_28_-1_-1_-1,11.0289114164646,0.1832,0.488,0.9377
Sr1,Si2_28_-1_-1_-1,8.80907233547819,0.1832,0.1832,0.8168
Ba1,Si2_28_-1_-1_-1,11.8180322907987,0.4332,0.6832,0.8168
Sr2,Si2_28_-1_-1_-1,11.8180322907987,0.4332,0.6832,0.8168
Si1,Si2_31_-1_-1_-1,17.523233992223,1.0668,0.1832,1.3168
Si2,Si2_31_-1_-1_-1,15.0182689858608,1,0.3664,1
Si3,Si2_31_-1_-1_-1,13.7330267588817,0.8168,0.488,0.9377
Sr1,Si2_31_-1_-1_-1,12.0232646290275,0.8168,0.1832,0.8168
Ba1,Si2_31_-1_-1_-1,15.4953087293627,1.0668,0.6832,0.8168
Sr2,Si2_31_-1_-1_-1,15.4953087293627,1.0668,0.6832,0.8168
Si1,Si2_34_-1_-1_-1,11.8180322907987,0.4332,0.8168,0.6832
Si2,Si2_34_-1_-1_-1,11.5782312394138,0.3664,1,0.3664
Si3,Si2_34_-1_-1_-1,12.0939843556339,0.1832,1.1216,0.3041
Sr1,Si2_34_-1_-1_-1,8.80907233547819,0.1832,0.8168,0.1832
Ba1,Si2_34_-1_-1_-1,14.3744573516462,0.4332,1.3168,0.1832
Sr2,Si2_34_-1_-1_-1,14.3744573516462,0.4332,1.3168,0.1832
Si1,Si2_37_-1_-1_-1,16.5403797139676,0.4332,0.8168,1.3168
Si2,Si2_37_-1_-1_-1,15.0182689858608,0.3664,1,1
Si3,Si2_37_-1_-1_-1,15.1464290785462,0.1832,1.1216,0.9377
Sr1,Si2_37_-1_-1_-1,12.0232646290275,0.1832,0.8168,0.8168
Ba1,Si2_37_-1_-1_-1,16.5403797139676,0.4332,1.3168,0.8168
Sr2,Si2_37_-1_-1_-1,16.5403797139676,0.4332,1.3168,0.8168
