Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.01792252960736,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.0189302841729,0.75,0.5,1
Au1,Ba1_1_-1_-1_-1,14.0189302841729,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.0189302841729,0.75,1,0.5
Si2,Ba1_1_-1_-1_-1,12.3256965134673,0.6834,0.6834,0.6834
Si3,Ba1_1_-1_-1_-1,11.7694129608875,0.5,0.6164,0.8047
Ba1,Ba1_25_-1_-1_-1,18.0358450592147,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.8434260414785,1.25,1,1.5
Au1,Ba1_25_-1_-1_-1,22.8434260414785,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,22.8434260414785,1.25,1.5,1
Si2,Ba1_25_-1_-1_-1,21.3436190430747,1.1834,1.1834,1.1834
Si3,Ba1_25_-1_-1_-1,20.6917368603945,1,1.1164,1.3047
Ba1,Ba2_1_-1_-1_-1,11.9295901778938,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.047510753229,1.25,0.5,0.75
Au1,Ba2_1_-1_-1_-1,16.8709882231303,1.25,1,0.25
Si1,Ba2_1_-1_-1_-1,16.8709882231303,1.25,1,0.25
Si2,Ba2_1_-1_-1_-1,14.9284316919729,1.1834,0.6834,0.4334
Si3,Ba2_1_-1_-1_-1,13.5274491061418,1,0.6164,0.5547
Ba1,Ba2_2_-1_-1_-1,14.0189302841729,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.1299025187009,0.75,0.75,1.5
Au1,Ba2_2_-1_-1_-1,18.4077572812388,0.75,1.25,1
Si1,Ba2_2_-1_-1_-1,18.4077572812388,0.75,1.25,1
Si2,Ba2_2_-1_-1_-1,17.2325135611872,0.6834,0.9334,1.1834
Si3,Ba2_2_-1_-1_-1,17.1194630317807,0.5,0.8664,1.3047
Ba1,Ba2_3_-1_-1_-1,11.9295901778938,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,15.6195,0.5,1,1
Au1,Ba2_3_-1_-1_-1,17.2680069709854,0.5,1.5,0.5
Si1,Ba2_3_-1_-1_-1,17.2680069709854,0.5,1.5,0.5
Si2,Ba2_3_-1_-1_-1,14.9284316919729,0.4334,1.1834,0.6834
Si3,Ba2_3_-1_-1_-1,14.5647723888157,0.25,1.1164,0.8047
Ba1,Ba2_4_-1_-1_-1,14.0189302841729,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.1299025187009,1.25,0.5,1.25
Au1,Ba2_4_-1_-1_-1,18.4077572812388,1.25,1,0.75
Si1,Ba2_4_-1_-1_-1,18.4077572812388,1.25,1,0.75
Si2,Ba2_4_-1_-1_-1,17.2325135611872,1.1834,0.6834,0.9334
Si3,Ba2_4_-1_-1_-1,16.43915929096,1,0.6164,1.0547
Ba1,Ba2_5_-1_-1_-1,11.9295901778938,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,17.6561005285709,0.75,0.25,1.5
Au1,Ba2_5_-1_-1_-1,15.179425520256,0.75,0.75,1
Si1,Ba2_5_-1_-1_-1,15.179425520256,0.75,0.75,1
Si2,Ba2_5_-1_-1_-1,14.9284316919729,0.6834,0.4334,1.1834
Si3,Ba2_5_-1_-1_-1,15.0412569875296,0.5,0.3664,1.3047
Ba1,Ba2_6_-1_-1_-1,14.0189302841729,0.75,1,0.5
Ba2,Ba2_6_-1_-1_-1,18.0358450592147,1,1,1
Au1,Ba2_6_-1_-1_-1,19.4809391842385,1,1.5,0.5
Si1,Ba2_6_-1_-1_-1,19.4809391842385,1,1.5,0.5
Si2,Ba2_6_-1_-1_-1,17.2325135611872,0.9334,1.1834,0.6834
Si3,Ba2_6_-1_-1_-1,16.3201678679482,0.75,1.1164,0.8047
Ba1,Au1_1_-1_-1_-1,11.9295901778938,0.5,1,0.25
Ba2,Au1_1_-1_-1_-1,15.179425520256,0.75,1,0.75
Au1,Au1_1_-1_-1_-1,17.6561005285709,0.75,1.5,0.25
Si1,Au1_1_-1_-1_-1,17.6561005285709,0.75,1.5,0.25
Si2,Au1_1_-1_-1_-1,14.9284316919729,0.6834,1.1834,0.4334
Si3,Au1_1_-1_-1_-1,13.986178804479,0.5,1.1164,0.5547
Ba1,Au1_2_-1_-1_-1,14.0189302841729,1,0.75,0.5
Ba2,Au1_2_-1_-1_-1,18.4077572812388,1.25,0.75,1
Au1,Au1_2_-1_-1_-1,19.1299025187009,1.25,1.25,0.5
Si1,Au1_2_-1_-1_-1,19.1299025187009,1.25,1.25,0.5
Si2,Au1_2_-1_-1_-1,17.2325135611872,1.1834,0.9334,0.6834
Si3,Au1_2_-1_-1_-1,16.1256696022896,1,0.8664,0.8047
Ba1,Au1_3_-1_-1_-1,11.9295901778938,0.25,0.5,1
Ba2,Au1_3_-1_-1_-1,17.2680069709854,0.5,0.5,1.5
Au1,Au1_3_-1_-1_-1,15.6195,0.5,1,1
Si1,Au1_3_-1_-1_-1,15.6195,0.5,1,1
Si2,Au1_3_-1_-1_-1,14.9284316919729,0.4334,0.6834,1.1834
Si3,Au1_3_-1_-1_-1,15.2495924824471,0.25,0.6164,1.3047
Ba1,Au1_4_-1_-1_-1,14.0189302841729,0.5,1,0.75
Ba2,Au1_4_-1_-1_-1,18.4077572812388,0.75,1,1.25
Au1,Au1_4_-1_-1_-1,19.1299025187009,0.75,1.5,0.75
Si1,Au1_4_-1_-1_-1,19.1299025187009,0.75,1.5,0.75
Si2,Au1_4_-1_-1_-1,17.2325135611872,0.6834,1.1834,0.9334
Si3,Au1_4_-1_-1_-1,16.818658579838,0.5,1.1164,1.0547
Ba1,Au1_5_-1_-1_-1,11.9295901778938,1,0.25,0.5
Ba2,Au1_5_-1_-1_-1,16.8709882231303,1.25,0.25,1
Au1,Au1_5_-1_-1_-1,16.047510753229,1.25,0.75,0.5
Si1,Au1_5_-1_-1_-1,16.047510753229,1.25,0.75,0.5
Si2,Au1_5_-1_-1_-1,14.9284316919729,1.1834,0.4334,0.6834
Si3,Au1_5_-1_-1_-1,13.8996624919675,1,0.3664,0.8047
Ba1,Au1_6_-1_-1_-1,14.0189302841729,0.75,0.5,1
Ba2,Au1_6_-1_-1_-1,19.4809391842385,1,0.5,1.5
Au1,Au1_6_-1_-1_-1,18.0358450592147,1,1,1
Si1,Au1_6_-1_-1_-1,18.0358450592147,1,1,1
Si2,Au1_6_-1_-1_-1,17.2325135611872,0.9334,0.6834,1.1834
Si3,Au1_6_-1_-1_-1,16.9341476130542,0.75,0.6164,1.3047
Ba1,Si2_1_-1_-1_-1,8.50753366867866,0.3166,0.6834,0.3166
Ba2,Si2_1_-1_-1_-1,12.5601098384648,0.5666,0.6834,0.8166
Au1,Si2_1_-1_-1_-1,14.0544900961757,0.5666,1.1834,0.3166
Si1,Si2_1_-1_-1_-1,14.0544900961757,0.5666,1.1834,0.3166
Si2,Si2_1_-1_-1_-1,11.6483368382329,0.5,0.8668,0.5
Si3,Si2_1_-1_-1_-1,11.0492150657169,0.3166,0.7998,0.6213
Ba1,Si2_4_-1_-1_-1,10.5901115118256,0.6834,0.3166,0.6834
Ba2,Si2_4_-1_-1_-1,16.0370568037686,0.9334,0.3166,1.1834
Au1,Si2_4_-1_-1_-1,14.7449943444581,0.9334,0.8166,0.6834
Si1,Si2_4_-1_-1_-1,14.7449943444581,0.9334,0.8166,0.6834
Si2,Si2_4_-1_-1_-1,13.7856655785591,0.8668,0.5,0.8668
Si3,Si2_4_-1_-1_-1,13.2979602486979,0.6834,0.433,0.9881
Ba1,Si2_7_-1_-1_-1,8.50753366867866,0.3166,0.3166,0.6834
Ba2,Si2_7_-1_-1_-1,14.0544900961757,0.5666,0.3166,1.1834
Au1,Si2_7_-1_-1_-1,12.5601098384648,0.5666,0.8166,0.6834
Si1,Si2_7_-1_-1_-1,12.5601098384648,0.5666,0.8166,0.6834
Si2,Si2_7_-1_-1_-1,11.6483368382329,0.5,0.5,0.8668
Si3,Si2_7_-1_-1_-1,11.7074085119958,0.3166,0.433,0.9881
Ba1,Si2_10_-1_-1_-1,10.5901115118256,0.6834,0.6834,0.3166
Ba2,Si2_10_-1_-1_-1,14.7449943444581,0.9334,0.6834,0.8166
Au1,Si2_10_-1_-1_-1,16.0370568037686,0.9334,1.1834,0.3166
Si1,Si2_10_-1_-1_-1,16.0370568037686,0.9334,1.1834,0.3166
Si2,Si2_10_-1_-1_-1,13.7856655785591,0.8668,0.8668,0.5
Si3,Si2_10_-1_-1_-1,12.7223223618043,0.6834,0.7998,0.6213
Ba1,Si2_13_-1_-1_-1,8.50753366867866,0.6834,0.3166,0.3166
Ba2,Si2_13_-1_-1_-1,13.3282604082041,0.9334,0.3166,0.8166
Au1,Si2_13_-1_-1_-1,13.3282604082041,0.9334,0.8166,0.3166
Si1,Si2_13_-1_-1_-1,13.3282604082041,0.9334,0.8166,0.3166
Si2,Si2_13_-1_-1_-1,11.6483368382329,0.8668,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.6219656614849,0.6834,0.433,0.6213
Ba1,Si2_16_-1_-1_-1,10.5901115118256,0.3166,0.6834,0.6834
Ba2,Si2_16_-1_-1_-1,15.4045780394239,0.5666,0.6834,1.1834
Au1,Si2_16_-1_-1_-1,15.4045780394239,0.5666,1.1834,0.6834
Si1,Si2_16_-1_-1_-1,15.4045780394239,0.5666,1.1834,0.6834
Si2,Si2_16_-1_-1_-1,13.7856655785591,0.5,0.8668,0.8668
Si3,Si2_16_-1_-1_-1,13.6416548054352,0.3166,0.7998,0.9881
Ba1,Si2_19_-1_-1_-1,12.3256965134673,0.6834,0.6834,0.6834
Ba2,Si2_19_-1_-1_-1,17.2325135611872,0.9334,0.6834,1.1834
Au1,Si2_19_-1_-1_-1,17.2325135611872,0.9334,1.1834,0.6834
Si1,Si2_19_-1_-1_-1,17.2325135611872,0.9334,1.1834,0.6834
Si2,Si2_19_-1_-1_-1,15.6334704973273,0.8668,0.8668,0.8668
Si3,Si2_19_-1_-1_-1,15.0288748261423,0.6834,0.7998,0.9881
Ba1,Si2_22_-1_-1_-1,5.71014854574738,0.3166,0.3166,0.3166
Ba2,Si2_22_-1_-1_-1,10.8620452238564,0.5666,0.3166,0.8166
Au1,Si2_22_-1_-1_-1,10.8620452238564,0.5666,0.8166,0.3166
Si1,Si2_22_-1_-1_-1,10.8620452238564,0.5666,0.8166,0.3166
Si2,Si2_22_-1_-1_-1,9.01792252960736,0.5,0.5,0.5
Si3,Si2_22_-1_-1_-1,8.54715284785315,0.3166,0.433,0.6213
Ba1,Si2_25_-1_-1_-1,12.1761176616318,0.8166,0.8166,0.1834
Ba2,Si2_25_-1_-1_-1,15.6939721485576,1.0666,0.8166,0.6834
Au1,Si2_25_-1_-1_-1,17.747084213766,1.0666,1.3166,0.1834
