Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Sr1,Sr1_1_-1_-1_-1,9.05819271088334,0.5,0.5,0.5
Sr2,Sr1_1_-1_-1_-1,14.0815328250558,0.5,0.75,1
Ga1,Sr1_1_-1_-1_-1,14.0815328250558,0.75,0.5,1
Si1,Sr1_1_-1_-1_-1,14.0815328250558,0.75,0.5,1
Ga2,Sr1_1_-1_-1_-1,12.4097240139102,0.685,0.685,0.685
Si2,Sr1_1_-1_-1_-1,12.4097240139102,0.685,0.685,0.685
Ga3,Sr1_1_-1_-1_-1,11.8556852260642,0.5,0.808,0.618
Si3,Sr1_1_-1_-1_-1,11.8556852260642,0.5,0.808,0.618
Sr1,Sr1_25_-1_-1_-1,18.1163854217667,1,1,1
Sr2,Sr1_25_-1_-1_-1,22.945435002482,1,1.25,1.5
Ga1,Sr1_25_-1_-1_-1,22.945435002482,1.25,1,1.5
Si1,Sr1_25_-1_-1_-1,22.945435002482,1.25,1,1.5
Ga2,Sr1_25_-1_-1_-1,21.4679167247935,1.185,1.185,1.185
Si2,Sr1_25_-1_-1_-1,21.4679167247935,1.185,1.185,1.185
Ga3,Sr1_25_-1_-1_-1,20.8162129958481,1,1.308,1.118
Si3,Sr1_25_-1_-1_-1,20.8162129958481,1,1.308,1.118
Sr1,Sr2_1_-1_-1_-1,14.0815328250558,1,0.75,0.5
Sr2,Sr2_1_-1_-1_-1,18.1163854217667,1,1,1
Ga1,Sr2_1_-1_-1_-1,18.4899584445517,1.25,0.75,1
Si1,Sr2_1_-1_-1_-1,18.4899584445517,1.25,0.75,1
Ga2,Sr2_1_-1_-1_-1,17.3377846922962,1.185,0.935,0.685
Si2,Sr2_1_-1_-1_-1,17.3377846922962,1.185,0.935,0.685
Ga3,Sr2_1_-1_-1_-1,16.5421812132996,1,1.058,0.618
Si3,Sr2_1_-1_-1_-1,16.5421812132996,1,1.058,0.618
Sr1,Sr2_2_-1_-1_-1,11.9828626203477,0.25,0.5,1
Sr2,Sr2_2_-1_-1_-1,17.7349451146247,0.25,0.75,1.5
Ga1,Sr2_2_-1_-1_-1,17.3451184973612,0.5,0.5,1.5
Si1,Sr2_2_-1_-1_-1,17.3451184973612,0.5,0.5,1.5
Ga2,Sr2_2_-1_-1_-1,15.0219505046838,0.435,0.685,1.185
Si2,Sr2_2_-1_-1_-1,15.0219505046838,0.435,0.685,1.185
