Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Si1,Si1_1_-1_-1_-1,15.8317562631251,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.7376130031282,1.184,0.684,0.434
Si3,Si1_1_-1_-1_-1,13.7276880887247,1,0.805,0.371
Ba1,Si1_1_-1_-1_-1,16.644162298686,1.25,1,0.25
K1,Si1_1_-1_-1_-1,11.7692000285703,1,0.5,0.25
K2,Si1_1_-1_-1_-1,16.644162298686,1.25,1,0.25
Si1,Si1_2_-1_-1_-1,18.8727060957087,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,17.011256710366,0.684,0.934,1.184
Si3,Si1_2_-1_-1_-1,16.6272432305333,0.5,1.055,1.121
Ba1,Si1_2_-1_-1_-1,18.1602699078235,0.75,1.25,1
K1,Si1_2_-1_-1_-1,13.8304495159232,0.5,0.75,1
K2,Si1_2_-1_-1_-1,18.1602699078235,0.75,1.25,1
Si1,Si1_3_-1_-1_-1,15.4095,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.7376130031282,0.434,1.184,0.684
Si3,Si1_3_-1_-1_-1,15.0672588950616,0.25,1.305,0.621
Ba1,Si1_3_-1_-1_-1,17.0358432356605,0.5,1.5,0.5
K1,Si1_3_-1_-1_-1,11.7692000285703,0.25,1,0.5
K2,Si1_3_-1_-1_-1,17.0358432356605,0.5,1.5,0.5
Si1,Si1_4_-1_-1_-1,18.8727060957087,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,17.011256710366,1.184,0.684,0.934
Si3,Si1_4_-1_-1_-1,15.9369496068198,1,0.805,0.871
Ba1,Si1_4_-1_-1_-1,18.1602699078235,1.25,1,0.75
K1,Si1_4_-1_-1_-1,13.8304495159232,1,0.5,0.75
K2,Si1_4_-1_-1_-1,18.1602699078235,1.25,1,0.75
Si1,Si1_5_-1_-1_-1,17.4187189791615,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.7376130031282,0.684,0.434,1.184
Si3,Si1_5_-1_-1_-1,13.8387109805182,0.5,0.555,1.121
Ba1,Si1_5_-1_-1_-1,14.9753422039364,0.75,0.75,1
K1,Si1_5_-1_-1_-1,11.7692000285703,0.5,0.25,1
K2,Si1_5_-1_-1_-1,14.9753422039364,0.75,0.75,1
Si1,Si1_6_-1_-1_-1,17.7933579461551,1,1,1
Si2,Si1_6_-1_-1_-1,17.011256710366,0.934,1.184,0.684
Si3,Si1_6_-1_-1_-1,16.7269111048877,0.75,1.305,0.621
Ba1,Si1_6_-1_-1_-1,19.2190231671643,1,1.5,0.5
K1,Si1_6_-1_-1_-1,13.8304495159232,0.75,1,0.5
K2,Si1_6_-1_-1_-1,19.2190231671643,1,1.5,0.5
Si1,Si2_1_-1_-1_-1,12.3876705442941,0.566,0.684,0.816
Si2,Si2_1_-1_-1_-1,11.5012830361354,0.5,0.868,0.5
Si3,Si2_1_-1_-1_-1,11.5722780141351,0.316,0.989,0.437
Ba1,Si2_1_-1_-1_-1,13.8669062225852,0.566,1.184,0.316
K1,Si2_1_-1_-1_-1,8.3935376603356,0.316,0.684,0.316
K2,Si2_1_-1_-1_-1,13.8669062225852,0.566,1.184,0.316
Si1,Si2_4_-1_-1_-1,15.8286496010864,0.934,0.316,1.184
Si2,Si2_4_-1_-1_-1,13.616465261021,0.868,0.5,0.868
Si3,Si2_4_-1_-1_-1,12.5881856140247,0.684,0.621,0.805
Ba1,Si2_4_-1_-1_-1,14.5502385383186,0.934,0.816,0.684
K1,Si2_4_-1_-1_-1,10.4540987716528,0.684,0.316,0.684
K2,Si2_4_-1_-1_-1,14.5502385383186,0.934,0.816,0.684
Si1,Si2_7_-1_-1_-1,13.8669062225852,0.566,0.316,1.184
Si2,Si2_7_-1_-1_-1,11.5012830361354,0.5,0.5,0.868
Si3,Si2_7_-1_-1_-1,10.937353902162,0.316,0.621,0.805
Ba1,Si2_7_-1_-1_-1,12.3876705442941,0.566,0.816,0.684
K1,Si2_7_-1_-1_-1,8.3935376603356,0.316,0.316,0.684
K2,Si2_7_-1_-1_-1,12.3876705442941,0.566,0.816,0.684
Si1,Si2_10_-1_-1_-1,14.5502385383186,0.934,0.684,0.816
Si2,Si2_10_-1_-1_-1,13.616465261021,0.868,0.868,0.5
Si3,Si2_10_-1_-1_-1,13.1436039619442,0.684,0.989,0.437
Ba1,Si2_10_-1_-1_-1,15.8286496010864,0.934,1.184,0.316
K1,Si2_10_-1_-1_-1,10.4540987716528,0.684,0.684,0.316
K2,Si2_10_-1_-1_-1,15.8286496010864,0.934,1.184,0.316
Si1,Si2_13_-1_-1_-1,13.1481076528135,0.934,0.316,0.816
Si2,Si2_13_-1_-1_-1,11.5012830361354,0.868,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.4989155328783,0.684,0.621,0.437
Ba1,Si2_13_-1_-1_-1,13.1481076528135,0.934,0.816,0.316
K1,Si2_13_-1_-1_-1,8.3935376603356,0.684,0.316,0.316
K2,Si2_13_-1_-1_-1,13.1481076528135,0.934,0.816,0.316
Si1,Si2_16_-1_-1_-1,15.2028877144433,0.566,0.684,1.184
Si2,Si2_16_-1_-1_-1,13.616465261021,0.5,0.868,0.868
Si3,Si2_16_-1_-1_-1,13.4963998208062,0.316,0.989,0.805
Ba1,Si2_16_-1_-1_-1,15.2028877144433,0.566,1.184,0.684
K1,Si2_16_-1_-1_-1,10.4540987716528,0.316,0.684,0.684
K2,Si2_16_-1_-1_-1,15.2028877144433,0.566,1.184,0.684
Si1,Si2_19_-1_-1_-1,17.011256710366,0.934,0.684,1.184
Si2,Si2_19_-1_-1_-1,15.4446346972626,0.868,0.868,0.868
Si3,Si2_19_-1_-1_-1,14.8657160875303,0.684,0.989,0.805
Ba1,Si2_19_-1_-1_-1,17.011256710366,0.934,1.184,0.684
K1,Si2_19_-1_-1_-1,12.1706568351701,0.684,0.684,0.684
K2,Si2_19_-1_-1_-1,17.011256710366,0.934,1.184,0.684
Si1,Si2_22_-1_-1_-1,10.7059644517424,0.566,0.316,0.816
