Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.23862910376182,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.3620325969475,0.75,1,0.5
Cu1,Ba1_1_-1_-1_-1,14.3620325969475,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,12.6240323525443,0.68322,0.68322,0.68322
Ge2,Ba1_1_-1_-1_-1,12.1515467678959,0.5,0.8148,0.61936
Ba1,Ba1_25_-1_-1_-1,18.4772582075236,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.4025009600103,1.25,1.5,1
Cu1,Ba1_25_-1_-1_-1,23.4025009600103,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,21.8626614563061,1.18322,1.18322,1.18322
Ge2,Ba1_25_-1_-1_-1,21.2867473499107,1,1.3148,1.11936
Ba1,Ba2_1_-1_-1_-1,12.2215575318587,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.0882197276207,0.75,1.5,0.25
Cu1,Ba2_1_-1_-1_-1,15.5509300428564,0.75,1,0.75
Ge1,Ba2_1_-1_-1_-1,15.2907124954921,0.68322,1.18322,0.43322
Ge2,Ba2_1_-1_-1_-1,15.514758039576,0.5,1.3148,0.36936
Ba1,Ba2_2_-1_-1_-1,14.3620325969475,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.5980918644121,1.25,1.25,0.5
Cu1,Ba2_2_-1_-1_-1,18.8582726892023,1.25,0.75,1
Ge1,Ba2_2_-1_-1_-1,17.6510166964728,1.18322,0.93322,0.68322
Ge2,Ba2_2_-1_-1_-1,16.9259681368437,1,1.0648,0.61936
Ba1,Ba2_3_-1_-1_-1,12.2215575318587,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.001775,0.5,1,1
Cu1,Ba2_3_-1_-1_-1,17.6906278848964,0.5,0.5,1.5
Ge1,Ba2_3_-1_-1_-1,15.2907124954921,0.43322,0.68322,1.18322
Ge2,Ba2_3_-1_-1_-1,15.0085914908628,0.25,0.8148,1.11936
Ba1,Ba2_4_-1_-1_-1,14.3620325969475,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.5980918644121,0.75,1.5,0.75
Cu1,Ba2_4_-1_-1_-1,18.8582726892023,0.75,1,1.25
Ge1,Ba2_4_-1_-1_-1,17.6510166964728,0.68322,1.18322,0.93322
Ge2,Ba2_4_-1_-1_-1,17.6406563862409,0.5,1.3148,0.86936
Ba1,Ba2_5_-1_-1_-1,12.2215575318587,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.4402609803932,1.25,0.75,0.5
Cu1,Ba2_5_-1_-1_-1,17.2838924148776,1.25,0.25,1
Ge1,Ba2_5_-1_-1_-1,15.2907124954921,1.18322,0.43322,0.68322
Ge2,Ba2_5_-1_-1_-1,13.9198309516257,1,0.5648,0.61936
Ba1,Ba2_6_-1_-1_-1,14.3620325969475,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.4772582075236,1,1,1
Cu1,Ba2_6_-1_-1_-1,19.9577198767482,1,0.5,1.5
Ge1,Ba2_6_-1_-1_-1,17.6510166964728,0.93322,0.68322,1.18322
Ge2,Ba2_6_-1_-1_-1,16.7975989460056,0.75,0.8148,1.11936
Ba1,Cu1_1_-1_-1_-1,12.2215575318587,1,0.5,0.25
Ba2,Cu1_1_-1_-1_-1,17.2838924148776,1.25,1,0.25
Cu1,Cu1_1_-1_-1_-1,16.4402609803932,1.25,0.5,0.75
Ge1,Cu1_1_-1_-1_-1,15.2907124954921,1.18322,0.68322,0.43322
Ge2,Cu1_1_-1_-1_-1,14.3137180770835,1,0.8148,0.36936
Ba1,Cu1_2_-1_-1_-1,14.3620325969475,0.5,0.75,1
Ba2,Cu1_2_-1_-1_-1,18.8582726892023,0.75,1.25,1
Cu1,Cu1_2_-1_-1_-1,19.5980918644121,0.75,0.75,1.5
Ge1,Cu1_2_-1_-1_-1,17.6510166964728,0.68322,0.93322,1.18322
Ge2,Cu1_2_-1_-1_-1,17.3225842837906,0.5,1.0648,1.11936
Ba1,Cu1_3_-1_-1_-1,12.2215575318587,0.25,1,0.5
Ba2,Cu1_3_-1_-1_-1,17.6906278848964,0.5,1.5,0.5
Cu1,Cu1_3_-1_-1_-1,16.001775,0.5,1,1
Ge1,Cu1_3_-1_-1_-1,15.2907124954921,0.43322,1.18322,0.68322
Ge2,Cu1_3_-1_-1_-1,15.7321162427812,0.25,1.3148,0.61936
Ba1,Cu1_4_-1_-1_-1,14.3620325969475,1,0.5,0.75
Ba2,Cu1_4_-1_-1_-1,18.8582726892023,1.25,1,0.75
Cu1,Cu1_4_-1_-1_-1,19.5980918644121,1.25,0.5,1.25
Ge1,Cu1_4_-1_-1_-1,17.6510166964728,1.18322,0.68322,0.93322
Ge2,Cu1_4_-1_-1_-1,16.5942027799186,1,0.8148,0.86936
Ba1,Cu1_5_-1_-1_-1,12.2215575318587,0.5,0.25,1
Ba2,Cu1_5_-1_-1_-1,15.5509300428564,0.75,0.75,1
Cu1,Cu1_5_-1_-1_-1,18.0882197276207,0.75,0.25,1.5
Ge1,Cu1_5_-1_-1_-1,15.2907124954921,0.68322,0.43322,1.18322
Ge2,Cu1_5_-1_-1_-1,14.3994868874352,0.5,0.5648,1.11936
Ba1,Cu1_6_-1_-1_-1,14.3620325969475,0.75,1,0.5
Ba2,Cu1_6_-1_-1_-1,19.9577198767482,1,1.5,0.5
Cu1,Cu1_6_-1_-1_-1,18.4772582075236,1,1,1
Ge1,Cu1_6_-1_-1_-1,17.6510166964728,0.93322,1.18322,0.68322
Ge2,Cu1_6_-1_-1_-1,17.4470912557833,0.75,1.3148,0.61936
Ba1,Ge1_1_-1_-1_-1,8.71563152534729,0.31678,0.68322,0.31678
Ba2,Ge1_1_-1_-1_-1,14.3980359937941,0.56678,1.18322,0.31678
Cu1,Ge1_1_-1_-1_-1,12.868623100486,0.56678,0.68322,0.81678
Ge1,Ge1_1_-1_-1_-1,11.9304451398761,0.5,0.86644,0.5
Ge2,Ge1_1_-1_-1_-1,12.1004251573103,0.31678,0.99802,0.43614
Ba1,Ge1_4_-1_-1_-1,10.8473136242047,0.68322,0.31678,0.68322
Ba2,Ge1_4_-1_-1_-1,15.1047817086744,0.93322,0.81678,0.68322
Cu1,Ge1_4_-1_-1_-1,16.4273068530095,0.93322,0.31678,1.18322
Ge1,Ge1_4_-1_-1_-1,14.1180301300965,0.86644,0.5,0.86644
Ge2,Ge1_4_-1_-1_-1,13.1080814397374,0.68322,0.63158,0.80258
Ba1,Ge1_7_-1_-1_-1,8.71563152534729,0.31678,0.31678,0.68322
Ba2,Ge1_7_-1_-1_-1,12.868623100486,0.56678,0.81678,0.68322
Cu1,Ge1_7_-1_-1_-1,14.3980359937941,0.56678,0.31678,1.18322
Ge1,Ge1_7_-1_-1_-1,11.9304451398761,0.5,0.5,0.86644
Ge2,Ge1_7_-1_-1_-1,11.4070074539539,0.31678,0.63158,0.80258
Ba1,Ge1_10_-1_-1_-1,10.8473136242047,0.68322,0.68322,0.31678
Ba2,Ge1_10_-1_-1_-1,16.4273068530095,0.93322,1.18322,0.31678
Cu1,Ge1_10_-1_-1_-1,15.1047817086744,0.93322,0.68322,0.81678
Ge1,Ge1_10_-1_-1_-1,14.1180301300965,0.86644,0.86644,0.5
Ge2,Ge1_10_-1_-1_-1,13.7157671664365,0.68322,0.99802,0.43614
Ba1,Ge1_13_-1_-1_-1,8.71563152534729,0.68322,0.31678,0.31678
Ba2,Ge1_13_-1_-1_-1,13.654759261535,0.93322,0.81678,0.31678
Cu1,Ge1_13_-1_-1_-1,13.654759261535,0.93322,0.31678,0.81678
Ge1,Ge1_13_-1_-1_-1,11.9304451398761,0.86644,0.5,0.5
Ge2,Ge1_13_-1_-1_-1,10.9619670860039,0.68322,0.63158,0.43614
