Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,17.8777131607695,0.75,1.5,0.25
Ba2,Ba1_1_-1_-1_-1,12.0793258387265,0.5,1,0.25
Yb1,Ba1_1_-1_-1_-1,12.0793258387265,0.5,1,0.25
Ga1,Ba1_1_-1_-1_-1,15.3699518734201,0.75,1,0.75
Si1,Ba1_1_-1_-1_-1,15.3699518734201,0.75,1,0.75
Ga2,Ba1_1_-1_-1_-1,15.1835001313856,0.6874,1.1874,0.4374
Si2,Ba1_1_-1_-1_-1,15.1835001313856,0.6874,1.1874,0.4374
Ga3,Ba1_1_-1_-1_-1,15.2476674495517,0.5,1.3061,0.368
Si3,Ba1_1_-1_-1_-1,15.2476674495517,0.5,1.3061,0.368
Ba1,Ba1_2_-1_-1_-1,19.3700137507372,1.25,1.25,0.5
Ba2,Ba1_2_-1_-1_-1,14.194890544246,1,0.75,0.5
Yb1,Ba1_2_-1_-1_-1,14.194890544246,1,0.75,0.5
Ga1,Ba1_2_-1_-1_-1,18.6388044219915,1.25,0.75,1
Si1,Ba1_2_-1_-1_-1,18.6388044219915,1.25,0.75,1
Ga2,Ba1_2_-1_-1_-1,17.5201788215958,1.1874,0.9374,0.6874
Si2,Ba1_2_-1_-1_-1,17.5201788215958,1.1874,0.9374,0.6874
Ga3,Ba1_2_-1_-1_-1,16.6619526378445,1,1.0561,0.618
Si3,Ba1_2_-1_-1_-1,16.6619526378445,1,1.0561,0.618
Ba1,Ba1_3_-1_-1_-1,15.81555,0.5,1,1
Ba2,Ba1_3_-1_-1_-1,12.0793258387265,0.25,0.5,1
Yb1,Ba1_3_-1_-1_-1,12.0793258387265,0.25,0.5,1
Ga1,Ba1_3_-1_-1_-1,17.4847484010351,0.5,0.5,1.5
Si1,Ba1_3_-1_-1_-1,17.4847484010351,0.5,0.5,1.5
Ga2,Ba1_3_-1_-1_-1,15.1835001313856,0.4374,0.6874,1.1874
Si2,Ba1_3_-1_-1_-1,15.1835001313856,0.4374,0.6874,1.1874
Ga3,Ba1_3_-1_-1_-1,14.7695418358573,0.25,0.8061,1.118
Si3,Ba1_3_-1_-1_-1,14.7695418358573,0.25,0.8061,1.118
Ba1,Ba1_4_-1_-1_-1,19.3700137507372,0.75,1.5,0.75
Ba2,Ba1_4_-1_-1_-1,14.194890544246,0.5,1,0.75
Yb1,Ba1_4_-1_-1_-1,14.194890544246,0.5,1,0.75
Ga1,Ba1_4_-1_-1_-1,18.6388044219915,0.75,1,1.25
Si1,Ba1_4_-1_-1_-1,18.6388044219915,0.75,1,1.25
Ga2,Ba1_4_-1_-1_-1,17.5201788215958,0.6874,1.1874,0.9374
Si2,Ba1_4_-1_-1_-1,17.5201788215958,0.6874,1.1874,0.9374
Ga3,Ba1_4_-1_-1_-1,17.3549468867104,0.5,1.3061,0.868
Si3,Ba1_4_-1_-1_-1,17.3549468867104,0.5,1.3061,0.868
Ba1,Ba1_5_-1_-1_-1,16.248932980776,1.25,0.75,0.5
Ba2,Ba1_5_-1_-1_-1,12.0793258387265,1,0.25,0.5
Yb1,Ba1_5_-1_-1_-1,12.0793258387265,1,0.25,0.5
Ga1,Ba1_5_-1_-1_-1,17.0827464254507,1.25,0.25,1
Si1,Ba1_5_-1_-1_-1,17.0827464254507,1.25,0.25,1
Ga2,Ba1_5_-1_-1_-1,15.1835001313856,1.1874,0.4374,0.6874
Si2,Ba1_5_-1_-1_-1,15.1835001313856,1.1874,0.4374,0.6874
Ga3,Ba1_5_-1_-1_-1,13.7115587492694,1,0.5561,0.618
Si3,Ba1_5_-1_-1_-1,13.7115587492694,1,0.5561,0.618
Ba1,Ba1_6_-1_-1_-1,18.262224099764,1,1,1
Ba2,Ba1_6_-1_-1_-1,14.194890544246,0.75,0.5,1
Yb1,Ba1_6_-1_-1_-1,14.194890544246,0.75,0.5,1
Ga1,Ba1_6_-1_-1_-1,19.7254564944642,1,0.5,1.5
Si1,Ba1_6_-1_-1_-1,19.7254564944642,1,0.5,1.5
Ga2,Ba1_6_-1_-1_-1,17.5201788215958,0.9374,0.6874,1.1874
Si2,Ba1_6_-1_-1_-1,17.5201788215958,0.9374,0.6874,1.1874
Ga3,Ba1_6_-1_-1_-1,16.5446115362719,0.75,0.8061,1.118
Si3,Ba1_6_-1_-1_-1,16.5446115362719,0.75,0.8061,1.118
Ba1,Ba2_1_-1_-1_-1,14.194890544246,0.75,1,0.5
Ba2,Ba2_1_-1_-1_-1,9.13111204988198,0.5,0.5,0.5
Yb1,Ba2_1_-1_-1_-1,9.13111204988198,0.5,0.5,0.5
Ga1,Ba2_1_-1_-1_-1,14.194890544246,0.75,0.5,1
Si1,Ba2_1_-1_-1_-1,14.194890544246,0.75,0.5,1
Ga2,Ba2_1_-1_-1_-1,12.5534528461778,0.6874,0.6874,0.6874
Si2,Ba2_1_-1_-1_-1,12.5534528461778,0.6874,0.6874,0.6874
Ga3,Ba2_1_-1_-1_-1,11.9368524598026,0.5,0.8061,0.618
Si3,Ba2_1_-1_-1_-1,11.9368524598026,0.5,0.8061,0.618
Ba1,Ba2_25_-1_-1_-1,23.1301480028366,1.25,1.5,1
Ba2,Ba2_25_-1_-1_-1,18.262224099764,1,1,1
