Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Si1,Si1_1_-1_-1_-1,15.8351158687567,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.7539317041693,1.1848,0.6848,0.4348
Si3,Si1_1_-1_-1_-1,13.7318300913814,1,0.8063,0.3686
K1,Si1_1_-1_-1_-1,11.7716975323241,1,0.5,0.25
K2,Si1_1_-1_-1_-1,16.6476943023666,1.25,1,0.25
Si1,Si1_2_-1_-1_-1,18.8767110114381,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,17.0287762868821,0.6848,0.9348,1.1848
Si3,Si1_2_-1_-1_-1,16.6224202478367,0.5,1.0563,1.1186
K1,Si1_2_-1_-1_-1,13.8333844307431,0.5,0.75,1
K2,Si1_2_-1_-1_-1,18.164123639781,0.75,1.25,1
Si1,Si1_3_-1_-1_-1,15.41277,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.7539317041693,0.4348,1.1848,0.6848
Si3,Si1_3_-1_-1_-1,15.0719261716879,0.25,1.3063,0.6186
K1,Si1_3_-1_-1_-1,11.7716975323241,0.25,1,0.5
K2,Si1_3_-1_-1_-1,17.039458356682,0.5,1.5,0.5
Si1,Si1_4_-1_-1_-1,18.8767110114381,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,17.0287762868821,1.1848,0.6848,0.9348
Si3,Si1_4_-1_-1_-1,15.9334405419862,1,0.8063,0.8686
K1,Si1_4_-1_-1_-1,13.8333844307431,1,0.5,0.75
K2,Si1_4_-1_-1_-1,18.164123639781,1.25,1,0.75
Si1,Si1_5_-1_-1_-1,17.4224153490023,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.7539317041693,0.6848,0.4348,1.1848
Si3,Si1_5_-1_-1_-1,13.8266498447154,0.5,0.5563,1.1186
K1,Si1_5_-1_-1_-1,11.7716975323241,0.5,0.25,1
K2,Si1_5_-1_-1_-1,14.9785200727191,0.75,0.75,1
Si1,Si1_6_-1_-1_-1,17.7971338169156,1,1,1
Si2,Si1_6_-1_-1_-1,17.0287762868821,0.9348,1.1848,0.6848
Si3,Si1_6_-1_-1_-1,16.7317847386647,0.75,1.3063,0.6186
K1,Si1_6_-1_-1_-1,13.8333844307431,0.75,1,0.5
K2,Si1_6_-1_-1_-1,19.2231015737159,1,1.5,0.5
Si1,Si2_1_-1_-1_-1,12.3855483633292,0.5652,0.6848,0.8152
Si2,Si2_1_-1_-1_-1,11.5164745499432,0.5,0.8696,0.5
Si3,Si2_1_-1_-1_-1,11.5786858260324,0.3152,0.9911,0.4338
K1,Si2_1_-1_-1_-1,8.3958540421879,0.3152,0.6848,0.3152
K2,Si2_1_-1_-1_-1,13.8716951531794,0.5652,1.1848,0.3152
Si1,Si2_4_-1_-1_-1,15.8416256636213,0.9348,0.3152,1.1848
Si2,Si2_4_-1_-1_-1,13.6408899671054,0.8696,0.5,0.8696
Si3,Si2_4_-1_-1_-1,12.5872626278386,0.6848,0.6215,0.8034
K1,Si2_4_-1_-1_-1,10.464821224469,0.6848,0.3152,0.6848
K2,Si2_4_-1_-1_-1,14.5579870004039,0.9348,0.8152,0.6848
Si1,Si2_7_-1_-1_-1,13.8716951531794,0.5652,0.3152,1.1848
Si2,Si2_7_-1_-1_-1,11.5164745499432,0.5,0.5,0.8696
Si3,Si2_7_-1_-1_-1,10.9278114139936,0.3152,0.6215,0.8034
K1,Si2_7_-1_-1_-1,8.3958540421879,0.3152,0.3152,0.6848
K2,Si2_7_-1_-1_-1,12.3855483633292,0.5652,0.8152,0.6848
Si1,Si2_10_-1_-1_-1,14.5579870004039,0.9348,0.6848,0.8152
Si2,Si2_10_-1_-1_-1,13.6408899671054,0.8696,0.8696,0.5
Si3,Si2_10_-1_-1_-1,13.1562944486789,0.6848,0.9911,0.4338
K1,Si2_10_-1_-1_-1,10.464821224469,0.6848,0.6848,0.3152
K2,Si2_10_-1_-1_-1,15.8416256636213,0.9348,1.1848,0.3152
Si1,Si2_13_-1_-1_-1,13.1496337341218,0.9348,0.3152,0.8152
Si2,Si2_13_-1_-1_-1,11.5164745499432,0.8696,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.4957618052094,0.6848,0.6215,0.4338
K1,Si2_13_-1_-1_-1,8.3958540421879,0.6848,0.3152,0.3152
K2,Si2_13_-1_-1_-1,13.1496337341218,0.9348,0.8152,0.3152
Si1,Si2_16_-1_-1_-1,15.2133508664303,0.5652,0.6848,1.1848
Si2,Si2_16_-1_-1_-1,13.6408899671054,0.5,0.8696,0.8696
Si3,Si2_16_-1_-1_-1,13.5034858480488,0.3152,0.9911,0.8034
K1,Si2_16_-1_-1_-1,10.464821224469,0.3152,0.6848,0.6848
K2,Si2_16_-1_-1_-1,15.2133508664303,0.5652,1.1848,0.6848
Si1,Si2_19_-1_-1_-1,17.0287762868821,0.9348,0.6848,1.1848
Si2,Si2_19_-1_-1_-1,15.4763875671898,0.8696,0.8696,0.8696
Si3,Si2_19_-1_-1_-1,14.8783819083538,0.6848,0.9911,0.8034
K1,Si2_19_-1_-1_-1,12.1874772378238,0.6848,0.6848,0.6848
K2,Si2_19_-1_-1_-1,17.0287762868821,0.9348,1.1848,0.6848
Si1,Si2_22_-1_-1_-1,10.6948440894663,0.5652,0.3152,0.8152
Si2,Si2_22_-1_-1_-1,8.89856690845779,0.5,0.5,0.5
Si3,Si2_22_-1_-1_-1,8.43438780880495,0.3152,0.6215,0.4338
K1,Si2_22_-1_-1_-1,5.60965657909179,0.3152,0.3152,0.3152
K2,Si2_22_-1_-1_-1,10.6948440894663,0.5652,0.8152,0.3152
