Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.25088336322537,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.3810826174527,0.75,0.5,1
Au1,Ba1_1_-1_-1_-1,14.3810826174527,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.3810826174527,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.6496579108744,0.6837,0.6837,0.6837
Ge3,Ba1_1_-1_-1_-1,12.0581644782426,0.5,0.6118,0.8062
Ge4,Ba1_1_-1_-1_-1,12.3766957390255,0.5,0.6312,0.8331
Ba1,Ba1_25_-1_-1_-1,18.5017667264507,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.4335423965307,1.25,1,1.5
Au1,Ba1_25_-1_-1_-1,23.4335423965307,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.4335423965307,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,21.9005412740998,1.1837,1.1837,1.1837
Ge3,Ba1_25_-1_-1_-1,21.2092385864357,1,1.1118,1.3062
Ge4,Ba1_25_-1_-1_-1,21.5150676385089,1,1.1312,1.3331
Ba1,Ba2_1_-1_-1_-1,12.2377683933796,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.4620675949287,1.25,0.5,0.75
Au1,Ba2_1_-1_-1_-1,17.3068180350982,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.3068180350982,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.3192210360562,1.1837,0.6837,0.4337
Ge3,Ba2_1_-1_-1_-1,13.8605183290508,1,0.6118,0.5562
Ge4,Ba2_1_-1_-1_-1,14.084123020771,1,0.6312,0.5831
Ba1,Ba2_2_-1_-1_-1,14.3810826174527,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.6240870743074,0.75,0.75,1.5
Au1,Ba2_2_-1_-1_-1,18.8832865915868,0.75,1.25,1
Ge1,Ba2_2_-1_-1_-1,18.8832865915868,0.75,1.25,1
Ge2,Ba2_2_-1_-1_-1,17.6831051128004,0.6837,0.9337,1.1837
Ge3,Ba2_2_-1_-1_-1,17.5486036548425,0.5,0.8618,1.3062
Ge4,Ba2_2_-1_-1_-1,17.8861120595062,0.5,0.8812,1.3331
Ba1,Ba2_3_-1_-1_-1,12.2377683933796,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,16.023,0.5,1,1
Au1,Ba2_3_-1_-1_-1,17.7140930052882,0.5,1.5,0.5
Ge1,Ba2_3_-1_-1_-1,17.7140930052882,0.5,1.5,0.5
Ge2,Ba2_3_-1_-1_-1,15.3192210360562,0.4337,1.1837,0.6837
Ge3,Ba2_3_-1_-1_-1,14.9110836526911,0.25,1.1118,0.8062
Ge4,Ba2_3_-1_-1_-1,15.2426153246486,0.25,1.1312,0.8331
Ba1,Ba2_4_-1_-1_-1,14.3810826174527,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.6240870743074,1.25,0.5,1.25
Au1,Ba2_4_-1_-1_-1,18.8832865915868,1.25,1,0.75
Ge1,Ba2_4_-1_-1_-1,18.8832865915868,1.25,1,0.75
Ge2,Ba2_4_-1_-1_-1,17.6831051128004,1.1837,0.6837,0.9337
Ge3,Ba2_4_-1_-1_-1,16.8554299654074,1,0.6118,1.0562
Ge4,Ba2_4_-1_-1_-1,17.129608870859,1,0.6312,1.0831
