Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.34164282554198,0.5,0.5,0.5
Ge1,Ba1_1_-1_-1_-1,14.5221739353996,0.5,1,0.75
Ge2,Ba1_1_-1_-1_-1,12.7892695267365,0.68453,0.68453,0.68453
Ge3,Ba1_1_-1_-1_-1,12.2256979632403,0.5,0.80811,0.61769
Al1,Ba1_1_-1_-1_-1,14.5221739353996,0.5,1,0.75
Al2,Ba1_1_-1_-1_-1,12.7892695267365,0.68453,0.68453,0.68453
Al3,Ba1_1_-1_-1_-1,12.2256979632403,0.5,0.80811,0.61769
Ba2,Ba1_1_-1_-1_-1,14.5221739353996,0.75,1,0.5
Ba1,Ba1_25_-1_-1_-1,18.683285651084,1,1,1
Ge1,Ba1_25_-1_-1_-1,23.6634464634803,1,1.5,1.25
Ge2,Ba1_25_-1_-1_-1,22.1309123522785,1.18453,1.18453,1.18453
Ge3,Ba1_25_-1_-1_-1,21.4664981965799,1,1.30811,1.11769
Al1,Ba1_25_-1_-1_-1,23.6634464634803,1,1.5,1.25
Al2,Ba1_25_-1_-1_-1,22.1309123522785,1.18453,1.18453,1.18453
Al3,Ba1_25_-1_-1_-1,21.4664981965799,1,1.30811,1.11769
Ba2,Ba1_25_-1_-1_-1,23.6634464634803,1.25,1.5,1
Ba1,Ge1_1_-1_-1_-1,12.3578318765874,0.25,1,0.5
Ge1,Ge1_1_-1_-1_-1,18.2899092654939,0.25,1.5,0.75
Ge2,Ge1_1_-1_-1_-1,15.48388297931,0.43453,1.18453,0.68453
Ge3,Ge1_1_-1_-1_-1,15.8356422181187,0.25,1.30811,0.61769
Al1,Ge1_1_-1_-1_-1,18.2899092654939,0.25,1.5,0.75
Al2,Ge1_1_-1_-1_-1,15.48388297931,0.43453,1.18453,0.68453
Al3,Ge1_1_-1_-1_-1,15.8356422181187,0.25,1.30811,0.61769
Ba2,Ge1_1_-1_-1_-1,17.8878841443028,0.5,1.5,0.5
Ba1,Ge1_2_-1_-1_-1,12.3578318765874,1,0.5,0.25
Ge1,Ge1_2_-1_-1_-1,16.1802,1,1,0.5
Ge2,Ge1_2_-1_-1_-1,15.48388297931,1.18453,0.68453,0.43453
Ge3,Ge1_2_-1_-1_-1,14.4246488876376,1,0.80811,0.36769
Al1,Ge1_2_-1_-1_-1,16.1802,1,1,0.5
Al2,Ge1_2_-1_-1_-1,15.48388297931,1.18453,0.68453,0.43453
Al3,Ge1_2_-1_-1_-1,14.4246488876376,1,0.80811,0.36769
Ba2,Ge1_2_-1_-1_-1,17.4766134413965,1.25,1,0.25
Ba1,Ge1_3_-1_-1_-1,14.5221739353996,0.5,0.75,1
Ge1,Ge1_3_-1_-1_-1,19.8166169680902,0.5,1.25,1.25
Ge2,Ge1_3_-1_-1_-1,17.8717418679846,0.68453,0.93453,1.18453
Ge3,Ge1_3_-1_-1_-1,17.456054537977,0.5,1.05811,1.11769
Al1,Ge1_3_-1_-1_-1,19.8166169680902,0.5,1.25,1.25
Al2,Ge1_3_-1_-1_-1,17.8717418679846,0.68453,0.93453,1.18453
Al3,Ge1_3_-1_-1_-1,17.456054537977,0.5,1.05811,1.11769
Ba2,Ge1_3_-1_-1_-1,19.0685485682576,0.75,1.25,1
Ba1,Ge1_4_-1_-1_-1,14.5221739353996,0.75,1,0.5
Ge1,Ge1_4_-1_-1_-1,19.8166169680902,0.75,1.5,0.75
Ge2,Ge1_4_-1_-1_-1,17.8717418679846,0.93453,1.18453,0.68453
Ge3,Ge1_4_-1_-1_-1,17.5768339464269,0.75,1.30811,0.61769
Al1,Ge1_4_-1_-1_-1,19.8166169680902,0.75,1.5,0.75
Al2,Ge1_4_-1_-1_-1,17.8717418679846,0.93453,1.18453,0.68453
Al3,Ge1_4_-1_-1_-1,17.5768339464269,0.75,1.30811,0.61769
Ba2,Ge1_4_-1_-1_-1,20.1802549498266,1,1.5,0.5
Ba1,Ge1_5_-1_-1_-1,14.5221739353996,1,0.5,0.75
Ge1,Ge1_5_-1_-1_-1,18.683285651084,1,1,1
Ge2,Ge1_5_-1_-1_-1,17.8717418679846,1.18453,0.68453,0.93453
Ge3,Ge1_5_-1_-1_-1,16.7314628465395,1,0.80811,0.86769
Al1,Ge1_5_-1_-1_-1,18.683285651084,1,1,1
Al2,Ge1_5_-1_-1_-1,17.8717418679846,1.18453,0.68453,0.93453
Al3,Ge1_5_-1_-1_-1,16.7314628465395,1,0.80811,0.86769
Ba2,Ge1_5_-1_-1_-1,19.0685485682576,1.25,1,0.75
Ba1,Ge1_6_-1_-1_-1,12.3578318765874,0.5,0.25,1
Ge1,Ge1_6_-1_-1_-1,16.6235752418064,0.5,0.75,1.25
Ge2,Ge1_6_-1_-1_-1,15.48388297931,0.68453,0.43453,1.18453
