Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,10.35723081656,0.5,0.5,0.5
Cs2,Cs1_1_-1_-1_-1,16.1009696277313,1,0.75,0.5
Sb1,Cs1_1_-1_-1_-1,16.1009696277313,1,0.5,0.75
Zn1,Cs1_1_-1_-1_-1,16.1009696277313,1,0.5,0.75
Cd1,Cs1_1_-1_-1_-1,16.1009696277313,1,0.5,0.75
Sb2,Cs1_1_-1_-1_-1,14.146734427723,0.68294,0.68294,0.68294
Zn2,Cs1_1_-1_-1_-1,14.146734427723,0.68294,0.68294,0.68294
Cd2,Cs1_1_-1_-1_-1,14.146734427723,0.68294,0.68294,0.68294
Sb3,Cs1_1_-1_-1_-1,13.5818830256144,0.81204,0.5,0.61669
Zn3,Cs1_1_-1_-1_-1,13.5818830256144,0.81204,0.5,0.61669
Cd3,Cs1_1_-1_-1_-1,13.5818830256144,0.81204,0.5,0.61669
Cs1,Cs1_25_-1_-1_-1,20.71446163312,1,1,1
Cs2,Cs1_25_-1_-1_-1,26.236046647754,1.5,1.25,1
Sb1,Cs1_25_-1_-1_-1,26.236046647754,1.5,1,1.25
Zn1,Cs1_25_-1_-1_-1,26.236046647754,1.5,1,1.25
Cd1,Cs1_25_-1_-1_-1,26.236046647754,1.5,1,1.25
Sb2,Cs1_25_-1_-1_-1,24.503965244283,1.18294,1.18294,1.18294
Zn2,Cs1_25_-1_-1_-1,24.503965244283,1.18294,1.18294,1.18294
Cd2,Cs1_25_-1_-1_-1,24.503965244283,1.18294,1.18294,1.18294
Sb3,Cs1_25_-1_-1_-1,23.8244692437913,1.31204,1,1.11669
Zn3,Cs1_25_-1_-1_-1,23.8244692437913,1.31204,1,1.11669
Cd3,Cs1_25_-1_-1_-1,23.8244692437913,1.31204,1,1.11669
Cs1,Cs2_1_-1_-1_-1,16.1009696277313,0.5,0.75,1
Cs2,Cs2_1_-1_-1_-1,20.71446163312,1,1,1
Sb1,Cs2_1_-1_-1_-1,21.1416088740013,1,0.75,1.25
Zn1,Cs2_1_-1_-1_-1,21.1416088740013,1,0.75,1.25
Cd1,Cs2_1_-1_-1_-1,21.1416088740013,1,0.75,1.25
Sb2,Cs2_1_-1_-1_-1,19.7825137764428,0.68294,0.93294,1.18294
Zn2,Cs2_1_-1_-1_-1,19.7825137764428,0.68294,0.93294,1.18294
Cd2,Cs2_1_-1_-1_-1,19.7825137764428,0.68294,0.93294,1.18294
Sb3,Cs2_1_-1_-1_-1,18.791664854607,0.81204,0.75,1.11669
Zn3,Cs2_1_-1_-1_-1,18.791664854607,0.81204,0.75,1.11669
Cd3,Cs2_1_-1_-1_-1,18.791664854607,0.81204,0.75,1.11669
Cs1,Cs2_2_-1_-1_-1,13.7013285059561,0.25,1,0.5
Cs2,Cs2_2_-1_-1_-1,18.4308273171269,0.75,1.25,0.5
Sb1,Cs2_2_-1_-1_-1,17.4338172966006,0.75,1,0.75
Zn1,Cs2_2_-1_-1_-1,17.4338172966006,0.75,1,0.75
Cd1,Cs2_2_-1_-1_-1,17.4338172966006,0.75,1,0.75
Sb2,Cs2_2_-1_-1_-1,17.1367204798005,0.43294,1.18294,0.68294
Zn2,Cs2_2_-1_-1_-1,17.1367204798005,0.43294,1.18294,0.68294
Cd2,Cs2_2_-1_-1_-1,17.1367204798005,0.43294,1.18294,0.68294
Sb3,Cs2_2_-1_-1_-1,15.5758221192428,0.56204,1,0.61669
Zn3,Cs2_2_-1_-1_-1,15.5758221192428,0.56204,1,0.61669
Cd3,Cs2_2_-1_-1_-1,15.5758221192428,0.56204,1,0.61669
Cs1,Cs2_3_-1_-1_-1,13.7013285059561,1,0.5,0.25
Cs2,Cs2_3_-1_-1_-1,20.2783188582967,1.5,0.75,0.25
Sb1,Cs2_3_-1_-1_-1,19.8325870901277,1.5,0.5,0.5
Zn1,Cs2_3_-1_-1_-1,19.8325870901277,1.5,0.5,0.5
Cd1,Cs2_3_-1_-1_-1,19.8325870901277,1.5,0.5,0.5
Sb2,Cs2_3_-1_-1_-1,17.1367204798005,1.18294,0.68294,0.43294
Zn2,Cs2_3_-1_-1_-1,17.1367204798005,1.18294,0.68294,0.43294
Cd2,Cs2_3_-1_-1_-1,17.1367204798005,1.18294,0.68294,0.43294
Sb3,Cs2_3_-1_-1_-1,17.3553341582731,1.31204,0.5,0.36669
Zn3,Cs2_3_-1_-1_-1,17.3553341582731,1.31204,0.5,0.36669
Cd3,Cs2_3_-1_-1_-1,17.3553341582731,1.31204,0.5,0.36669
Cs1,Cs2_4_-1_-1_-1,13.7013285059561,0.5,0.25,1
Cs2,Cs2_4_-1_-1_-1,17.93925,1,0.5,1
Sb1,Cs2_4_-1_-1_-1,19.3766045956522,1,0.25,1.25
