Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
I1,I1_1_-1_-1_-1,9.47068061070586,0.5,0.5,0.5
I2,I1_1_-1_-1_-1,14.7227713244654,0.5,0.75,1
Sn1,I1_1_-1_-1_-1,16.4555630630912,0.887,0.691,1
Sn2,I1_1_-1_-1_-1,16.0315172745506,0.847,0.657,1
P1,I1_1_-1_-1_-1,13.1074219652169,0.692,0.692,0.692
P2,I1_1_-1_-1_-1,14.7227713244654,0.5,1,0.75
I1,I1_25_-1_-1_-1,18.9413612214117,1,1,1
I2,I1_25_-1_-1_-1,23.9903138869107,1,1.25,1.5
Sn1,I1_25_-1_-1_-1,25.8609126935089,1.387,1.191,1.5
Sn2,I1_25_-1_-1_-1,25.4196972511628,1.347,1.157,1.5
P1,I1_25_-1_-1_-1,22.5781025759228,1.192,1.192,1.192
P2,I1_25_-1_-1_-1,23.9903138869107,1,1.5,1.25
I1,I2_1_-1_-1_-1,14.7227713244654,1,0.75,0.5
I2,I2_1_-1_-1_-1,18.9413612214117,1,1,1
Sn1,I2_1_-1_-1_-1,21.3437289538911,1.387,0.941,1
Sn2,I2_1_-1_-1_-1,20.8557432839143,1.347,0.907,1
P1,I2_1_-1_-1_-1,18.2568653018274,1.192,0.942,0.692
P2,I2_1_-1_-1_-1,19.3319458442496,1,1.25,0.75
I1,I2_2_-1_-1_-1,12.5285328212245,0.25,0.5,1
I2,I2_2_-1_-1_-1,18.5425510573653,0.25,0.75,1.5
Sn1,I2_2_-1_-1_-1,19.3574471929676,0.637,0.691,1.5
Sn2,I2_2_-1_-1_-1,19.0611276335419,0.597,0.657,1.5
P1,I2_2_-1_-1_-1,15.828950037011,0.442,0.692,1.192
P2,I2_2_-1_-1_-1,17.7180210324122,0.25,1,1.25
I1,I2_3_-1_-1_-1,12.5285328212245,0.5,1,0.25
I2,I2_3_-1_-1_-1,16.853199663417,0.5,1.25,0.75
Sn1,I2_3_-1_-1_-1,18.1934050570285,0.887,1.191,0.75
Sn2,I2_3_-1_-1_-1,17.6962668219655,0.847,1.157,0.75
P1,I2_3_-1_-1_-1,15.828950037011,0.692,1.192,0.442
P2,I2_3_-1_-1_-1,18.1349726911843,0.5,1.5,0.5
I1,I2_4_-1_-1_-1,12.5285328212245,1,0.25,0.5
I2,I2_4_-1_-1_-1,16.4037,1,0.5,1
Sn1,I2_4_-1_-1_-1,19.3110560561542,1.387,0.441,1
Sn2,I2_4_-1_-1_-1,18.8783014809875,1.347,0.407,1
P1,I2_4_-1_-1_-1,15.828950037011,1.192,0.442,0.692
P2,I2_4_-1_-1_-1,15.9415309329123,1,0.75,0.75
I1,I2_5_-1_-1_-1,14.7227713244654,0.75,0.5,1
I2,I2_5_-1_-1_-1,20.0903474468462,0.75,0.75,1.5
Sn1,I2_5_-1_-1_-1,21.9268925961526,1.137,0.691,1.5
Sn2,I2_5_-1_-1_-1,21.555063787687,1.097,0.657,1.5
P1,I2_5_-1_-1_-1,18.2568653018274,0.942,0.692,1.192
P2,I2_5_-1_-1_-1,19.3319458442496,0.75,1,1.25
I1,I2_6_-1_-1_-1,14.7227713244654,0.5,1,0.75
I2,I2_6_-1_-1_-1,20.0903474468462,0.5,1.25,1.25
Sn1,I2_6_-1_-1_-1,21.2271455737485,0.887,1.191,1.25
