Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,10.1143106907985,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,15.723334945631,0.75,1,0.5
Sn1,Ba1_1_-1_-1_-1,15.723334945631,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,15.723334945631,0.75,0.5,1
Sn2,Ba1_1_-1_-1_-1,13.834556449088,0.68391,0.68391,0.68391
Ga2,Ba1_1_-1_-1_-1,13.834556449088,0.68391,0.68391,0.68391
Sn3,Ba1_1_-1_-1_-1,13.2747908014877,0.5,0.81212,0.61839
Ga3,Ba1_1_-1_-1_-1,13.2747908014877,0.5,0.81212,0.61839
Ba1,Ba1_25_-1_-1_-1,20.2286213815969,1,1,1
Ba2,Ba1_25_-1_-1_-1,25.6207022700882,1.25,1.5,1
Sn1,Ba1_25_-1_-1_-1,25.6207022700882,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,25.6207022700882,1.25,1,1.5
Sn2,Ba1_25_-1_-1_-1,23.9488671398864,1.18391,1.18391,1.18391
Ga2,Ba1_25_-1_-1_-1,23.9488671398864,1.18391,1.18391,1.18391
Sn3,Ba1_25_-1_-1_-1,23.2774368050731,1,1.31212,1.11839
Ga3,Ba1_25_-1_-1_-1,23.2774368050731,1,1.31212,1.11839
Ba1,Ba2_1_-1_-1_-1,13.3799753853473,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,19.80270796823,0.75,1.5,0.25
Sn1,Ba2_1_-1_-1_-1,17.0249217949746,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,17.0249217949746,0.75,1,0.75
Sn2,Ba2_1_-1_-1_-1,16.7529694836664,0.68391,1.18391,0.43391
Ga2,Ba2_1_-1_-1_-1,16.7529694836664,0.68391,1.18391,0.43391
Sn3,Ba2_1_-1_-1_-1,16.9541516694492,0.5,1.31212,0.36839
Ga3,Ba2_1_-1_-1_-1,16.9541516694492,0.5,1.31212,0.36839
Ba1,Ba2_2_-1_-1_-1,15.723334945631,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,21.4556930294736,1.25,1.25,0.5
Sn1,Ba2_2_-1_-1_-1,20.6457502436942,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,20.6457502436942,1.25,0.75,1
Sn2,Ba2_2_-1_-1_-1,19.3377003454642,1.18391,0.93391,0.68391
Ga2,Ba2_2_-1_-1_-1,19.3377003454642,1.18391,0.93391,0.68391
Sn3,Ba2_2_-1_-1_-1,18.504877363123,1,1.06212,0.61839
Ga3,Ba2_2_-1_-1_-1,18.504877363123,1,1.06212,0.61839
Ba1,Ba2_3_-1_-1_-1,13.3799753853473,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,17.5185,0.5,1,1
Sn1,Ba2_3_-1_-1_-1,19.3674304632804,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,19.3674304632804,0.5,0.5,1.5
Sn2,Ba2_3_-1_-1_-1,16.7529694836664,0.43391,0.68391,1.18391
Ga2,Ba2_3_-1_-1_-1,16.7529694836664,0.43391,0.68391,1.18391
Sn3,Ba2_3_-1_-1_-1,16.4040487029804,0.25,0.81212,1.11839
Ga3,Ba2_3_-1_-1_-1,16.4040487029804,0.25,0.81212,1.11839
Ba1,Ba2_4_-1_-1_-1,15.723334945631,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,21.4556930294736,0.75,1.5,0.75
Sn1,Ba2_4_-1_-1_-1,20.6457502436942,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,20.6457502436942,0.75,1,1.25
Sn2,Ba2_4_-1_-1_-1,19.3377003454642,0.68391,1.18391,0.93391
Ga2,Ba2_4_-1_-1_-1,19.3377003454642,0.68391,1.18391,0.93391
Sn3,Ba2_4_-1_-1_-1,19.2818842905634,0.5,1.31212,0.86839
Ga3,Ba2_4_-1_-1_-1,19.2818842905634,0.5,1.31212,0.86839
Ba1,Ba2_5_-1_-1_-1,13.3799753853473,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,17.9985477851687,1.25,0.75,0.5
Sn1,Ba2_5_-1_-1_-1,18.9221426541764,1.25,0.25,1
Ga1,Ba2_5_-1_-1_-1,18.9221426541764,1.25,0.25,1
Sn2,Ba2_5_-1_-1_-1,16.7529694836664,1.18391,0.43391,0.68391
Ga2,Ba2_5_-1_-1_-1,16.7529694836664,1.18391,0.43391,0.68391
Sn3,Ba2_5_-1_-1_-1,15.220318559324,1,0.56212,0.61839
Ga3,Ba2_5_-1_-1_-1,15.220318559324,1,0.56212,0.61839
Ba1,Ba2_6_-1_-1_-1,15.723334945631,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,20.2286213815969,1,1,1
Sn1,Ba2_6_-1_-1_-1,21.8494083100664,1,0.5,1.5
Ga1,Ba2_6_-1_-1_-1,21.8494083100664,1,0.5,1.5
Sn2,Ba2_6_-1_-1_-1,19.3377003454642,0.93391,0.68391,1.18391
Ga2,Ba2_6_-1_-1_-1,19.3377003454642,0.93391,0.68391,1.18391
Sn3,Ba2_6_-1_-1_-1,18.3655202580747,0.75,0.81212,1.11839
Ga3,Ba2_6_-1_-1_-1,18.3655202580747,0.75,0.81212,1.11839
Ba1,Sn1_1_-1_-1_-1,13.3799753853473,1,0.5,0.25
Ba2,Sn1_1_-1_-1_-1,18.9221426541763,1.25,1,0.25
Sn1,Sn1_1_-1_-1_-1,17.9985477851687,1.25,0.5,0.75
Ga1,Sn1_1_-1_-1_-1,17.9985477851687,1.25,0.5,0.75
Sn2,Sn1_1_-1_-1_-1,16.7529694836664,1.18391,0.68391,0.43391
Ga2,Sn1_1_-1_-1_-1,16.7529694836664,1.18391,0.68391,0.43391
