Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,10.1264350464514,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,15.7421830224559,0.75,1,0.5
Sn1,Ba1_1_-1_-1_-1,15.7421830224559,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,15.7421830224559,0.75,0.5,1
Sn2,Ba1_1_-1_-1_-1,13.8594440619753,0.68432,0.68432,0.68432
Ga2,Ba1_1_-1_-1_-1,13.8594440619753,0.68432,0.68432,0.68432
Sn3,Ba1_1_-1_-1_-1,13.2943071173343,0.5,0.8123,0.61872
Ga3,Ba1_1_-1_-1_-1,13.2943071173343,0.5,0.8123,0.61872
Ba1,Ba1_25_-1_-1_-1,20.2528700929029,1,1,1
Ba2,Ba1_25_-1_-1_-1,25.651414645444,1.25,1.5,1
Sn1,Ba1_25_-1_-1_-1,25.651414645444,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,25.651414645444,1.25,1,1.5
Sn2,Ba1_25_-1_-1_-1,23.9858791084267,1.18432,1.18432,1.18432
Ga2,Ba1_25_-1_-1_-1,23.9858791084267,1.18432,1.18432,1.18432
Sn3,Ba1_25_-1_-1_-1,23.3088912182451,1,1.3123,1.11872
Ga3,Ba1_25_-1_-1_-1,23.3088912182451,1,1.3123,1.11872
Ba1,Ba2_1_-1_-1_-1,13.3960144002797,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,19.8264461231709,0.75,1.5,0.25
Sn1,Ba2_1_-1_-1_-1,17.0453301266065,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,17.0453301266065,0.75,1,0.75
Sn2,Ba2_1_-1_-1_-1,16.7807447950728,0.68432,1.18432,0.43432
Ga2,Ba2_1_-1_-1_-1,16.7807447950728,0.68432,1.18432,0.43432
Sn3,Ba2_1_-1_-1_-1,16.9773571033469,0.5,1.3123,0.36872
Ga3,Ba2_1_-1_-1_-1,16.9773571033469,0.5,1.3123,0.36872
Ba1,Ba2_2_-1_-1_-1,15.7421830224559,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,21.4814126717728,1.25,1.25,0.5
Sn1,Ba2_2_-1_-1_-1,20.6704989810358,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,20.6704989810358,1.25,0.75,1
Sn2,Ba2_2_-1_-1_-1,19.3689933293665,1.18432,0.93432,0.68432
