Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Rb1,Rb1_1_-1_-1_-1,10.3655446604363,0.5,0.5,0.5
Rb2,Rb1_1_-1_-1_-1,16.1138940232684,0.75,1,0.5
Sn1,Rb1_1_-1_-1_-1,13.6001253237248,0.5,0.81194,0.61795
Sn2,Rb1_1_-1_-1_-1,14.1670045092047,0.68337,0.68337,0.68337
Sn3,Rb1_1_-1_-1_-1,16.1138940232684,0.75,0.5,1
Ga1,Rb1_1_-1_-1_-1,16.1138940232684,0.75,0.5,1
Ga2,Rb1_1_-1_-1_-1,13.6001253237248,0.5,0.81194,0.61795
Ga3,Rb1_1_-1_-1_-1,14.1670045092047,0.68337,0.68337,0.68337
Rb1,Rb1_25_-1_-1_-1,20.7310893208727,1,1,1
Rb2,Rb1_25_-1_-1_-1,26.2571065622838,1.25,1.5,1
Sn1,Rb1_25_-1_-1_-1,23.8512624651776,1,1.31194,1.11795
Sn2,Rb1_25_-1_-1_-1,24.5325491696411,1.18337,1.18337,1.18337
Sn3,Rb1_25_-1_-1_-1,26.2571065622838,1.25,1,1.5
Ga1,Rb1_25_-1_-1_-1,26.2571065622838,1.25,1,1.5
Ga2,Rb1_25_-1_-1_-1,23.8512624651776,1,1.31194,1.11795
Ga3,Rb1_25_-1_-1_-1,24.5325491696411,1.18337,1.18337,1.18337
Rb1,Rb2_1_-1_-1_-1,13.712326687624,0.5,1,0.25
Rb2,Rb2_1_-1_-1_-1,20.2945964502562,0.75,1.5,0.25
Sn1,Rb2_1_-1_-1_-1,17.3720004199619,0.5,1.31194,0.36795
Sn2,Rb2_1_-1_-1_-1,17.1587335718638,0.68337,1.18337,0.43337
Sn3,Rb2_1_-1_-1_-1,17.4478115811482,0.75,1,0.75
Ga1,Rb2_1_-1_-1_-1,17.4478115811482,0.75,1,0.75
Ga2,Rb2_1_-1_-1_-1,17.3720004199619,0.5,1.31194,0.36795
Ga3,Rb2_1_-1_-1_-1,17.1587335718638,0.68337,1.18337,0.43337
Rb1,Rb2_2_-1_-1_-1,16.1138940232684,1,0.75,0.5
Rb2,Rb2_2_-1_-1_-1,21.9886407602596,1.25,1.25,0.5
Sn1,Rb2_2_-1_-1_-1,18.9610293728047,1,1.06194,0.61795
Sn2,Rb2_2_-1_-1_-1,19.8071018346127,1.18337,0.93337,0.68337
Sn3,Rb2_2_-1_-1_-1,21.1585794367498,1.25,0.75,1
Ga1,Rb2_2_-1_-1_-1,21.1585794367498,1.25,0.75,1
Ga2,Rb2_2_-1_-1_-1,18.9610293728047,1,1.06194,0.61795
Ga3,Rb2_2_-1_-1_-1,19.8071018346127,1.18337,0.93337,0.68337
Rb1,Rb2_3_-1_-1_-1,13.712326687624,0.25,0.5,1
Rb2,Rb2_3_-1_-1_-1,17.95365,0.5,1,1
Sn1,Rb2_3_-1_-1_-1,16.8060773769933,0.25,0.81194,1.11795
Sn2,Rb2_3_-1_-1_-1,17.1587335718638,0.43337,0.68337,1.18337
Sn3,Rb2_3_-1_-1_-1,19.8485068891214,0.5,0.5,1.5
Ga1,Rb2_3_-1_-1_-1,19.8485068891214,0.5,0.5,1.5
Ga2,Rb2_3_-1_-1_-1,16.8060773769933,0.25,0.81194,1.11795
Ga3,Rb2_3_-1_-1_-1,17.1587335718638,0.43337,0.68337,1.18337
Rb1,Rb2_4_-1_-1_-1,16.1138940232684,0.5,1,0.75
Rb2,Rb2_4_-1_-1_-1,21.9886407602596,0.75,1.5,0.75
Sn1,Rb2_4_-1_-1_-1,19.75635383607,0.5,1.31194,0.86795
Sn2,Rb2_4_-1_-1_-1,19.8071018346127,0.68337,1.18337,0.93337
Sn3,Rb2_4_-1_-1_-1,21.1585794367498,0.75,1,1.25
Ga1,Rb2_4_-1_-1_-1,21.1585794367498,0.75,1,1.25
Ga2,Rb2_4_-1_-1_-1,19.75635383607,0.5,1.31194,0.86795
Ga3,Rb2_4_-1_-1_-1,19.8071018346127,0.68337,1.18337,0.93337
Rb1,Rb2_5_-1_-1_-1,13.712326687624,1,0.25,0.5
Rb2,Rb2_5_-1_-1_-1,18.445621910734,1.25,0.75,0.5
Sn1,Rb2_5_-1_-1_-1,15.594955412951,1,0.56194,0.61795
Sn2,Rb2_5_-1_-1_-1,17.1587335718638,1.18337,0.43337,0.68337
Sn3,Rb2_5_-1_-1_-1,19.3921583733284,1.25,0.25,1
Ga1,Rb2_5_-1_-1_-1,19.3921583733284,1.25,0.25,1
Ga2,Rb2_5_-1_-1_-1,15.594955412951,1,0.56194,0.61795
Ga3,Rb2_5_-1_-1_-1,17.1587335718638,1.18337,0.43337,0.68337
Rb1,Rb2_6_-1_-1_-1,16.1138940232684,0.75,0.5,1
Rb2,Rb2_6_-1_-1_-1,20.7310893208727,1,1,1
Sn1,Rb2_6_-1_-1_-1,18.816851867581,0.75,0.81194,1.11795
Sn2,Rb2_6_-1_-1_-1,19.8071018346127,0.93337,0.68337,1.18337
