Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,9.11734224596181,0.5,0.5,0.5
Cs2,Cs1_1_-1_-1_-1,14.1734845141377,0.75,1,0.5
Si1,Cs1_1_-1_-1_-1,14.1734845141377,0.75,0.5,1
Ga1,Cs1_1_-1_-1_-1,14.1734845141377,0.75,0.5,1
Si2,Cs1_1_-1_-1_-1,12.4942234670211,0.68519,0.68519,0.68519
Si3,Cs1_1_-1_-1_-1,11.9242647921854,0.5,0.80534,0.61993
Ga2,Cs1_1_-1_-1_-1,11.9242647921854,0.5,0.80534,0.61993
Cs1,Cs1_25_-1_-1_-1,18.2346844919236,1,1,1
Cs2,Cs1_25_-1_-1_-1,23.0952675193967,1.25,1.5,1
Si1,Cs1_25_-1_-1_-1,23.0952675193967,1.25,1,1.5
Ga1,Cs1_25_-1_-1_-1,23.0952675193967,1.25,1,1.5
Si2,Cs1_25_-1_-1_-1,21.611565712983,1.18519,1.18519,1.18519
Si3,Cs1_25_-1_-1_-1,20.9451784073524,1,1.30534,1.11993
Ga2,Cs1_25_-1_-1_-1,20.9451784073524,1,1.30534,1.11993
Cs1,Cs2_1_-1_-1_-1,12.061110100339,0.5,1,0.25
Cs2,Cs2_1_-1_-1_-1,17.8507533990866,0.75,1.5,0.25
Si1,Cs2_1_-1_-1_-1,15.3467738396381,0.75,1,0.75
Ga1,Cs2_1_-1_-1_-1,15.3467738396381,0.75,1,0.75
Si2,Cs2_1_-1_-1_-1,15.1232534376199,0.68519,1.18519,0.43519
Si3,Cs2_1_-1_-1_-1,15.2226335227275,0.5,1.30534,0.36993
Ga2,Cs2_1_-1_-1_-1,15.2226335227275,0.5,1.30534,0.36993
Cs1,Cs2_2_-1_-1_-1,14.1734845141377,1,0.75,0.5
Cs2,Cs2_2_-1_-1_-1,19.3408035855546,1.25,1.25,0.5
Si1,Cs2_2_-1_-1_-1,18.6106969274393,1.25,0.75,1
Ga1,Cs2_2_-1_-1_-1,18.6106969274393,1.25,0.75,1
