Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,10.4990857776999,0.5,0.5,0.5
Cs2,Cs1_1_-1_-1_-1,16.3214921265834,0.75,1,0.5
Sn1,Cs1_1_-1_-1_-1,16.3214921265834,0.75,0.5,1
Sn2,Cs1_1_-1_-1_-1,14.3438509894936,0.6831,0.6831,0.6831
Sn3,Cs1_1_-1_-1_-1,13.7078219576025,0.5,0.8073,0.6138
Sn4,Cs1_1_-1_-1_-1,14.174190837992,0.5,0.8443,0.6357
Cs1,Cs1_25_-1_-1_-1,20.9981715553998,1,1,1
Cs2,Cs1_25_-1_-1_-1,26.5953814394177,1.25,1.5,1
Sn1,Cs1_25_-1_-1_-1,26.5953814394177,1.25,1,1.5
Sn2,Cs1_25_-1_-1_-1,24.8429367671935,1.1831,1.1831,1.1831
Sn3,Cs1_25_-1_-1_-1,24.09331256554,1,1.3073,1.1138
Sn4,Cs1_25_-1_-1_-1,24.5387001652801,1,1.3443,1.1357
Cs1,Cs2_1_-1_-1_-1,13.8889849806645,0.5,1,0.25
Cs2,Cs2_1_-1_-1_-1,20.5560552711056,0.75,1.5,0.25
Sn1,Cs2_1_-1_-1_-1,17.6725947766945,0.75,1,0.75
Sn2,Cs2_1_-1_-1_-1,17.374540840523,0.6831,1.1831,0.4331
Sn3,Cs2_1_-1_-1_-1,17.5322524203427,0.5,1.3073,0.3638
Sn4,Cs2_1_-1_-1_-1,18.0058840720578,0.5,1.3443,0.3857
Cs1,Cs2_2_-1_-1_-1,16.3214921265834,1,0.75,0.5
Cs2,Cs2_2_-1_-1_-1,22.2719242490125,1.25,1.25,0.5
Sn1,Cs2_2_-1_-1_-1,21.4311691008972,1.25,0.75,1
Sn2,Cs2_2_-1_-1_-1,20.0567416105697,1.1831,0.9331,0.6831
Sn3,Cs2_2_-1_-1_-1,19.14803652848,1,1.0573,0.6138
Sn4,Cs2_2_-1_-1_-1,19.5542740197624,1,1.0943,0.6357
Cs1,Cs2_3_-1_-1_-1,13.8889849806645,0.25,0.5,1
Cs2,Cs2_3_-1_-1_-1,18.18495,0.5,1,1
Sn1,Cs2_3_-1_-1_-1,20.1042186604578,0.5,0.5,1.5
Sn2,Cs2_3_-1_-1_-1,17.374540840523,0.4331,0.6831,1.1831
Sn3,Cs2_3_-1_-1_-1,16.9500198081252,0.25,0.8073,1.1138
Sn4,Cs2_3_-1_-1_-1,17.4219750318274,0.25,0.8443,1.1357
Cs1,Cs2_4_-1_-1_-1,16.3214921265834,0.5,1,0.75
Cs2,Cs2_4_-1_-1_-1,22.2719242490125,0.75,1.5,0.75
Sn1,Cs2_4_-1_-1_-1,21.4311691008972,0.75,1,1.25
Sn2,Cs2_4_-1_-1_-1,20.0567416105697,0.6831,1.1831,0.9331
Sn3,Cs2_4_-1_-1_-1,19.9397282685721,0.5,1.3073,0.8638
Sn4,Cs2_4_-1_-1_-1,20.4363276821829,0.5,1.3443,0.8857
Cs1,Cs2_5_-1_-1_-1,13.8889849806645,1,0.25,0.5
Cs2,Cs2_5_-1_-1_-1,18.6832600705485,1.25,0.75,0.5
Sn1,Cs2_5_-1_-1_-1,19.641990927252,1.25,0.25,1
Sn2,Cs2_5_-1_-1_-1,17.374540840523,1.1831,0.4331,0.6831
Sn3,Cs2_5_-1_-1_-1,15.7478527883298,1,0.5573,0.6138
Sn4,Cs2_5_-1_-1_-1,16.071065430765,1,0.5943,0.6357
Cs1,Cs2_6_-1_-1_-1,16.3214921265834,0.75,0.5,1
Cs2,Cs2_6_-1_-1_-1,20.9981715553998,1,1,1
Sn1,Cs2_6_-1_-1_-1,22.6806174985383,1,0.5,1.5
Sn2,Cs2_6_-1_-1_-1,20.0567416105697,0.9331,0.6831,1.1831
Sn3,Cs2_6_-1_-1_-1,18.9944826973739,0.75,0.8073,1.1138
Sn4,Cs2_6_-1_-1_-1,19.4168075505376,0.75,0.8443,1.1357
Cs1,Sn1_1_-1_-1_-1,13.8889849806645,1,0.5,0.25
Cs2,Sn1_1_-1_-1_-1,19.641990927252,1.25,1,0.25
Sn1,Sn1_1_-1_-1_-1,18.6832600705485,1.25,0.5,0.75
Sn2,Sn1_1_-1_-1_-1,17.374540840523,1.1831,0.6831,0.4331
Sn3,Sn1_1_-1_-1_-1,16.1930429790856,1,0.8073,0.3638
Sn4,Sn1_1_-1_-1_-1,16.5411176859775,1,0.8443,0.3857
Cs1,Sn1_2_-1_-1_-1,16.3214921265834,0.5,0.75,1
Cs2,Sn1_2_-1_-1_-1,21.4311691008972,0.75,1.25,1
Sn1,Sn1_2_-1_-1_-1,22.2719242490125,0.75,0.75,1.5
Sn2,Sn1_2_-1_-1_-1,20.0567416105697,0.6831,0.9331,1.1831
Sn3,Sn1_2_-1_-1_-1,19.5799129197473,0.5,1.0573,1.1138
Sn4,Sn1_2_-1_-1_-1,20.0577680441302,0.5,1.0943,1.1357
Cs1,Sn1_3_-1_-1_-1,13.8889849806645,0.25,1,0.5
Cs2,Sn1_3_-1_-1_-1,20.1042186604578,0.5,1.5,0.5
Sn1,Sn1_3_-1_-1_-1,18.18495,0.5,1,1
Sn2,Sn1_3_-1_-1_-1,17.374540840523,0.4331,1.1831,0.6831
Sn3,Sn1_3_-1_-1_-1,17.7691507522181,0.25,1.3073,0.6138
Sn4,Sn1_3_-1_-1_-1,18.2807022417759,0.25,1.3443,0.6357
Cs1,Sn1_4_-1_-1_-1,16.3214921265834,1,0.5,0.75
Cs2,Sn1_4_-1_-1_-1,21.4311691008972,1.25,1,0.75
Sn1,Sn1_4_-1_-1_-1,22.2719242490125,1.25,0.5,1.25
Sn2,Sn1_4_-1_-1_-1,20.0567416105697,1.1831,0.6831,0.9331
Sn3,Sn1_4_-1_-1_-1,18.773053279006,1,0.8073,0.8638
Sn4,Sn1_4_-1_-1_-1,19.1582933012972,1,0.8443,0.8857
Cs1,Sn1_5_-1_-1_-1,13.8889849806645,0.5,0.25,1
Cs2,Sn1_5_-1_-1_-1,17.6725947766945,0.75,0.75,1
Sn1,Sn1_5_-1_-1_-1,20.5560552711056,0.75,0.25,1.5
Sn2,Sn1_5_-1_-1_-1,17.374540840523,0.6831,0.4331,1.1831
Sn3,Sn1_5_-1_-1_-1,16.2702352316059,0.5,0.5573,1.1138
Sn4,Sn1_5_-1_-1_-1,16.6800350884554,0.5,0.5943,1.1357
Cs1,Sn1_6_-1_-1_-1,16.3214921265834,0.75,1,0.5
Cs2,Sn1_6_-1_-1_-1,22.6806174985383,1,1.5,0.5
Sn1,Sn1_6_-1_-1_-1,20.9981715553998,1,1,1
Sn2,Sn1_6_-1_-1_-1,20.0567416105697,0.9331,1.1831,0.6831
Sn3,Sn1_6_-1_-1_-1,19.7289107631428,0.75,1.3073,0.6138
Sn4,Sn1_6_-1_-1_-1,20.1908711029879,0.75,1.3443,0.6357
Cs1,Sn2_1_-1_-1_-1,9.90464580548745,0.3169,0.6831,0.3169
Cs2,Sn2_1_-1_-1_-1,16.3620847750941,0.5669,1.1831,0.3169
Sn1,Sn2_1_-1_-1_-1,14.6251766433451,0.5669,0.6831,0.8169
Sn2,Sn2_1_-1_-1_-1,13.5559010969729,0.5,0.8662,0.5
Sn3,Sn2_1_-1_-1_-1,13.6451512004248,0.3169,0.9904,0.4307
Sn4,Sn2_1_-1_-1_-1,14.1423536573885,0.3169,1.0274,0.4526
Cs1,Sn2_4_-1_-1_-1,12.3257468281025,0.6831,0.3169,0.6831
Cs2,Sn2_4_-1_-1_-1,17.1647554994682,0.9331,0.8169,0.6831
Sn1,Sn2_4_-1_-1_-1,18.666838449369,0.9331,0.3169,1.1831
Sn2,Sn2_4_-1_-1_-1,16.040389862292,0.8662,0.5,0.8662
Sn3,Sn2_4_-1_-1_-1,14.8048320972527,0.6831,0.6242,0.7969
Sn4,Sn2_4_-1_-1_-1,15.2109711695415,0.6831,0.6612,0.8188
Cs1,Sn2_7_-1_-1_-1,9.90464580548745,0.3169,0.3169,0.6831
Cs2,Sn2_7_-1_-1_-1,14.6251766433451,0.5669,0.8169,0.6831
Sn1,Sn2_7_-1_-1_-1,16.3620847750941,0.5669,0.3169,1.1831
Sn2,Sn2_7_-1_-1_-1,13.5559010969729,0.5,0.5,0.8662
Sn3,Sn2_7_-1_-1_-1,12.8592778603437,0.3169,0.6242,0.7969
Sn4,Sn2_7_-1_-1_-1,13.3248496270054,0.3169,0.6612,0.8188
Cs1,Sn2_10_-1_-1_-1,12.3257468281025,0.6831,0.6831,0.3169
Cs2,Sn2_10_-1_-1_-1,18.666838449369,0.9331,1.1831,0.3169
Sn1,Sn2_10_-1_-1_-1,17.1647554994682,0.9331,0.6831,0.8169
Sn2,Sn2_10_-1_-1_-1,16.040389862292,0.8662,0.8662,0.5
Sn3,Sn2_10_-1_-1_-1,15.4923264108646,0.6831,0.9904,0.4307
Sn4,Sn2_10_-1_-1_-1,15.9319864834543,0.6831,1.0274,0.4526
Cs1,Sn2_13_-1_-1_-1,9.90464580548745,0.6831,0.3169,0.3169
Cs2,Sn2_13_-1_-1_-1,15.5179510573466,0.9331,0.8169,0.3169
Sn1,Sn2_13_-1_-1_-1,15.5179510573466,0.9331,0.3169,0.8169
Sn2,Sn2_13_-1_-1_-1,13.5559010969729,0.8662,0.5,0.5
Sn3,Sn2_13_-1_-1_-1,12.3738083828272,0.6831,0.6242,0.4307
Sn4,Sn2_13_-1_-1_-1,12.764964537126,0.6831,0.6612,0.4526
Cs1,Sn2_16_-1_-1_-1,12.3257468281025,0.3169,0.6831,0.6831
Cs2,Sn2_16_-1_-1_-1,17.9315321299013,0.5669,1.1831,0.6831
Sn1,Sn2_16_-1_-1_-1,17.9315321299013,0.5669,0.6831,1.1831
Sn2,Sn2_16_-1_-1_-1,16.040389862292,0.5,0.8662,0.8662
Sn3,Sn2_16_-1_-1_-1,15.8827601762217,0.3169,0.9904,0.7969
Sn4,Sn2_16_-1_-1_-1,16.384001075964,0.3169,1.0274,0.8188
Cs1,Sn2_19_-1_-1_-1,14.3438509894936,0.6831,0.6831,0.6831
Cs2,Sn2_19_-1_-1_-1,20.0567416105697,0.9331,1.1831,0.6831
Sn1,Sn2_19_-1_-1_-1,20.0567416105697,0.9331,0.6831,1.1831
Sn2,Sn2_19_-1_-1_-1,18.1886162012873,0.8662,0.8662,0.8662
Sn3,Sn2_19_-1_-1_-1,17.4952592765495,0.6831,0.9904,0.7969
Sn4,Sn2_19_-1_-1_-1,17.9515324581359,0.6831,1.0274,0.8188
Cs1,Sn2_22_-1_-1_-1,6.65432056590619,0.3169,0.3169,0.3169
Cs2,Sn2_22_-1_-1_-1,12.6520261425089,0.5669,0.8169,0.3169
Sn1,Sn2_22_-1_-1_-1,12.6520261425089,0.5669,0.3169,0.8169
Sn2,Sn2_22_-1_-1_-1,10.4990857776999,0.5,0.5,0.5
Sn3,Sn2_22_-1_-1_-1,9.96439198128046,0.3169,0.6242,0.4307
Sn4,Sn2_22_-1_-1_-1,10.4461616537256,0.3169,0.6612,0.4526
Cs1,Sn2_25_-1_-1_-1,14.1805138354427,0.8169,0.8169,0.1831
Cs2,Sn2_25_-1_-1_-1,20.666677481433,1.0669,1.3169,0.1831
Sn1,Sn2_25_-1_-1_-1,18.2745501058135,1.0669,0.8169,0.6831
Sn2,Sn2_25_-1_-1_-1,17.7104046205922,1,1,0.3662
Sn3,Sn2_25_-1_-1_-1,17.2274646467135,0.8169,1.1242,0.2969
Sn4,Sn2_25_-1_-1_-1,17.6407324714758,0.8169,1.1612,0.3188
Cs1,Sn2_28_-1_-1_-1,10.3891576215544,0.1831,0.1831,0.8169
Cs2,Sn2_28_-1_-1_-1,13.9366644769243,0.4331,0.6831,0.8169
Sn1,Sn2_28_-1_-1_-1,16.9523742671653,0.4331,0.1831,1.3169
Sn2,Sn2_28_-1_-1_-1,13.6526061607366,0.3662,0.3662,1
Sn3,Sn2_28_-1_-1_-1,12.9453926891609,0.1831,0.4904,0.9307
Sn4,Sn2_28_-1_-1_-1,13.3858094294345,0.1831,0.5274,0.9526
Cs1,Sn2_31_-1_-1_-1,14.1805138354427,0.8169,0.1831,0.8169
Cs2,Sn2_31_-1_-1_-1,18.2745501058135,1.0669,0.6831,0.8169
Sn1,Sn2_31_-1_-1_-1,20.666677481433,1.0669,0.1831,1.3169
Sn2,Sn2_31_-1_-1_-1,17.7104046205922,1,0.3662,1
Sn3,Sn2_31_-1_-1_-1,16.1473083957749,0.8169,0.4904,0.9307
Sn4,Sn2_31_-1_-1_-1,16.5024928611655,0.8169,0.5274,0.9526
Cs1,Sn2_34_-1_-1_-1,10.3891576215544,0.1831,0.8169,0.1831
Cs2,Sn2_34_-1_-1_-1,16.9523742671653,0.4331,1.3169,0.1831
Sn1,Sn2_34_-1_-1_-1,13.9366644769243,0.4331,0.8169,0.6831
Sn2,Sn2_34_-1_-1_-1,13.6526061607366,0.3662,1,0.3662
Sn3,Sn2_34_-1_-1_-1,14.2700091661527,0.1831,1.1242,0.2969
Sn4,Sn2_34_-1_-1_-1,14.7662813727255,0.1831,1.1612,0.3188
Cs1,Sn2_37_-1_-1_-1,14.1805138354427,0.1831,0.8169,0.8169
Cs2,Sn2_37_-1_-1_-1,19.5073158031988,0.4331,1.3169,0.8169
Sn1,Sn2_37_-1_-1_-1,19.5073158031988,0.4331,0.8169,1.3169
Sn2,Sn2_37_-1_-1_-1,17.7104046205922,0.3662,1,1
Sn3,Sn2_37_-1_-1_-1,17.8321905288421,0.1831,1.1242,0.9307
Sn4,Sn2_37_-1_-1_-1,18.3433093286437,0.1831,1.1612,0.9526
Cs1,Sn2_40_-1_-1_-1,10.3891576215544,0.8169,0.1831,0.1831
Cs2,Sn2_40_-1_-1_-1,15.5179510573466,1.0669,0.6831,0.1831
Sn1,Sn2_40_-1_-1_-1,15.5179510573466,1.0669,0.1831,0.6831
Sn2,Sn2_40_-1_-1_-1,13.6526061607366,1,0.3662,0.3662
Sn3,Sn2_40_-1_-1_-1,12.0988309754876,0.8169,0.4904,0.2969
Sn4,Sn2_40_-1_-1_-1,12.4055769347907,0.8169,0.5274,0.3188
Cs1,Sn2_43_-1_-1_-1,3.8447652117937,0.1831,0.1831,0.1831
Cs2,Sn2_43_-1_-1_-1,10.0537674625328,0.4331,0.6831,0.1831
Sn1,Sn2_43_-1_-1_-1,10.0537674625328,0.4331,0.1831,0.6831
Sn2,Sn2_43_-1_-1_-1,7.6895304235874,0.3662,0.3662,0.3662
Sn3,Sn2_43_-1_-1_-1,7.29584364016498,0.1831,0.4904,0.2969
Sn4,Sn2_43_-1_-1_-1,7.79396962614876,0.1831,0.5274,0.3188
Cs1,Sn2_46_-1_-1_-1,17.1534063436061,0.8169,0.8169,0.8169
Cs2,Sn2_46_-1_-1_-1,22.8092949183716,1.0669,1.3169,0.8169
Sn1,Sn2_46_-1_-1_-1,22.8092949183716,1.0669,0.8169,1.3169
Sn2,Sn2_46_-1_-1_-1,20.9981715553998,1,1,1
Sn3,Sn2_46_-1_-1_-1,20.2765725804094,0.8169,1.1242,0.9307
Sn4,Sn2_46_-1_-1_-1,20.7275028326615,0.8169,1.1612,0.9526
Cs1,Sn3_1_-1_-1_-1,12.4279124845473,0.3862,0.8073,0.5
Cs2,Sn3_1_-1_-1_-1,18.6390907041585,0.6362,1.3073,0.5
Sn1,Sn3_1_-1_-1_-1,17.3853521180835,0.6362,0.8073,1
Sn2,Sn3_1_-1_-1_-1,16.1363821800714,0.5693,0.9904,0.6831
Sn3,Sn3_1_-1_-1_-1,16.1209535139449,0.3862,1.1146,0.6138
Sn4,Sn3_1_-1_-1_-1,16.6201887054828,0.3862,1.1516,0.6357
Cs1,Sn3_2_-1_-1_-1,8.00765513164572,0.1927,0.5,0.3862
Cs2,Sn3_2_-1_-1_-1,14.0605912668688,0.4427,1,0.3862
Sn1,Sn3_2_-1_-1_-1,13.4526777901304,0.4427,0.5,0.8862
Sn2,Sn3_2_-1_-1_-1,11.7035611869893,0.3758,0.6831,0.5693
Sn3,Sn3_2_-1_-1_-1,11.746887033971,0.1927,0.8073,0.5
Sn4,Sn3_2_-1_-1_-1,12.2580615509396,0.1927,0.8443,0.5219
Cs1,Sn3_3_-1_-1_-1,9.87795094162428,0.5,0.6138,0.1927
Cs2,Sn3_3_-1_-1_-1,16.4456652320495,0.75,1.1138,0.1927
Sn1,Sn3_3_-1_-1_-1,14.4419175966235,0.75,0.6138,0.6927
Sn2,Sn3_3_-1_-1_-1,13.515717211823,0.6831,0.7969,0.3758
Sn3,Sn3_3_-1_-1_-1,13.2381076993264,0.5,0.9211,0.3065
Sn4,Sn3_3_-1_-1_-1,13.6934386529285,0.5,0.9581,0.3284
Cs1,Sn3_4_-1_-1_-1,9.87795094162428,0.6138,0.1927,0.5
Cs2,Sn3_4_-1_-1_-1,14.7286057518051,0.8638,0.6927,0.5
Sn1,Sn3_4_-1_-1_-1,16.189412015271,0.8638,0.1927,1
Sn2,Sn3_4_-1_-1_-1,13.515717211823,0.7969,0.3758,0.6831
Sn3,Sn3_4_-1_-1_-1,12.144502568553,0.6138,0.5,0.6138
Sn4,Sn3_4_-1_-1_-1,12.5359490431111,0.6138,0.537,0.6357
Cs1,Sn3_5_-1_-1_-1,13.7078219576025,0.8073,0.5,0.6138
Cs2,Sn3_5_-1_-1_-1,19.14803652848,1.0573,1,0.6138
Sn1,Sn3_5_-1_-1_-1,19.5799129197473,1.0573,0.5,1.1138
Sn2,Sn3_5_-1_-1_-1,17.4952592765495,0.9904,0.6831,0.7969
Sn3,Sn3_5_-1_-1_-1,16.4129439725933,0.8073,0.8073,0.7276
Sn4,Sn3_5_-1_-1_-1,16.8261884581956,0.8073,0.8443,0.7495
Cs1,Sn3_6_-1_-1_-1,12.4279124845473,0.5,0.3862,0.8073
Cs2,Sn3_6_-1_-1_-1,17.1431509573156,0.75,0.8862,0.8073
Sn1,Sn3_6_-1_-1_-1,18.8620928266799,0.75,0.3862,1.3073
Sn2,Sn3_6_-1_-1_-1,16.1363821800714,0.6831,0.5693,0.9904
Sn3,Sn3_6_-1_-1_-1,15.2357011449226,0.5,0.6935,0.9211
Sn4,Sn3_6_-1_-1_-1,15.6802560207358,0.5,0.7305,0.943
Cs1,Sn3_7_-1_-1_-1,8.00765513164572,0.3862,0.1927,0.5
Cs2,Sn3_7_-1_-1_-1,12.9133561185874,0.6362,0.6927,0.5
Sn1,Sn3_7_-1_-1_-1,14.5574723167711,0.6362,0.1927,1
Sn2,Sn3_7_-1_-1_-1,11.7035611869893,0.5693,0.3758,0.6831
Sn3,Sn3_7_-1_-1_-1,10.6788374151789,0.3862,0.5,0.6138
Sn4,Sn3_7_-1_-1_-1,11.1219892246717,0.3862,0.537,0.6357
Cs1,Sn3_8_-1_-1_-1,9.87795094162428,0.1927,0.5,0.6138
Cs2,Sn3_8_-1_-1_-1,15.2036706380963,0.4427,1,0.6138
Sn1,Sn3_8_-1_-1_-1,15.7441191535314,0.4427,0.5,1.1138
Sn2,Sn3_8_-1_-1_-1,13.515717211823,0.3758,0.6831,0.7969
Sn3,Sn3_8_-1_-1_-1,13.3811158664474,0.1927,0.8073,0.7276
Sn4,Sn3_8_-1_-1_-1,13.8848892690767,0.1927,0.8443,0.7495
Cs1,Sn3_10_-1_-1_-1,13.7078219576025,0.6138,0.8073,0.5
Cs2,Sn3_10_-1_-1_-1,19.9397282685721,0.8638,1.3073,0.5
Sn1,Sn3_10_-1_-1_-1,18.773053279006,0.8638,0.8073,1
Sn2,Sn3_10_-1_-1_-1,17.4952592765495,0.7969,0.9904,0.6831
Sn3,Sn3_10_-1_-1_-1,17.1270696938074,0.6138,1.1146,0.6138
Sn4,Sn3_10_-1_-1_-1,17.5977852783702,0.6138,1.1516,0.6357
Cs1,Sn3_11_-1_-1_-1,12.4279124845473,0.8073,0.5,0.3862
Cs2,Sn3_11_-1_-1_-1,18.2536552174692,1.0573,1,0.3862
Sn1,Sn3_11_-1_-1_-1,17.7896105002149,1.0573,0.5,0.8862
Sn2,Sn3_11_-1_-1_-1,16.1363821800714,0.9904,0.6831,0.5693
