Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.32179352328724,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.4913169410547,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.4913169410547,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.4913169410547,0.75,0.5,1
Ge2,Ba1_1_-1_-1_-1,12.763026820344,0.68458,0.68458,0.68458
Ga2,Ba1_1_-1_-1_-1,12.763026820344,0.68458,0.68458,0.68458
Ge3,Ba1_1_-1_-1_-1,12.2053808989271,0.5,0.80845,0.61821
Ga3,Ba1_1_-1_-1_-1,12.2053808989271,0.5,0.80845,0.61821
Ba1,Ba1_25_-1_-1_-1,18.6435870465745,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.6131659175406,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.6131659175406,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.6131659175406,1.25,1,1.5
Ge2,Ba1_25_-1_-1_-1,22.0848203436312,1.18458,1.18458,1.18458
Ga2,Ba1_25_-1_-1_-1,22.0848203436312,1.18458,1.18458,1.18458
Ge3,Ba1_25_-1_-1_-1,21.4264352771389,1,1.30845,1.11821
Ga3,Ba1_25_-1_-1_-1,21.4264352771389,1,1.30845,1.11821
Ba1,Ba2_1_-1_-1_-1,12.3315737178553,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.2510465146906,0.75,1.5,0.25
Ge1,Ba2_1_-1_-1_-1,15.6909166204719,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.6909166204719,0.75,1,0.75
Ge2,Ba2_1_-1_-1_-1,15.451846218876,0.68458,1.18458,0.43458
Ga2,Ba2_1_-1_-1_-1,15.451846218876,0.68458,1.18458,0.43458
Ge3,Ba2_1_-1_-1_-1,15.5895024901632,0.5,1.30845,0.36821
Ga3,Ba2_1_-1_-1_-1,15.5895024901632,0.5,1.30845,0.36821
Ba1,Ba2_2_-1_-1_-1,14.4913169410547,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.7745102394117,1.25,1.25,0.5
Ge1,Ba2_2_-1_-1_-1,19.0280313496956,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,19.0280313496956,1.25,0.75,1
Ge2,Ba2_2_-1_-1_-1,17.8346783563019,1.18458,0.93458,0.68458
Ga2,Ba2_2_-1_-1_-1,17.8346783563019,1.18458,0.93458,0.68458
Ge3,Ba2_2_-1_-1_-1,17.0276961208004,1,1.05845,0.61821
Ga3,Ba2_2_-1_-1_-1,17.0276961208004,1,1.05845,0.61821
Ba1,Ba2_3_-1_-1_-1,12.3315737178553,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.14582,0.5,1,1
Ge1,Ba2_3_-1_-1_-1,17.8498756242053,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,17.8498756242053,0.5,0.5,1.5
Ge2,Ba2_3_-1_-1_-1,15.451846218876,0.43458,0.68458,1.18458
Ga2,Ba2_3_-1_-1_-1,15.451846218876,0.43458,0.68458,1.18458
Ge3,Ba2_3_-1_-1_-1,15.0943413530658,0.25,0.80845,1.11821
Ga3,Ba2_3_-1_-1_-1,15.0943413530658,0.25,0.80845,1.11821
Ba1,Ba2_4_-1_-1_-1,14.4913169410547,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.7745102394117,0.75,1.5,0.75
Ge1,Ba2_4_-1_-1_-1,19.0280313496956,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,19.0280313496956,0.75,1,1.25
Ge2,Ba2_4_-1_-1_-1,17.8346783563019,0.68458,1.18458,0.93458
Ga2,Ba2_4_-1_-1_-1,17.8346783563019,0.68458,1.18458,0.93458
Ge3,Ba2_4_-1_-1_-1,17.7386325951265,0.5,1.30845,0.86821
Ga3,Ba2_4_-1_-1_-1,17.7386325951265,0.5,1.30845,0.86821
Ba1,Ba2_5_-1_-1_-1,12.3315737178553,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.5882531495694,1.25,0.75,0.5
Ge1,Ba2_5_-1_-1_-1,17.4394787971946,1.25,0.25,1
Ga1,Ba2_5_-1_-1_-1,17.4394787971946,1.25,0.25,1
Ge2,Ba2_5_-1_-1_-1,15.451846218876,1.18458,0.43458,0.68458
Ga2,Ba2_5_-1_-1_-1,15.451846218876,1.18458,0.43458,0.68458
Ge3,Ba2_5_-1_-1_-1,14.0098008071803,1,0.55845,0.61821
Ga3,Ba2_5_-1_-1_-1,14.0098008071803,1,0.55845,0.61821
Ba1,Ba2_6_-1_-1_-1,14.4913169410547,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.6435870465745,1,1,1
Ge1,Ba2_6_-1_-1_-1,20.1373755561741,1,0.5,1.5
Ga1,Ba2_6_-1_-1_-1,20.1373755561741,1,0.5,1.5
Ge2,Ba2_6_-1_-1_-1,17.8346783563019,0.93458,0.68458,1.18458
Ga2,Ba2_6_-1_-1_-1,17.8346783563019,0.93458,0.68458,1.18458
