Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.11197288845835,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.1651375086866,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.1651375086866,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.1651375086866,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.4925148300764,0.6855,0.6855,0.6855
Ga2,Ba1_1_-1_-1_-1,12.4925148300764,0.6855,0.6855,0.6855
Si3,Ba1_1_-1_-1_-1,11.9129839059975,0.5,0.80554,0.61893
Ga3,Ba1_1_-1_-1_-1,11.9129839059975,0.5,0.80554,0.61893
Ba1,Ba1_25_-1_-1_-1,18.2239457769167,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.0816663245962,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.0816663245962,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.0816663245962,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.6044877185347,1.1855,1.1855,1.1855
Ga2,Ba1_25_-1_-1_-1,21.6044877185347,1.1855,1.1855,1.1855
Si3,Ba1_25_-1_-1_-1,20.9283035728479,1,1.30554,1.11893
Ga3,Ba1_25_-1_-1_-1,20.9283035728479,1,1.30554,1.11893
Ba1,Ba2_1_-1_-1_-1,12.0540071080118,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.8402407876127,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.3377358642011,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.3377358642011,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,15.1195822162227,0.6855,1.1855,0.4355
Ga2,Ba2_1_-1_-1_-1,15.1195822162227,0.6855,1.1855,0.4355
Si3,Ba2_1_-1_-1_-1,15.2128802717732,0.5,1.30554,0.36893
Ga3,Ba2_1_-1_-1_-1,15.2128802717732,0.5,1.30554,0.36893
Ba1,Ba2_2_-1_-1_-1,14.1651375086866,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.3294134582506,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.5997367723309,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,18.5997367723309,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,17.4496247529853,1.1855,0.9355,0.6855
Ga2,Ba2_2_-1_-1_-1,17.4496247529853,1.1855,0.9355,0.6855
Si3,Ba2_2_-1_-1_-1,16.6269214382256,1,1.05554,0.61893
Ga3,Ba2_2_-1_-1_-1,16.6269214382256,1,1.05554,0.61893
Ba1,Ba2_3_-1_-1_-1,12.0540071080118,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.7824,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.4480996971017,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,17.4480996971017,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,15.1195822162227,0.4355,0.6855,1.1855
Ga2,Ba2_3_-1_-1_-1,15.1195822162227,0.4355,0.6855,1.1855
Si3,Ba2_3_-1_-1_-1,14.7430070752386,0.25,0.80554,1.11893
Ga3,Ba2_3_-1_-1_-1,14.7430070752386,0.25,0.80554,1.11893
Ba1,Ba2_4_-1_-1_-1,14.1651375086866,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.3294134582506,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.5997367723309,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,18.5997367723309,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,17.4496247529853,0.6855,1.1855,0.9355
Ga2,Ba2_4_-1_-1_-1,17.4496247529853,0.6855,1.1855,0.9355
Si3,Ba2_4_-1_-1_-1,17.3190586949548,0.5,1.30554,0.86893
Ga3,Ba2_4_-1_-1_-1,17.3190586949548,0.5,1.30554,0.86893
Ba1,Ba2_5_-1_-1_-1,12.0540071080118,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.2148745934096,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,17.046940333092,1.25,0.25,1
Ga1,Ba2_5_-1_-1_-1,17.046940333092,1.25,0.25,1
Si2,Ba2_5_-1_-1_-1,15.1195822162227,1.1855,0.4355,0.6855
Ga2,Ba2_5_-1_-1_-1,15.1195822162227,1.1855,0.4355,0.6855
Si3,Ba2_5_-1_-1_-1,13.6849538814051,1,0.55554,0.61893
Ga3,Ba2_5_-1_-1_-1,13.6849538814051,1,0.55554,0.61893
Ba1,Ba2_6_-1_-1_-1,14.1651375086866,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.2239457769167,1,1,1
Si1,Ba2_6_-1_-1_-1,19.6841111803404,1,0.5,1.5
Ga1,Ba2_6_-1_-1_-1,19.6841111803404,1,0.5,1.5
Si2,Ba2_6_-1_-1_-1,17.4496247529853,0.9355,0.6855,1.1855
Ga2,Ba2_6_-1_-1_-1,17.4496247529853,0.9355,0.6855,1.1855
Si3,Ba2_6_-1_-1_-1,16.5138817635508,0.75,0.80554,1.11893
Ga3,Ba2_6_-1_-1_-1,16.5138817635508,0.75,0.80554,1.11893
Ba1,Si1_1_-1_-1_-1,12.0540071080118,1,0.5,0.25
