Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.18333338173019,0.5,0.5,0.5
Sr1,Ba1_1_-1_-1_-1,9.18333338173019,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.2760719037136,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,11.9965462115111,0.5,0.80534,0.61751
Al1,Ba1_1_-1_-1_-1,11.9965462115111,0.5,0.80534,0.61751
Si2,Ba1_1_-1_-1_-1,12.5797892329631,0.684925,0.684925,0.684925
Al2,Ba1_1_-1_-1_-1,12.5797892329631,0.684925,0.684925,0.684925
Si3,Ba1_1_-1_-1_-1,14.2760719037136,0.75,0.5,1
Al3,Ba1_1_-1_-1_-1,14.2760719037136,0.75,0.5,1
Ba1,Ba1_25_-1_-1_-1,18.3666667634604,1,1,1
Sr1,Ba1_25_-1_-1_-1,18.3666667634604,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.2624305909765,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,21.0823444486262,1,1.30534,1.11751
Al1,Ba1_25_-1_-1_-1,21.0823444486262,1,1.30534,1.11751
Si2,Ba1_25_-1_-1_-1,21.7631226146933,1.184925,1.184925,1.184925
Al2,Ba1_25_-1_-1_-1,21.7631226146933,1.184925,1.184925,1.184925
Si3,Ba1_25_-1_-1_-1,23.2624305909765,1.25,1,1.5
Al3,Ba1_25_-1_-1_-1,23.2624305909765,1.25,1,1.5
Ba1,Ba2_1_-1_-1_-1,12.1484081673279,0.5,1,0.25
Sr1,Ba2_1_-1_-1_-1,12.1484081673279,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.9799567852651,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.3262694403524,0.5,1.30534,0.36751
Al1,Ba2_1_-1_-1_-1,15.3262694403524,0.5,1.30534,0.36751
Si2,Ba2_1_-1_-1_-1,15.2282052437303,0.684925,1.184925,0.434925
Al2,Ba2_1_-1_-1_-1,15.2282052437303,0.684925,1.184925,0.434925
Si3,Ba2_1_-1_-1_-1,15.4578534732349,0.75,1,0.75
Al3,Ba2_1_-1_-1_-1,15.4578534732349,0.75,1,0.75
Ba1,Ba2_2_-1_-1_-1,14.2760719037136,1,0.75,0.5
Sr1,Ba2_2_-1_-1_-1,14.2760719037136,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.4807919243546,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,16.7498265084639,1,1.05534,0.61751
Al1,Ba2_2_-1_-1_-1,16.7498265084639,1,1.05534,0.61751
Si2,Ba2_2_-1_-1_-1,17.5759637159381,1.184925,0.934925,0.684925
Al2,Ba2_2_-1_-1_-1,17.5759637159381,1.184925,0.934925,0.684925
Si3,Ba2_2_-1_-1_-1,18.7454007692554,1.25,0.75,1
Al3,Ba2_2_-1_-1_-1,18.7454007692554,1.25,0.75,1
Ba1,Ba2_3_-1_-1_-1,12.1484081673279,0.25,0.5,1
Sr1,Ba2_3_-1_-1_-1,12.1484081673279,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.906,0.5,1,1
Si1,Ba2_3_-1_-1_-1,14.8452255063061,0.25,0.80534,1.11751
Al1,Ba2_3_-1_-1_-1,14.8452255063061,0.25,0.80534,1.11751
Si2,Ba2_3_-1_-1_-1,15.2282052437303,0.434925,0.684925,1.184925
Al2,Ba2_3_-1_-1_-1,15.2282052437303,0.434925,0.684925,1.184925
Si3,Ba2_3_-1_-1_-1,17.5847446384643,0.5,0.5,1.5
Al3,Ba2_3_-1_-1_-1,17.5847446384643,0.5,0.5,1.5
Ba1,Ba2_4_-1_-1_-1,14.2760719037136,0.5,1,0.75
Sr1,Ba2_4_-1_-1_-1,14.2760719037136,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.4807919243546,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,17.4450661588439,0.5,1.30534,0.86751
Al1,Ba2_4_-1_-1_-1,17.4450661588439,0.5,1.30534,0.86751
Si2,Ba2_4_-1_-1_-1,17.5759637159381,0.684925,1.184925,0.934925
Al2,Ba2_4_-1_-1_-1,17.5759637159381,0.684925,1.184925,0.934925
Si3,Ba2_4_-1_-1_-1,18.7454007692554,0.75,1,1.25
Al3,Ba2_4_-1_-1_-1,18.7454007692554,0.75,1,1.25
Ba1,Ba2_5_-1_-1_-1,12.1484081673279,1,0.25,0.5
Sr1,Ba2_5_-1_-1_-1,12.1484081673279,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.3418615218708,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,13.7840625341806,1,0.55534,0.61751
Al1,Ba2_5_-1_-1_-1,13.7840625341806,1,0.55534,0.61751
Si2,Ba2_5_-1_-1_-1,15.2282052437303,1.184925,0.434925,0.684925
Al2,Ba2_5_-1_-1_-1,15.2282052437303,1.184925,0.434925,0.684925
Si3,Ba2_5_-1_-1_-1,17.1804435914792,1.25,0.25,1
Al3,Ba2_5_-1_-1_-1,17.1804435914792,1.25,0.25,1
Ba1,Ba2_6_-1_-1_-1,14.2760719037136,0.75,0.5,1
Sr1,Ba2_6_-1_-1_-1,14.2760719037136,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,18.3666667634604,1,1,1
Si1,Ba2_6_-1_-1_-1,16.6313898497113,0.75,0.80534,1.11751
Al1,Ba2_6_-1_-1_-1,16.6313898497113,0.75,0.80534,1.11751
Si2,Ba2_6_-1_-1_-1,17.5759637159381,0.934925,0.684925,1.184925
Al2,Ba2_6_-1_-1_-1,17.5759637159381,0.934925,0.684925,1.184925
Si3,Ba2_6_-1_-1_-1,19.8382674646754,1,0.5,1.5
Al3,Ba2_6_-1_-1_-1,19.8382674646754,1,0.5,1.5
Ba1,Si1_1_-1_-1_-1,10.8392961186878,0.38249,0.80534,0.5
Sr1,Si1_1_-1_-1_-1,10.8392961186878,0.38249,0.80534,0.5
Ba2,Si1_1_-1_-1_-1,16.2693012235302,0.63249,1.30534,0.5
Si1,Si1_1_-1_-1_-1,14.0726996513548,0.38249,1.11068,0.61751
Al1,Si1_1_-1_-1_-1,14.0726996513548,0.38249,1.11068,0.61751
Si2,Si1_1_-1_-1_-1,14.1145048102985,0.567415,0.990265,0.684925
Al2,Si1_1_-1_-1_-1,14.1145048102985,0.567415,0.990265,0.684925
Si3,Si1_1_-1_-1_-1,15.1774919596263,0.63249,0.80534,1
Al3,Si1_1_-1_-1_-1,15.1774919596263,0.63249,0.80534,1
Ba1,Si1_2_-1_-1_-1,6.98731279632744,0.19466,0.5,0.38249
Sr1,Si1_2_-1_-1_-1,6.98731279632744,0.19466,0.5,0.38249
Ba2,Si1_2_-1_-1_-1,12.293421291691,0.44466,1,0.38249
Si1,Si1_2_-1_-1_-1,10.2616099187076,0.19466,0.80534,0.5
Al1,Si1_2_-1_-1_-1,10.2616099187076,0.19466,0.80534,0.5
Si2,Si1_2_-1_-1_-1,10.2544946188581,0.379585,0.684925,0.567415
Al2,Si1_2_-1_-1_-1,10.2544946188581,0.379585,0.684925,0.567415
Si3,Si1_2_-1_-1_-1,11.7437139239187,0.44466,0.5,0.88249
Al3,Si1_2_-1_-1_-1,11.7437139239187,0.44466,0.5,0.88249
Ba1,Si1_3_-1_-1_-1,8.67463663619642,0.5,0.61751,0.19466
Sr1,Si1_3_-1_-1_-1,8.67463663619642,0.5,0.61751,0.19466
Ba2,Si1_3_-1_-1_-1,14.4199628327607,0.75,1.11751,0.19466
Si1,Si1_3_-1_-1_-1,11.6117539491225,0.5,0.92285,0.31217
Al1,Si1_3_-1_-1_-1,11.6117539491225,0.5,0.92285,0.31217
Si2,Si1_3_-1_-1_-1,11.8892970931948,0.684925,0.802435,0.379585
Al2,Si1_3_-1_-1_-1,11.8892970931948,0.684925,0.802435,0.379585
Si3,Si1_3_-1_-1_-1,12.664439887046,0.75,0.61751,0.69466
Al3,Si1_3_-1_-1_-1,12.664439887046,0.75,0.61751,0.69466
Ba1,Si1_4_-1_-1_-1,8.67463663619642,0.61751,0.19466,0.5
Sr1,Si1_4_-1_-1_-1,8.67463663619642,0.61751,0.19466,0.5
Ba2,Si1_4_-1_-1_-1,12.922644188272,0.86751,0.69466,0.5
Si1,Si1_4_-1_-1_-1,10.6707920817175,0.61751,0.5,0.61751
Al1,Si1_4_-1_-1_-1,10.6707920817175,0.61751,0.5,0.61751
Si2,Si1_4_-1_-1_-1,11.8892970931948,0.802435,0.379585,0.684925
Al2,Si1_4_-1_-1_-1,11.8892970931948,0.802435,0.379585,0.684925
Si3,Si1_4_-1_-1_-1,14.1890321352135,0.86751,0.19466,1
Al3,Si1_4_-1_-1_-1,14.1890321352135,0.86751,0.19466,1
Ba1,Si1_5_-1_-1_-1,11.9965462115111,0.80534,0.5,0.61751
Sr1,Si1_5_-1_-1_-1,11.9965462115111,0.80534,0.5,0.61751
Ba2,Si1_5_-1_-1_-1,16.7498265084639,1.05534,1,0.61751
Si1,Si1_5_-1_-1_-1,14.3737970280913,0.80534,0.80534,0.73502
Al1,Si1_5_-1_-1_-1,14.3737970280913,0.80534,0.80534,0.73502
Si2,Si1_5_-1_-1_-1,15.3434015629521,0.990265,0.684925,0.802435
Al2,Si1_5_-1_-1_-1,15.3434015629521,0.990265,0.684925,0.802435
Si3,Si1_5_-1_-1_-1,17.1397222378836,1.05534,0.5,1.11751
Al3,Si1_5_-1_-1_-1,17.1397222378836,1.05534,0.5,1.11751
Ba1,Si1_6_-1_-1_-1,10.8392961186878,0.5,0.38249,0.80534
Sr1,Si1_6_-1_-1_-1,10.8392961186878,0.5,0.38249,0.80534
Ba2,Si1_6_-1_-1_-1,14.9582608287341,0.75,0.88249,0.80534
Si1,Si1_6_-1_-1_-1,13.3069098348761,0.5,0.68783,0.92285
Al1,Si1_6_-1_-1_-1,13.3069098348761,0.5,0.68783,0.92285
Si2,Si1_6_-1_-1_-1,14.1145048102985,0.684925,0.567415,0.990265
Al2,Si1_6_-1_-1_-1,14.1145048102985,0.684925,0.567415,0.990265
Si3,Si1_6_-1_-1_-1,16.4710915687468,0.75,0.38249,1.30534
Al3,Si1_6_-1_-1_-1,16.4710915687468,0.75,0.38249,1.30534
Ba1,Si1_7_-1_-1_-1,6.98731279632744,0.38249,0.19466,0.5
Sr1,Si1_7_-1_-1_-1,6.98731279632744,0.38249,0.19466,0.5
Ba2,Si1_7_-1_-1_-1,11.2851478427268,0.63249,0.69466,0.5
Si1,Si1_7_-1_-1_-1,9.35088354087057,0.38249,0.5,0.61751
Al1,Si1_7_-1_-1_-1,9.35088354087057,0.38249,0.5,0.61751
Si2,Si1_7_-1_-1_-1,10.2544946188581,0.567415,0.379585,0.684925
Al2,Si1_7_-1_-1_-1,10.2544946188581,0.567415,0.379585,0.684925
Si3,Si1_7_-1_-1_-1,12.7156778014246,0.63249,0.19466,1
Al3,Si1_7_-1_-1_-1,12.7156778014246,0.63249,0.19466,1
Ba1,Si1_8_-1_-1_-1,8.67463663619642,0.19466,0.5,0.61751
Sr1,Si1_8_-1_-1_-1,8.67463663619642,0.19466,0.5,0.61751
Ba2,Si1_8_-1_-1_-1,13.3249760867073,0.44466,1,0.61751
Si1,Si1_8_-1_-1_-1,11.7447111829064,0.19466,0.80534,0.73502
Al1,Si1_8_-1_-1_-1,11.7447111829064,0.19466,0.80534,0.73502
Si2,Si1_8_-1_-1_-1,11.8892970931948,0.379585,0.684925,0.802435
Al2,Si1_8_-1_-1_-1,11.8892970931948,0.379585,0.684925,0.802435
Si3,Si1_8_-1_-1_-1,13.8118926306094,0.44466,0.5,1.11751
Al3,Si1_8_-1_-1_-1,13.8118926306094,0.44466,0.5,1.11751
Ba1,Si1_10_-1_-1_-1,11.9965462115111,0.61751,0.80534,0.5
Sr1,Si1_10_-1_-1_-1,11.9965462115111,0.61751,0.80534,0.5
Ba2,Si1_10_-1_-1_-1,17.4450661588439,0.86751,1.30534,0.5
Si1,Si1_10_-1_-1_-1,14.9822446960915,0.61751,1.11068,0.61751
Al1,Si1_10_-1_-1_-1,14.9822446960915,0.61751,1.11068,0.61751
Si2,Si1_10_-1_-1_-1,15.3434015629521,0.802435,0.990265,0.684925
Al2,Si1_10_-1_-1_-1,15.3434015629521,0.802435,0.990265,0.684925
Si3,Si1_10_-1_-1_-1,16.4315681895856,0.86751,0.80534,1
Al3,Si1_10_-1_-1_-1,16.4315681895856,0.86751,0.80534,1
Ba1,Si1_11_-1_-1_-1,10.8392961186878,0.80534,0.5,0.38249
Sr1,Si1_11_-1_-1_-1,10.8392961186878,0.80534,0.5,0.38249
Ba2,Si1_11_-1_-1_-1,15.9414524873777,1.05534,1,0.38249
Si1,Si1_11_-1_-1_-1,13.1897095630874,0.80534,0.80534,0.5
