Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.20636965747085,0.5,0.5,0.5
Eu1,Ba1_1_-1_-1_-1,9.20636965747085,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.311883249681,0.5,1,0.75
Al1,Ba1_1_-1_-1_-1,14.311883249681,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.311883249681,0.75,1,0.5
Al2,Ba1_1_-1_-1_-1,12.6107010294104,0.68489,0.68489,0.68489
Si2,Ba1_1_-1_-1_-1,12.6107010294104,0.68489,0.68489,0.68489
Al3,Ba1_1_-1_-1_-1,12.0247272728128,0.5,0.61735,0.80521
Si3,Ba1_1_-1_-1_-1,12.0247272728128,0.5,0.61735,0.80521
Ba1,Ba1_25_-1_-1_-1,18.4127393149417,1,1,1
Eu1,Ba1_25_-1_-1_-1,18.4127393149417,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.3207841041527,1,1.5,1.25
Al1,Ba1_25_-1_-1_-1,23.3207841041527,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.3207841041527,1.25,1.5,1
Al2,Ba1_25_-1_-1_-1,21.8170706868813,1.18489,1.18489,1.18489
Si2,Ba1_25_-1_-1_-1,21.8170706868813,1.18489,1.18489,1.18489
Al3,Ba1_25_-1_-1_-1,21.1333658745361,1,1.11735,1.30521
Si3,Ba1_25_-1_-1_-1,21.1333658745361,1,1.11735,1.30521
Ba1,Ba2_1_-1_-1_-1,12.1788822956994,0.25,1,0.5
Eu1,Ba2_1_-1_-1_-1,12.1788822956994,0.25,1,0.5
Ba2,Ba2_1_-1_-1_-1,18.0250592796529,0.25,1.5,0.75
Al1,Ba2_1_-1_-1_-1,17.6288557481761,0.5,1.5,0.5
Si1,Ba2_1_-1_-1_-1,17.6288557481761,0.5,1.5,0.5
Al2,Ba2_1_-1_-1_-1,15.2658078671872,0.43489,1.18489,0.68489
Si2,Ba2_1_-1_-1_-1,15.2658078671872,0.43489,1.18489,0.68489
Al3,Ba2_1_-1_-1_-1,14.8803118536499,0.25,1.11735,0.80521
Si3,Ba2_1_-1_-1_-1,14.8803118536499,0.25,1.11735,0.80521
Ba1,Ba2_2_-1_-1_-1,12.1788822956994,1,0.5,0.25
Eu1,Ba2_2_-1_-1_-1,12.1788822956994,1,0.5,0.25
Ba2,Ba2_2_-1_-1_-1,15.9459,1,1,0.5
Al1,Ba2_2_-1_-1_-1,17.2235405171237,1.25,1,0.25
Si1,Ba2_2_-1_-1_-1,17.2235405171237,1.25,1,0.25
Al2,Ba2_2_-1_-1_-1,15.2658078671872,1.18489,0.68489,0.43489
Si2,Ba2_2_-1_-1_-1,15.2658078671872,1.18489,0.68489,0.43489
Al3,Ba2_2_-1_-1_-1,13.8172413700858,1,0.61735,0.55521
Si3,Ba2_2_-1_-1_-1,13.8172413700858,1,0.61735,0.55521
Ba1,Ba2_3_-1_-1_-1,14.311883249681,0.5,0.75,1
Eu1,Ba2_3_-1_-1_-1,14.311883249681,0.5,0.75,1
Ba2,Ba2_3_-1_-1_-1,19.5296592447231,0.5,1.25,1.25
Al1,Ba2_3_-1_-1_-1,18.7924233702043,0.75,1.25,1
Si1,Ba2_3_-1_-1_-1,18.7924233702043,0.75,1.25,1
Al2,Ba2_3_-1_-1_-1,17.6194231852883,0.68489,0.93489,1.18489
Si2,Ba2_3_-1_-1_-1,17.6194231852883,0.68489,0.93489,1.18489
Al3,Ba2_3_-1_-1_-1,17.4868334661421,0.5,0.86735,1.30521
Si3,Ba2_3_-1_-1_-1,17.4868334661421,0.5,0.86735,1.30521
Ba1,Ba2_4_-1_-1_-1,14.311883249681,0.75,1,0.5
Eu1,Ba2_4_-1_-1_-1,14.311883249681,0.75,1,0.5
Ba2,Ba2_4_-1_-1_-1,19.5296592447231,0.75,1.5,0.75
Al1,Ba2_4_-1_-1_-1,19.8880315079195,1,1.5,0.5
Si1,Ba2_4_-1_-1_-1,19.8880315079195,1,1.5,0.5
Al2,Ba2_4_-1_-1_-1,17.6194231852883,0.93489,1.18489,0.68489
Si2,Ba2_4_-1_-1_-1,17.6194231852883,0.93489,1.18489,0.68489
Al3,Ba2_4_-1_-1_-1,16.6711879913182,0.75,1.11735,0.80521
Si3,Ba2_4_-1_-1_-1,16.6711879913182,0.75,1.11735,0.80521
Ba1,Ba2_5_-1_-1_-1,14.311883249681,1,0.5,0.75
Eu1,Ba2_5_-1_-1_-1,14.311883249681,1,0.5,0.75
Ba2,Ba2_5_-1_-1_-1,18.4127393149417,1,1,1
Al1,Ba2_5_-1_-1_-1,18.7924233702043,1.25,1,0.75
Si1,Ba2_5_-1_-1_-1,18.7924233702043,1.25,1,0.75
Al2,Ba2_5_-1_-1_-1,17.6194231852883,1.18489,0.68489,0.93489
Si2,Ba2_5_-1_-1_-1,17.6194231852883,1.18489,0.68489,0.93489
