Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.88594025807061,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.8137555050211,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,13.8137555050211,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.1381943925245,0.683,0.683,0.683
Si3,Ba1_1_-1_-1_-1,11.6205526004827,0.5,0.8046,0.6207
Ba1,Ba1_25_-1_-1_-1,17.7718805161412,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.5090998983189,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,22.5090998983189,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.0241346505951,1.183,1.183,1.183
Si3,Ba1_25_-1_-1_-1,20.4130495584881,1,1.3046,1.1207
Ba1,Ba2_1_-1_-1_-1,11.754994043916,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.3976937562138,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,14.9572662530624,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,14.7033610373327,0.683,1.183,0.433
Si3,Ba2_1_-1_-1_-1,14.8314467277139,0.5,1.3046,0.3707
Ba1,Ba2_2_-1_-1_-1,13.8137555050211,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,18.8499258411008,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.1383495976067,1.25,0.75,1
Si2,Ba2_2_-1_-1_-1,16.9733616569032,1.183,0.933,0.683
Si3,Ba2_2_-1_-1_-1,16.2151558819369,1,1.0546,0.6207
Ba1,Ba2_3_-1_-1_-1,11.754994043916,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,15.3909,0.5,1,1
Si1,Ba2_3_-1_-1_-1,17.0152801619603,0.5,0.5,1.5
Si2,Ba2_3_-1_-1_-1,14.7033610373327,0.433,0.683,1.183
Si3,Ba2_3_-1_-1_-1,14.3862600721986,0.25,0.8046,1.1207
Ba1,Ba2_4_-1_-1_-1,13.8137555050211,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,18.8499258411008,0.75,1.5,0.75
Si1,Ba2_4_-1_-1_-1,18.1383495976067,0.75,1,1.25
Si2,Ba2_4_-1_-1_-1,16.9733616569032,0.683,1.183,0.933
Si3,Ba2_4_-1_-1_-1,16.8913899261981,0.5,1.3046,0.8707
Ba1,Ba2_5_-1_-1_-1,11.754994043916,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,15.8126465797159,1.25,0.75,0.5
Si1,Ba2_5_-1_-1_-1,16.6240720025209,1.25,0.25,1
Si2,Ba2_5_-1_-1_-1,14.7033610373327,1.183,0.433,0.683
Si3,Ba2_5_-1_-1_-1,13.3500210782851,1,0.5546,0.6207
Ba1,Ba2_6_-1_-1_-1,13.8137555050211,0.75,0.5,1
Ba2,Ba2_6_-1_-1_-1,17.7718805161412,1,1,1
Si1,Ba2_6_-1_-1_-1,19.1958248913664,1,0.5,1.5
Si2,Ba2_6_-1_-1_-1,16.9733616569032,0.933,0.683,1.183
Si3,Ba2_6_-1_-1_-1,16.1122448791265,0.75,0.8046,1.1207
Ba1,Si1_1_-1_-1_-1,11.754994043916,1,0.5,0.25
Ba2,Si1_1_-1_-1_-1,16.6240720025209,1.25,1,0.25
Si1,Si1_1_-1_-1_-1,15.8126465797159,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.7033610373327,1.183,0.683,0.433
Si3,Si1_1_-1_-1_-1,13.7077916066797,1,0.8046,0.3707
Ba1,Si1_2_-1_-1_-1,13.8137555050211,0.5,0.75,1
Ba2,Si1_2_-1_-1_-1,18.1383495976067,0.75,1.25,1
