Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
K1,K1_1_-1_-1_-1,9.32908545718711,0.5,0.5,0.5
K2,K1_1_-1_-1_-1,14.5026527129738,0.75,1,0.5
Au1,K1_1_-1_-1_-1,14.5026527129738,0.75,0.5,1
Ge1,K1_1_-1_-1_-1,14.5026527129738,0.75,0.5,1
Ge2,K1_1_-1_-1_-1,12.7580841078308,0.68378,0.68378,0.68378
Ge3,K1_1_-1_-1_-1,12.2132976454113,0.5,0.80836,0.61805
K1,K1_25_-1_-1_-1,18.6581709143742,1,1,1
K2,K1_25_-1_-1_-1,23.631637217576,1.25,1.5,1
Au1,K1_25_-1_-1_-1,23.631637217576,1.25,1,1.5
Ge1,K1_25_-1_-1_-1,23.631637217576,1.25,1,1.5
Ge2,K1_25_-1_-1_-1,22.0871695650179,1.18378,1.18378,1.18378
Ge3,K1_25_-1_-1_-1,21.4415905596306,1,1.30836,1.11805
K1,K2_1_-1_-1_-1,12.3412200396932,0.5,1,0.25
K2,K2_1_-1_-1_-1,18.2653233193051,0.75,1.5,0.25
Au1,K2_1_-1_-1_-1,15.7031907742105,0.75,1,0.75
Ge1,K2_1_-1_-1_-1,15.7031907742105,0.75,1,0.75
Ge2,K2_1_-1_-1_-1,15.4501044392777,0.68378,1.18378,0.43378
Ge3,K2_1_-1_-1_-1,15.6003833148768,0.5,1.30836,0.36805
K1,K2_2_-1_-1_-1,14.5026527129738,1,0.75,0.5
K2,K2_2_-1_-1_-1,19.7899787671374,1.25,1.25,0.5
Au1,K2_2_-1_-1_-1,19.0429159474396,1.25,0.75,1
Ge1,K2_2_-1_-1_-1,19.0429159474396,1.25,0.75,1
Ge2,K2_2_-1_-1_-1,17.8340469830194,1.18378,0.93378,0.68378
Ge3,K2_2_-1_-1_-1,17.0396937808227,1,1.05836,0.61805
K1,K2_3_-1_-1_-1,12.3412200396932,0.25,0.5,1
K2,K2_3_-1_-1_-1,16.15845,0.5,1,1
Au1,K2_3_-1_-1_-1,17.8638386145727,0.5,0.5,1.5
Ge1,K2_3_-1_-1_-1,17.8638386145727,0.5,0.5,1.5
Ge2,K2_3_-1_-1_-1,15.4501044392777,0.43378,0.68378,1.18378
Ge3,K2_3_-1_-1_-1,15.1042155333741,0.25,0.80836,1.11805
K1,K2_4_-1_-1_-1,14.5026527129738,0.5,1,0.75
K2,K2_4_-1_-1_-1,19.7899787671374,0.75,1.5,0.75
Au1,K2_4_-1_-1_-1,19.0429159474396,0.75,1,1.25
Ge1,K2_4_-1_-1_-1,19.0429159474396,0.75,1,1.25
Ge2,K2_4_-1_-1_-1,17.8340469830194,0.68378,1.18378,0.93378
Ge3,K2_4_-1_-1_-1,17.7508308008012,0.5,1.30836,0.86805
K1,K2_5_-1_-1_-1,12.3412200396932,1,0.25,0.5
K2,K2_5_-1_-1_-1,16.6012292410457,1.25,0.75,0.5
Au1,K2_5_-1_-1_-1,17.4531207563647,1.25,0.25,1
Ge1,K2_5_-1_-1_-1,17.4531207563647,1.25,0.25,1
Ge2,K2_5_-1_-1_-1,15.4501044392777,1.18378,0.43378,0.68378
Ge3,K2_5_-1_-1_-1,14.0195253647498,1,0.55836,0.61805
K1,K2_6_-1_-1_-1,14.5026527129738,0.75,0.5,1
K2,K2_6_-1_-1_-1,18.6581709143742,1,1,1
Au1,K2_6_-1_-1_-1,20.1531279337725,1,0.5,1.5
Ge1,K2_6_-1_-1_-1,20.1531279337725,1,0.5,1.5
Ge2,K2_6_-1_-1_-1,17.8340469830194,0.93378,0.68378,1.18378
Ge3,K2_6_-1_-1_-1,16.9162215202929,0.75,0.80836,1.11805
K1,Au1_1_-1_-1_-1,12.3412200396932,1,0.5,0.25
K2,Au1_1_-1_-1_-1,17.4531207563647,1.25,1,0.25
