Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,10.1212388940287,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,16.1477607184477,0.7544,1.044,0.5
Sn1,Ba1_1_-1_-1_-1,15.7341052752452,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,15.7341052752452,0.75,0.5,1
Sn2,Ba1_1_-1_-1_-1,13.8418063114737,0.6838,0.6838,0.6838
Ga2,Ba1_1_-1_-1_-1,13.8418063114737,0.6838,0.6838,0.6838
Sn3,Ba1_1_-1_-1_-1,13.280179393783,0.5,0.81192,0.61807
Ga3,Ba1_1_-1_-1_-1,13.280179393783,0.5,0.81192,0.61807
Ba1,Ba1_25_-1_-1_-1,20.2424777880575,1,1,1
Ba2,Ba1_25_-1_-1_-1,26.0215073375822,1.2544,1.544,1
Sn1,Ba1_25_-1_-1_-1,25.6382521988629,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,25.6382521988629,1.25,1,1.5
Sn2,Ba1_25_-1_-1_-1,23.9630452055024,1.1838,1.1838,1.1838
Ga2,Ba1_25_-1_-1_-1,23.9630452055024,1.1838,1.1838,1.1838
Sn3,Ba1_25_-1_-1_-1,23.2897444337925,1,1.31192,1.11807
Ga3,Ba1_25_-1_-1_-1,23.2897444337925,1,1.31192,1.11807
Ba1,Ba2_1_-1_-1_-1,6.53067384892584,0.5,0.044,0.2456
Ba2,Ba2_1_-1_-1_-1,11.5410691343244,0.7544,0.588,0.2456
Sn1,Ba2_1_-1_-1_-1,12.3703202250364,0.75,0.044,0.7456
Ga1,Ba2_1_-1_-1_-1,12.3703202250364,0.75,0.044,0.7456
Sn2,Ba2_1_-1_-1_-1,9.8049656281596,0.6838,0.2278,0.4294
Ga2,Ba2_1_-1_-1_-1,9.8049656281596,0.6838,0.2278,0.4294
Sn3,Ba2_1_-1_-1_-1,8.33746775491117,0.5,0.35592,0.36367
Ga3,Ba2_1_-1_-1_-1,8.33746775491117,0.5,0.35592,0.36367
Ba1,Ba2_2_-1_-1_-1,15.3854166559195,0.956,0.7544,0.5
Ba2,Ba2_2_-1_-1_-1,21.5526491683433,1.2104,1.2984,0.5
Sn1,Ba2_2_-1_-1_-1,20.3217922110906,1.206,0.7544,1
Ga1,Ba2_2_-1_-1_-1,20.3217922110906,1.206,0.7544,1
Sn2,Ba2_2_-1_-1_-1,19.0140907238974,1.1398,0.9382,0.6838
Ga2,Ba2_2_-1_-1_-1,19.0140907238974,1.1398,0.9382,0.6838
Sn3,Ba2_2_-1_-1_-1,18.2294156698043,0.956,1.06632,0.61807
Ga3,Ba2_2_-1_-1_-1,18.2294156698043,0.956,1.06632,0.61807
Ba1,Ba2_3_-1_-1_-1,12.9312066199966,0.2456,0.5,0.956
Ba2,Ba2_3_-1_-1_-1,17.54557753743,0.5,1.044,0.956
Sn1,Ba2_3_-1_-1_-1,18.9010095846424,0.4956,0.5,1.456
Ga1,Ba2_3_-1_-1_-1,18.9010095846424,0.4956,0.5,1.456
Sn2,Ba2_3_-1_-1_-1,16.3246551175761,0.4294,0.6838,1.1398
Ga2,Ba2_3_-1_-1_-1,16.3246551175761,0.4294,0.6838,1.1398
Sn3,Ba2_3_-1_-1_-1,15.9952289110931,0.2456,0.81192,1.07407
Ga3,Ba2_3_-1_-1_-1,15.9952289110931,0.2456,0.81192,1.07407
Ba1,Ba2_4_-1_-1_-1,15.3854166559195,0.5,0.956,0.7544
Ba2,Ba2_4_-1_-1_-1,21.5124584549168,0.7544,1.5,0.7544
Sn1,Ba2_4_-1_-1_-1,20.410318671014,0.75,0.956,1.2544
Ga1,Ba2_4_-1_-1_-1,20.410318671014,0.75,0.956,1.2544
Sn2,Ba2_4_-1_-1_-1,19.0140907238974,0.6838,1.1398,0.9382
Ga2,Ba2_4_-1_-1_-1,19.0140907238974,0.6838,1.1398,0.9382
Sn3,Ba2_4_-1_-1_-1,18.9128198319347,0.5,1.26792,0.87247
Ga3,Ba2_4_-1_-1_-1,18.9128198319347,0.5,1.26792,0.87247
Ba1,Ba2_5_-1_-1_-1,6.53067384892584,0.044,0.2456,0.5
Ba2,Ba2_5_-1_-1_-1,11.4658387989753,0.2984,0.7896,0.5
Sn1,Ba2_5_-1_-1_-1,12.5152184180518,0.294,0.2456,1
Ga1,Ba2_5_-1_-1_-1,12.5152184180518,0.294,0.2456,1
Sn2,Ba2_5_-1_-1_-1,9.8049656281596,0.2278,0.4294,0.6838
Ga2,Ba2_5_-1_-1_-1,9.8049656281596,0.2278,0.4294,0.6838
Sn3,Ba2_5_-1_-1_-1,9.74148484045931,0.044,0.55752,0.61807
Ga3,Ba2_5_-1_-1_-1,9.74148484045931,0.044,0.55752,0.61807
Ba1,Ba2_6_-1_-1_-1,10.5898367290645,0.7544,0.5,0.044
Ba2,Ba2_6_-1_-1_-1,16.9745354698091,1.0088,1.044,0.044
Sn1,Ba2_6_-1_-1_-1,14.5725003826915,1.0044,0.5,0.544
Ga1,Ba2_6_-1_-1_-1,14.5725003826915,1.0044,0.5,0.544
Sn2,Ba2_6_-1_-1_-1,13.8267361411936,0.9382,0.6838,0.2278
Ga2,Ba2_6_-1_-1_-1,13.8267361411936,0.9382,0.6838,0.2278
Sn3,Ba2_6_-1_-1_-1,13.0904841255447,0.7544,0.81192,0.16207
Ga3,Ba2_6_-1_-1_-1,13.0904841255447,0.7544,0.81192,0.16207
Ba1,Ba2_8_-1_-1_-1,12.9312066199966,0.956,0.2456,0.5
Ba2,Ba2_8_-1_-1_-1,17.8720801617745,1.2104,0.7896,0.5
Sn1,Ba2_8_-1_-1_-1,18.5332214588707,1.206,0.2456,1
Ga1,Ba2_8_-1_-1_-1,18.5332214588707,1.206,0.2456,1
Sn2,Ba2_8_-1_-1_-1,16.3246551175761,1.1398,0.4294,0.6838
Ga2,Ba2_8_-1_-1_-1,16.3246551175761,1.1398,0.4294,0.6838
Sn3,Ba2_8_-1_-1_-1,14.8142813063914,0.956,0.55752,0.61807
Ga3,Ba2_8_-1_-1_-1,14.8142813063914,0.956,0.55752,0.61807
Ba1,Ba2_9_-1_-1_-1,6.53067384892584,0.2456,0.5,0.044
Ba2,Ba2_9_-1_-1_-1,13.5381271745381,0.5,1.044,0.044
Sn1,Ba2_9_-1_-1_-1,10.3978534257194,0.4956,0.5,0.544
Ga1,Ba2_9_-1_-1_-1,10.3978534257194,0.4956,0.5,0.544
Sn2,Ba2_9_-1_-1_-1,9.8049656281596,0.4294,0.6838,0.2278
Ga2,Ba2_9_-1_-1_-1,9.8049656281596,0.4294,0.6838,0.2278
Sn3,Ba2_9_-1_-1_-1,10.0928605268248,0.2456,0.81192,0.16207
Ga3,Ba2_9_-1_-1_-1,10.0928605268248,0.2456,0.81192,0.16207
Ba1,Ba2_11_-1_-1_-1,10.5898367290645,0.044,0.7544,0.5
Ba2,Ba2_11_-1_-1_-1,16.6304208073302,0.2984,1.2984,0.5
Sn1,Ba2_11_-1_-1_-1,15.0374742918731,0.294,0.7544,1
Ga1,Ba2_11_-1_-1_-1,15.0374742918731,0.294,0.7544,1
Sn2,Ba2_11_-1_-1_-1,13.8267361411936,0.2278,0.9382,0.6838
Ga2,Ba2_11_-1_-1_-1,13.8267361411936,0.2278,0.9382,0.6838
Sn3,Ba2_11_-1_-1_-1,14.4133685144905,0.044,1.06632,0.61807
Ga3,Ba2_11_-1_-1_-1,14.4133685144905,0.044,1.06632,0.61807
Ba1,Ba2_12_-1_-1_-1,15.3854166559195,0.7544,0.5,0.956
Ba2,Ba2_12_-1_-1_-1,20.3150500403963,1.0088,1.044,0.956
Sn1,Ba2_12_-1_-1_-1,21.482331690474,1.0044,0.5,1.456
Ga1,Ba2_12_-1_-1_-1,21.482331690474,1.0044,0.5,1.456
Sn2,Ba2_12_-1_-1_-1,19.0140907238974,0.9382,0.6838,1.1398
Ga2,Ba2_12_-1_-1_-1,19.0140907238974,0.9382,0.6838,1.1398
Sn3,Ba2_12_-1_-1_-1,18.037247266295,0.7544,0.81192,1.07407
Ga3,Ba2_12_-1_-1_-1,18.037247266295,0.7544,0.81192,1.07407
Ba1,Ba2_13_-1_-1_-1,12.9312066199966,0.5,0.956,0.2456
Ba2,Ba2_13_-1_-1_-1,19.8315639259066,0.7544,1.5,0.2456
