Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Si1,Si1_1_-1_-1_-1,15.7166358316196,1.25,0.5,0.75
Si2,Si1_1_-1_-1_-1,14.641904524754,1.1847,0.6847,0.4347
Si3,Si1_1_-1_-1_-1,13.6408380580302,1,0.8088,0.3673
Na1,Si1_1_-1_-1_-1,11.683620427467,1,0.5,0.25
Na2,Si1_1_-1_-1_-1,16.5231344661432,1.25,1,0.25
Si1,Si1_2_-1_-1_-1,18.7354734328693,0.75,0.75,1.5
Si2,Si1_2_-1_-1_-1,16.8996394249935,0.6847,0.9347,1.1847
Si3,Si1_2_-1_-1_-1,16.5055530894035,0.5,1.0588,1.1173
Na1,Si1_2_-1_-1_-1,13.72988156315,0.5,0.75,1
Na2,Si1_2_-1_-1_-1,18.0282177164369,0.75,1.25,1
Si1,Si1_3_-1_-1_-1,15.29745,0.5,1,1
Si2,Si1_3_-1_-1_-1,14.641904524754,0.4347,1.1847,0.6847
Si3,Si1_3_-1_-1_-1,14.9762885529539,0.25,1.3088,0.6173
Na1,Si1_3_-1_-1_-1,11.683620427467,0.25,1,0.5
Na2,Si1_3_-1_-1_-1,16.9119672997407,0.5,1.5,0.5
Si1,Si1_4_-1_-1_-1,18.7354734328693,1.25,0.5,1.25
Si2,Si1_4_-1_-1_-1,16.8996394249935,1.1847,0.6847,0.9347
Si3,Si1_4_-1_-1_-1,15.8200805543273,1,0.8088,0.8673
Na1,Si1_4_-1_-1_-1,13.72988156315,1,0.5,0.75
Na2,Si1_4_-1_-1_-1,18.0282177164369,1.25,1,0.75
Si1,Si1_5_-1_-1_-1,17.2920589667266,0.75,0.25,1.5
Si2,Si1_5_-1_-1_-1,14.641904524754,0.6847,0.4347,1.1847
Si3,Si1_5_-1_-1_-1,13.7227467233672,0.5,0.5588,1.1173
Na1,Si1_5_-1_-1_-1,11.683620427467,0.5,0.25,1
Na2,Si1_5_-1_-1_-1,14.8664491773002,0.75,0.75,1
Si1,Si1_6_-1_-1_-1,17.6639737508297,1,1,1
Si2,Si1_6_-1_-1_-1,16.8996394249935,0.9347,1.1847,0.6847
Si3,Si1_6_-1_-1_-1,16.6220299682782,0.75,1.3088,0.6173
Na1,Si1_6_-1_-1_-1,13.72988156315,0.75,1,0.5
Na2,Si1_6_-1_-1_-1,19.0792722637683,1,1.5,0.5
Si1,Si2_1_-1_-1_-1,12.2934669939083,0.5653,0.6847,0.8153
Si2,Si2_1_-1_-1_-1,11.4287246106143,0.5,0.8694,0.5
Si3,Si2_1_-1_-1_-1,11.5091739767854,0.3153,0.9935,0.4326
Na1,Si2_1_-1_-1_-1,8.33296765062499,0.3153,0.6847,0.3153
Na2,Si2_1_-1_-1_-1,13.7676758026139,0.5653,1.1847,0.3153
Si1,Si2_4_-1_-1_-1,15.7219033968292,0.9347,0.3153,1.1847
Si2,Si2_4_-1_-1_-1,13.5361552991616,0.8694,0.5,0.8694
Si3,Si2_4_-1_-1_-1,12.4966378686404,0.6847,0.6241,0.802
Na1,Si2_4_-1_-1_-1,10.3854665827746,0.6847,0.3153,0.6847
Na2,Si2_4_-1_-1_-1,14.4484836624354,0.9347,0.8153,0.6847
Si1,Si2_7_-1_-1_-1,13.7676758026139,0.5653,0.3153,1.1847
Si2,Si2_7_-1_-1_-1,11.4287246106143,0.5,0.5,0.8694
Si3,Si2_7_-1_-1_-1,10.8511009461884,0.3153,0.6241,0.802
Na1,Si2_7_-1_-1_-1,8.33296765062499,0.3153,0.3153,0.6847
Na2,Si2_7_-1_-1_-1,12.2934669939083,0.5653,0.8153,0.6847
Si1,Si2_10_-1_-1_-1,14.4484836624354,0.9347,0.6847,0.8153
Si2,Si2_10_-1_-1_-1,13.5361552991616,0.8694,0.8694,0.5
Si3,Si2_10_-1_-1_-1,13.0721326455739,0.6847,0.9935,0.4326
Na1,Si2_10_-1_-1_-1,10.3854665827746,0.6847,0.6847,0.3153
Na2,Si2_10_-1_-1_-1,15.7219033968292,0.9347,1.1847,0.3153
Si1,Si2_13_-1_-1_-1,13.0514027548036,0.9347,0.3153,0.8153
Si2,Si2_13_-1_-1_-1,11.4287246106143,0.8694,0.5,0.5
Si3,Si2_13_-1_-1_-1,10.427519431587,0.6847,0.6241,0.4326
Na1,Si2_13_-1_-1_-1,8.33296765062499,0.6847,0.3153,0.3153
Na2,Si2_13_-1_-1_-1,13.0514027548036,0.9347,0.8153,0.3153
Si1,Si2_16_-1_-1_-1,15.0986245493239,0.5653,0.6847,1.1847
Si2,Si2_16_-1_-1_-1,13.5361552991616,0.5,0.8694,0.8694
Si3,Si2_16_-1_-1_-1,13.4124525032422,0.3153,0.9935,0.802
Na1,Si2_16_-1_-1_-1,10.3854665827746,0.3153,0.6847,0.6847
Na2,Si2_16_-1_-1_-1,15.0986245493239,0.5653,1.1847,0.6847
Si1,Si2_19_-1_-1_-1,16.8996394249935,0.9347,0.6847,1.1847
Si2,Si2_19_-1_-1_-1,15.3570587789713,0.8694,0.8694,0.8694
Si3,Si2_19_-1_-1_-1,14.7754339505577,0.6847,0.9935,0.802
Na1,Si2_19_-1_-1_-1,12.0945228271931,0.6847,0.6847,0.6847
Na2,Si2_19_-1_-1_-1,16.8996394249935,0.9347,1.1847,0.6847
