Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
K1,K1_1_-1_-1_-1,20.3381729203977,0.75,1.5,0.25
K2,K1_1_-1_-1_-1,13.7417697364641,0.5,1,0.25
Sn1,K1_1_-1_-1_-1,17.439552785265,0.5,1.31471,0.36802
Al1,K1_1_-1_-1_-1,17.439552785265,0.5,1.31471,0.36802
Sn2,K1_1_-1_-1_-1,17.1861471093519,0.68288,1.18288,0.43288
Al2,K1_1_-1_-1_-1,17.1861471093519,0.68288,1.18288,0.43288
Sn3,K1_1_-1_-1_-1,17.4852754470726,0.75,1,0.75
Al3,K1_1_-1_-1_-1,17.4852754470726,0.75,1,0.75
K1,K1_2_-1_-1_-1,22.0358546750518,1.25,1.25,0.5
K2,K1_2_-1_-1_-1,16.1484937071542,1,0.75,0.5
Sn1,K1_2_-1_-1_-1,19.0243582195772,1,1.06471,0.61802
Al1,K1_2_-1_-1_-1,19.0243582195772,1,1.06471,0.61802
Sn2,K1_2_-1_-1_-1,19.8396866786086,1.18288,0.93288,0.68288
Al2,K1_2_-1_-1_-1,19.8396866786086,1.18288,0.93288,0.68288
Sn3,K1_2_-1_-1_-1,21.204011047441,1.25,0.75,1
Al3,K1_2_-1_-1_-1,21.204011047441,1.25,0.75,1
K1,K1_3_-1_-1_-1,17.9922,0.5,1,1
K2,K1_3_-1_-1_-1,13.7417697364641,0.25,0.5,1
Sn1,K1_3_-1_-1_-1,16.8620657124558,0.25,0.81471,1.11802
Al1,K1_3_-1_-1_-1,16.8620657124558,0.25,0.81471,1.11802
Sn2,K1_3_-1_-1_-1,17.1861471093519,0.43288,0.68288,1.18288
Al2,K1_3_-1_-1_-1,17.1861471093519,0.43288,0.68288,1.18288
Sn3,K1_3_-1_-1_-1,19.8911255176775,0.5,0.5,1.5
Al3,K1_3_-1_-1_-1,19.8911255176775,0.5,0.5,1.5
K1,K1_4_-1_-1_-1,22.0358546750518,0.75,1.5,0.75
K2,K1_4_-1_-1_-1,16.1484937071542,0.5,1,0.75
Sn1,K1_4_-1_-1_-1,19.825634142829,0.5,1.31471,0.86802
Al1,K1_4_-1_-1_-1,19.825634142829,0.5,1.31471,0.86802
Sn2,K1_4_-1_-1_-1,19.8396866786086,0.68288,1.18288,0.93288
Al2,K1_4_-1_-1_-1,19.8396866786086,0.68288,1.18288,0.93288
Sn3,K1_4_-1_-1_-1,21.204011047441,0.75,1,1.25
Al3,K1_4_-1_-1_-1,21.204011047441,0.75,1,1.25
K1,K1_5_-1_-1_-1,18.4852282707031,1.25,0.75,0.5
K2,K1_5_-1_-1_-1,13.7417697364641,1,0.25,0.5
Sn1,K1_5_-1_-1_-1,15.6431972257923,1,0.56471,0.61802
